x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00125729, 0.00494255, -324.066, 2.37393, 33.8634, 0.00511962, 16.5509, 35.8942, -19.035
0.00232037, 0.0143427, -748.905, 12.7458, 38.4395, 0.00529792, 45.1068, 23.8623, -50.4628
0.00935018, 0.0226499, -830.996, 20.5142, 32.9347, 0.00476397, 50.0792, 1.25765, -53.6016
0.0183786, 0.0299612, -769.306, 24.374, 25.1547, 0.00430796, 44.4155, -12.7558, -46.152
0.0288456, 0.0366311, -708.877, 26.209, 19.1298, 0.00406276, 38.2262, -20.4465, -39.1249
0.040511, 0.0428384, -665.568, 27.366, 15.2603, 0.00392341, 33.0408, -24.8194, -33.5252
0.0532978, 0.0487015, -629.083, 28.2248, 12.8221, 0.00380071, 28.5758, -27.0941, -28.8207
0.0671976, 0.0542932, -596.798, 28.8118, 11.1894, 0.00366786, 24.6807, -27.9822, -24.8051
0.0822319, 0.0596549, -569.572, 29.1471, 9.97842, 0.0035369, 21.3581, -28.1339, -21.4388
0.0984358, 0.0648068, -546.833, 29.2755, 8.97255, 0.00341845, 18.5426, -27.9579, -18.612
0.115763, 0.0697306, -527.229, 29.2425, 8.0636, 0.00331386, 16.1192, -27.6317, -16.187
0.134277, 0.0744284, -509.333, 29.0876, 7.20895, 0.00322036, 13.9929, -27.2102, -14.0592
0.154138, 0.0789167, -492.51, 28.8486, 6.39189, 0.0031355, 12.0845, -26.7227, -12.1494
0.175412, 0.0831729, -476.399, 28.5548, 5.61085, 0.00305849, 10.3562, -26.1865, -10.4187
0.198171, 0.087168, -460.731, 28.2228, 4.86493, 0.00298821, 8.77778, -25.6077, -8.83701
0.222492, 0.0908672, -445.251, 27.8599, 4.15271, 0.00292331, 7.32655, -24.9833, -7.38189
0.248457, 0.0942307, -429.775, 27.4694, 3.47327, 0.00286277, 5.98779, -24.3111, -6.03889
