1.000306 0.001222
0.999352 0.001603
0.996493 0.00274
0.991736 0.004614
0.985096 0.007198
0.976589 0.01045
0.966241 0.014322
0.95408 0.018754
0.940142 0.023677
0.92447 0.029017
0.90711 0.034692
0.888117 0.040616
0.867552 0.046698
0.845482 0.052845
0.821981 0.058964
0.797129 0.064962
0.771015 0.070744
0.743732 0.07622
0.715379 0.081303
0.686065 0.085911
0.655902 0.089965
0.625008 0.093395
0.59361 0.096143
0.562163 0.098385
0.530426 0.100191
0.49853 0.101531
0.466606 0.102376
0.434786 0.102703
0.403205 0.102495
0.371995 0.101739
0.34129 0.10043
0.311221 0.098567
0.281917 0.096158
0.253503 0.093215
0.226102 0.089761
0.19983 0.085823
0.1748 0.081434
0.151117 0.076635
0.128879 0.071471
0.108179 0.065993
0.089101 0.060252
0.071719 0.054305
0.056102 0.048208
0.042308 0.042017
0.030388 0.035785
0.020384 0.029564
0.01233 0.023399
0.006251 0.017331
0.002165 0.011393
0.00008 0.00561
0 0
0.001893 -0.005282
0.005721 -0.010083
0.011462 -0.014401
0.019087 -0.018232
0.028559 -0.021573
0.039836 -0.024424
0.052865 -0.026784
0.067592 -0.028655
0.083953 -0.030043
0.101882 -0.030955
0.121307 -0.031402
0.142152 -0.031401
0.164336 -0.03097
0.187776 -0.030134
0.212385 -0.028921
0.238071 -0.027361
0.264743 -0.025492
0.292304 -0.023352
0.320654 -0.020981
0.349693 -0.018423
0.379315 -0.01572
0.409414 -0.012916
0.439881 -0.010053
0.470604 -0.007172
0.50147 -0.004309
0.532364 -0.001499
0.56317 0.001228
0.593772 0.003846
0.623682 0.006235
0.653115 0.008178
0.68206 0.009673
0.7104 0.010732
0.738022 0.011376
0.764812 0.011635
0.790656 0.011542
0.815443 0.011139
0.839065 0.01047
0.861417 0.009582
0.882396 0.008527
0.901907 0.007354
0.919858 0.006114
0.936164 0.004855
0.950747 0.003624
0.963536 0.002463
0.974467 0.001411
0.983488 0.000502
0.990551 -0.000235
0.995622 -0.000778
0.998675 -0.00111
0.999694 -0.001222
