x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.000904377, 0.0048853, -692.382, 2.65706, 41.5679, 0.0057525, 23.8854, 47.651, -28.2618
0.00332232, 0.0139994, -1120.93, 14.5241, 41.8795, 0.00551177, 54.9876, 24.1137, -61.735
0.0108967, 0.0217894, -1114.93, 21.9288, 31.458, 0.0047896, 54.2251, -4.44099, -57.9268
0.0203914, 0.028457, -983.839, 24.6426, 20.7665, 0.00426541, 43.8084, -19.1212, -45.1012
0.0312706, 0.0343963, -879.212, 25.5034, 13.9659, 0.00396737, 34.7753, -25.6483, -35.1046
0.0433046, 0.0398084, -799.438, 26.1165, 10.4123, 0.00380078, 28.2297, -28.5108, -28.1967
0.056423, 0.0448232, -732.03, 26.6749, 8.59308, 0.00368138, 23.3866, -29.4486, -23.2208
0.0706221, 0.0495203, -676.201, 26.9492, 7.53165, 0.00356189, 19.5657, -29.2333, -19.3988
0.0859261, 0.0539478, -631.653, 27.0134, 6.76118, 0.00343586, 16.4426, -28.4781, -16.3253
0.102373, 0.0581326, -595.03, 26.9373, 6.07829, 0.00330949, 13.8466, -27.4997, -13.7725
0.119966, 0.0620787, -563.283, 26.7011, 5.41294, 0.0031903, 11.6619, -26.4438, -11.6154
0.138721, 0.0657849, -534.792, 26.3574, 4.7663, 0.00308301, 9.80928, -25.4022, -9.78015
0.158751, 0.0692601, -508.708, 25.9544, 4.14718, 0.00298667, 8.21331, -24.3967, -8.19581
0.18017, 0.0725027, -484.363, 25.5246, 3.56322, 0.00289938, 6.82539, -23.4231, -6.81461
0.203049, 0.0754966, -461.404, 25.0845, 3.01883, 0.00281944, 5.61075, -22.4759, -5.60392
0.227465, 0.0782218, -439.572, 24.6396, 2.51352, 0.00274566, 4.54204, -21.5511, -4.53768
0.253503, 0.0806548, -418.637, 24.1901, 2.04458, 0.00267735, 3.59825, -20.6459, -3.59541
0.281259, 0.0827687, -398.414, 23.7352, 1.60923, 0.00261416, 2.76338, -19.7599, -2.76147
0.310834, 0.0845335, -378.778, 23.2731, 1.20433, 0.00255577, 2.02325, -18.8922, -2.02201
0.342341, 0.0859161, -359.588, 22.8044, 0.828384, 0.00250199, 1.36898, -18.0429, -1.36799
0.3759, 0.0868798, -340.815, 22.3278, 0.479026, 0.00245254, 0.789772, -17.2118, -0.789106
0.410081, 0.0873826, -323.146, 21.8705, 0.168014, 0.00240907, 0.299445, -16.4348, -0.298756
0.443693, 0.0874355, -307.046, 21.4397, -0.10042, 0.00237145, -0.104534, -15.7277, 0.104974
0.477025, 0.0870927, -292.113, 21.0306, -0.335694, 0.00233852, -0.442373, -15.0768, 0.442644
0.510074, 0.0863928, -278.231, 20.6407, -0.544211, 0.00230949, -0.728904, -14.4753, 0.728777
0.542842, 0.0853687, -265.237, 20.2709, -0.729694, 0.00228394, -0.971981, -13.9192, 0.971653
0.575328, 0.0840482, -253.1, 19.9193, -0.8967, 0.00226131, -1.18191, -13.4035, 1.18109
0.607538, 0.0824552, -241.681, 19.5874, -1.04744, 0.00224143, -1.36253, -12.926, 1.36151
0.63948, 0.0806087, -231.002, 19.2735, -1.18589, 0.00222391, -1.52259, -12.4828, 1.52096
0.671157, 0.0785251, -220.945, 18.9791, -1.31375, 0.00220869, -1.66396, -12.0725, 1.66199
0.702568, 0.0762192, -211.552, 18.7081, -1.43331, 0.00219578, -1.79198, -11.6958, 1.7895
0.733713, 0.0737016, -202.864, 18.4626, -1.54784, 0.00218522, -1.91224, -11.3524, 1.90896
0.764585, 0.0709819, -194.883, 18.2535, -1.65898, 0.00217743, -2.02665, -11.0479, 2.0228
0.795168, 0.0680694, -187.866, 18.0782, -1.76904, 0.00217289, -2.14277, -10.7854, 2.13771
0.825422, 0.0649743, -182.098, 17.9855, -1.88003, 0.00217515, -2.26846, -10.6043, 2.26197
0.855455, 0.0616905, -178.823, 17.9369, -2.01915, 0.00218504, -2.45089, -10.4983, 2.43884
0.88523, 0.0582773, -180.018, 18.6302, -2.11791, 0.00224353, -2.63661, -10.9128, 2.64063
