1.000787  0.000984
0.999882  0.001882
0.997161  0.004529
0.992614  0.008788
0.986216  0.014434
0.977929  0.021155
0.967690  0.028556
0.955409  0.036155
0.940961  0.043377
0.924203  0.049537
0.905010  0.053824
0.885233  0.056287
0.864418  0.058747
0.842151  0.061264
0.818518  0.063808
0.793611  0.066348
0.767526  0.068853
0.740365  0.071293
0.712236  0.073639
0.683248  0.075860
0.653517  0.077929
0.623159  0.079817
0.592295  0.081494
0.561049  0.082935
0.529545  0.084111
0.497910  0.084998
0.466272  0.085570
0.434757  0.085806
0.403495  0.085684
0.372612  0.085188
0.342234  0.084301
0.312485  0.083015
0.283486  0.081321
0.255357  0.079218
0.228212  0.076709
0.202161  0.073802
0.177312  0.070511
0.153763  0.066854
0.131611  0.062854
0.110944  0.058540
0.091844  0.053942
0.074387  0.049095
0.058641  0.044035
0.044667  0.038798
0.032518  0.033422
0.022241  0.027943
0.013874  0.022392
0.007447  0.016800
0.002983  0.011191
0.000498  0.005587
0.000000  0.000000
0.001475 -0.005411
0.004902 -0.010492
0.010266 -0.015233
0.017543 -0.019624
0.026702 -0.023651
0.037705 -0.027302
0.050506 -0.030562
0.065052 -0.033417
0.081285 -0.035856
0.099139 -0.037866
0.118543 -0.039441
0.139420 -0.040576
0.161690 -0.041271
0.185264 -0.041528
0.210053 -0.041356
0.235961 -0.040769
0.262889 -0.039783
0.290734 -0.038420
0.319391 -0.036706
0.348749 -0.034670
0.378698 -0.032342
0.409124 -0.029757
0.439910 -0.026948
0.470938 -0.023951
0.502090 -0.020800
0.533245 -0.017530
0.564284 -0.014174
0.595086 -0.010761
0.625531 -0.007321
0.655500 -0.003881
0.684876 -0.000466
0.713543  0.002904
0.741388  0.006206
0.768301  0.009424
0.794175  0.012540
0.818906  0.015539
0.842396  0.018406
0.864550  0.021128
0.885280  0.023692
0.904007  0.026013
0.920125  0.026533
0.935345  0.024977
0.949418  0.021867
0.962086  0.017760
0.973127  0.013208
0.982367  0.008725
0.989673  0.004755
0.994953  0.001655
0.998145 -0.000311
0.999213 -0.000984
