x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00139523, 0.00498318, -336.853, 1.65293, 34.1982, 0.0051396, 14.7338, 37.0441, -17.1608
0.00193956, 0.0145266, -765.155, 12.0916, 39.0142, 0.00537322, 44.4075, 26.459, -49.7188
0.00878331, 0.0230665, -842.226, 20.0518, 33.7902, 0.00487092, 50.8497, 3.94628, -54.3534
0.0176621, 0.0306647, -779.689, 24.1276, 26.2576, 0.00440982, 45.9234, -10.5142, -47.6938
0.028002, 0.0376585, -721.689, 26.1656, 20.3709, 0.00416133, 40.171, -18.6742, -41.133
0.0395581, 0.0442201, -681.284, 27.4854, 16.5339, 0.00402446, 35.2758, -23.5157, -35.826
0.0522515, 0.0504643, -647.267, 28.4707, 14.0724, 0.00390494, 30.9581, -26.2401, -31.2609
0.0660729, 0.0564613, -617.104, 29.1652, 12.3967, 0.0037732, 27.0892, -27.5289, -27.2616
0.0810432, 0.0622515, -591.793, 29.603, 11.1421, 0.00364036, 23.7177, -28.0071, -23.8365
0.0971985, 0.0678532, -570.964, 29.8296, 10.0923, 0.00351994, 20.8202, -28.1154, -20.922
0.114492, 0.0732436, -553.067, 29.8916, 9.13997, 0.00341546, 18.3115, -28.0494, -18.4068
0.132988, 0.0784234, -536.807, 29.829, 8.24137, 0.00332358, 16.0929, -27.8728, -16.184
0.152847, 0.0834091, -521.583, 29.6772, 7.37591, 0.0032404, 14.0753, -27.6091, -14.1636
0.174137, 0.0881748, -506.932, 29.4637, 6.5414, 0.00316462, 12.2227, -27.2699, -12.307
0.19693, 0.092689, -492.607, 29.2076, 5.73897, 0.00309556, 10.5105, -26.8665, -10.5902
0.221303, 0.0969132, -478.451, 28.9169, 4.96649, 0.00303219, 8.91478, -26.4027, -8.98998
0.247343, 0.100802, -464.213, 28.5918, 4.22053, 0.00297334, 7.41828, -25.8738, -7.48877
0.275142, 0.104302, -449.669, 28.2316, 3.49988, 0.00291823, 6.01262, -25.2765, -6.0781
0.304805, 0.107355, -434.747, 27.8335, 2.80237, 0.00286633, 4.68912, -24.6109, -4.74997
0.336441, 0.109893, -419.287, 27.3962, 2.12723, 0.00281741, 3.44596, -23.8789, -3.50211
0.37017, 0.111839, -403.242, 26.9135, 1.47291, 0.00277095, 2.27766, -23.0781, -2.32971
0.404551, 0.113081, -387.132, 26.4148, 0.862082, 0.00272855, 1.22998, -22.2515, -1.27606
0.438379, 0.113597, -371.604, 25.9134, 0.312292, 0.00269023, 0.320276, -21.4313, -0.361403
0.471932, 0.113453, -356.496, 25.4104, -0.187835, 0.00265511, -0.477741, -20.6178, 0.440827
0.505202, 0.112693, -341.862, 24.9148, -0.643849, 0.00262302, -1.1794, -19.822, 1.14589
0.53818, 0.111356, -327.884, 24.4376, -1.06333, 0.002594, -1.80347, -19.0558, 1.77208
0.570846, 0.10948, -314.835, 24.0206, -1.4488, 0.00256965, -2.35869, -18.352, 2.32934
0.603216, 0.107063, -303.855, 23.6942, -1.82803, 0.00255091, -2.91683, -17.7434, 2.88429
0.635279, 0.103954, -294.629, 23.1604, -2.30672, 0.00252251, -3.65432, -16.9785, 3.60162
0.666972, 0.100016, -278.568, 22.289, -2.82318, 0.00247874, -4.3136, -15.913, 4.26751
0.698275, 0.0952517, -257.23, 21.1688, -3.29232, 0.00241905, -4.79765, -14.6116, 4.76517
0.729176, 0.0896964, -233.642, 19.8967, -3.67746, 0.0023458, -5.09456, -13.1771, 5.07433
0.759702, 0.0833715, -208.44, 18.4901, -3.9647, 0.00225896, -5.19943, -11.6558, 5.19119
0.789845, 0.076303, -181.557, 16.9366, -4.13978, 0.00215676, -5.10352, -10.0734, 5.10774
0.819549, 0.0685294, -153.418, 15.2242, -4.18571, 0.00203691, -4.80602, -8.45964, 4.82191
0.84876, 0.0600932, -124.634, 13.353, -4.08818, 0.00189723, -4.31897, -6.85522, 4.34519
0.877487, 0.0510211, -96.0523, 11.2936, -3.82301, 0.00173252, -3.65376, -5.28131, 3.68686
0.905805, 0.0413114, -68.2195, 9.13475, -3.40456, 0.00154309, -2.8747, -3.83001, 2.91444
0.933686, 0.030994, -43.8122, 6.62309, -2.73345, 0.00129989, -1.96455, -2.40704, 1.99385
0.961032, 0.0201304, -20.2168, 5.02643, -2.25257, 0.00104224, -1.24265, -1.48978, 1.29576
0.987296, 0.00830684, -10.6431, 0.58242, -1.03772, 0.000658438, -0.362817, -0.259823, 0.378967
-0.00561627, 0.00523162, -185.738, 8.6599, 29.5941, 0.013997, 23.2019, -27.5177, -18.6293
-0.00230813, 0.0152474, -472.189, 21.2706, 31.1409, 0.0119202, 4.85464, -29.1247, 4.94649
0.00457862, 0.0242095, -617.873, 30.1495, 28.7186, 0.0099742, 1.63029, -15.926, 6.08779
0.0135526, 0.0321796, -658.726, 34.2874, 25.5087, 0.00905477, 4.76806, -8.26758, -0.212446
0.0240248, 0.0394969, -659.533, 35.7511, 22.3522, 0.00872325, 7.18553, -5.7075, -4.76014
0.0357383, 0.0463377, -647.107, 36.0076, 19.425, 0.00835845, 7.60004, -5.03017, -6.37884
0.0486051, 0.052821, -627.528, 35.7278, 16.861, 0.00783328, 6.75036, -4.74516, -6.1452
0.0626089, 0.059022, -604.914, 35.2503, 14.7236, 0.00719369, 5.46527, -4.44623, -5.15044
0.0777652, 0.0649857, -583.185, 34.7739, 12.9695, 0.00657114, 4.25432, -4.12533, -4.06042
0.0941062, 0.0707348, -563.99, 34.381, 11.5024, 0.00604506, 3.30762, -3.83571, -3.15643
0.111583, 0.0762507, -547.003, 34.0665, 10.2389, 0.00561854, 2.62164, -3.59454, -2.48412
0.130256, 0.0815378, -531.433, 33.7931, 9.11826, 0.00526743, 2.1268, -3.39919, -1.99525
0.150287, 0.0866157, -516.766, 33.5267, 8.09064, 0.00497277, 1.75733, -3.23991, -1.6314
0.171742, 0.0914617, -502.621, 33.2431, 7.13085, 0.00472618, 1.47014, -3.10842, -1.35126
0.194692, 0.0960467, -488.756, 32.9302, 6.22416, 0.00452065, 1.23549, -2.99645, -1.12471
0.219216, 0.100334, -475.006, 32.5837, 5.35935, 0.00434819, 1.03528, -2.89758, -0.932806
0.245399, 0.104281, -461.135, 32.1999, 4.52913, 0.00420114, 0.85935, -2.80671, -0.765074
0.273335, 0.107835, -446.929, 31.7767, 3.73056, 0.00407426, 0.701498, -2.72032, -0.615138
0.303128, 0.11094, -432.305, 31.3136, 2.95998, 0.0039651, 0.55768, -2.6378, -0.478801
0.334888, 0.113529, -417.114, 30.8099, 2.2161, 0.00387178, 0.425716, -2.55805, -0.35374
0.368737, 0.115525, -401.304, 30.2624, 1.49625, 0.00379328, 0.303381, -2.48183, -0.2377
0.403231, 0.116817, -385.382, 29.6962, 0.827416, 0.00372892, 0.194862, -2.40676, -0.136227
0.437164, 0.117379, -370.021, 29.1349, 0.22665, 0.00367691, 0.100017, -2.33804, -0.0477939
0.470818, 0.11728, -355.054, 28.5748, -0.320366, 0.00363404, 0.0149882, -2.2725, 0.0318374
0.504182, 0.116564, -340.531, 28.0202, -0.820909, 0.00359807, -0.0624452, -2.2072, 0.104968
0.537248, 0.11527, -326.627, 27.4761, -1.28459, 0.00356696, -0.134323, -2.1392, 0.173702
0.569998, 0.113436, -313.6, 26.9529, -1.71585, 0.00353583, -0.20467, -2.05132, 0.242717
0.602448, 0.111061, -302.369, 26.5066, -2.16199, 0.00350383, -0.278196, -1.93716, 0.323108
0.634586, 0.107993, -292.598, 26.0513, -2.75822, 0.00349916, -0.367917, -1.90163, 0.424587
0.666351, 0.104096, -276.729, 25.3837, -3.36168, 0.00352462, -0.447377, -1.95508, 0.505652
0.697721, 0.0993735, -255.851, 24.4911, -3.87807, 0.00356491, -0.530337, -2.04744, 0.576054
0.728686, 0.0938594, -232.707, 23.4222, -4.29688, 0.00360714, -0.622574, -2.14182, 0.649959
0.759273, 0.0875759, -207.944, 22.1916, -4.61694, 0.00364603, -0.721228, -2.23066, 0.729077
0.789475, 0.0805488, -181.515, 20.795, -4.82499, 0.00368011, -0.823353, -2.31604, 0.810885
0.819235, 0.0728169, -153.821, 19.2252, -4.90432, 0.00370837, -0.92848, -2.39906, 0.894746
0.8485, 0.0644227, -125.437, 17.4804, -4.8411, 0.00372787, -1.03234, -2.47829, 0.978139
0.877278, 0.0553925, -97.1888, 15.5161, -4.60845, 0.00373684, -1.13721, -2.54639, 1.06183
0.905645, 0.045725, -69.5144, 13.3885, -4.21915, 0.00372116, -1.2059, -2.58477, 1.12213
0.933574, 0.03545, -45.2076, 10.7865, -3.55904, 0.00369804, -1.32317, -2.55481, 1.20766
0.960965, 0.0246289, -21.0272, 8.79626, -3.05911, 0.0035955, -1.07926, -2.37671, 1.06044
0.987274, 0.0128482, -12.7401, 4.10483, -1.46258, 0.00340657, -1.49321, -2.10758, 1.171
-0.0107404, 0.00553326, -98.7667, 11.2182, 26.7112, 0.0262301, 20.8616, -31.272, -21.3545
-0.00746435, 0.0161225, -329.663, 19.2102, 29.665, 0.023514, -10.2194, -21.7297, 6.81734
-0.000525284, 0.0255974, -513.687, 26.242, 29.2061, 0.0200936, -16.5477, -4.55338, 12.3356
0.00856429, 0.0340188, -599.767, 31.1034, 26.9056, 0.0170723, -11.4764, 2.56151, 8.78208
0.0191971, 0.0417291, -621.127, 34.0687, 23.9983, 0.0147302, -5.87924, 3.55341, 4.58962
0.0311019, 0.0489087, -618.098, 35.736, 21.1228, 0.0129876, -2.0339, 2.58295, 1.46658
0.0441793, 0.0556824, -605.936, 36.5509, 18.5335, 0.011665, 0.264926, 1.23877, -0.515978
0.0584046, 0.0621311, -589.119, 36.8233, 16.299, 0.0106005, 1.44618, 0.0418723, -1.55748
0.0737867, 0.0683053, -571.143, 36.789, 14.3961, 0.00992649, 1.94274, -0.847809, -1.99698
0.0903532, 0.0742334, -554.3, 36.6052, 12.7621, 0.00951034, 2.07374, -1.45751, -2.11037
0.108052, 0.0799016, -538.989, 36.3548, 11.3394, 0.00914011, 2.00587, -1.83736, -2.04033
0.126941, 0.0853189, -524.702, 36.0716, 10.0762, 0.00874488, 1.83833, -2.04756, -1.87308
0.14718, 0.0905089, -511.004, 35.7676, 8.926, 0.00834096, 1.63656, -2.14951, -1.67134
0.168835, 0.0954522, -497.626, 35.4462, 7.86245, 0.0079712, 1.43968, -2.19689, -1.4734
