x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00139523, 0.00498318, -347.45, 1.60011, 34.4388, 0.00515881, 14.7641, 37.4472, -17.236
0.00193956, 0.0145266, -776.18, 12.0958, 39.2073, 0.00538911, 44.6738, 26.7116, -50.0314
0.00878331, 0.0230665, -850.975, 20.0686, 33.8839, 0.00488008, 51.071, 4.01311, -54.5884
0.0176621, 0.0306647, -786.446, 24.1365, 26.2754, 0.00441863, 46.0943, -10.5301, -47.8664
0.028002, 0.0376585, -727.346, 26.1662, 20.3523, 0.00417014, 40.3014, -18.7294, -41.2613
0.0395581, 0.0442201, -686.177, 27.4827, 16.5052, 0.00403249, 35.3709, -23.5836, -35.9171
0.0522515, 0.0504643, -651.499, 28.467, 14.0454, 0.0039119, 31.0256, -26.3053, -31.324
0.0660729, 0.0564613, -620.8, 29.1609, 12.3752, 0.00377914, 27.1371, -27.585, -27.3058
0.0810432, 0.0622515, -595.085, 29.5982, 11.1261, 0.00364604, 23.7563, -28.0584, -23.8724
0.0971985, 0.0678532, -573.939, 29.8242, 10.0806, 0.00352556, 20.8532, -28.164, -20.9531
0.114492, 0.0732436, -555.777, 29.8854, 9.13101, 0.00342075, 18.3386, -28.0937, -18.4325
0.132988, 0.0784234, -539.286, 29.8217, 8.23408, 0.00332824, 16.1135, -27.9106, -16.2036
0.152847, 0.0834091, -523.86, 29.6688, 7.36969, 0.0032444, 14.0903, -27.6402, -14.1778
0.174137, 0.0881748, -509.028, 29.4544, 6.53597, 0.00316813, 12.2336, -27.2958, -12.3173
0.19693, 0.092689, -494.538, 29.1978, 5.73419, 0.00309872, 10.5185, -26.8886, -10.5977
0.221303, 0.0969132, -480.233, 28.907, 4.9623, 0.00303505, 8.92062, -26.4216, -8.99533
0.247343, 0.100802, -465.857, 28.5818, 4.21689, 0.00297589, 7.42231, -25.8895, -7.49237
0.275142, 0.104302, -451.187, 28.2216, 3.49675, 0.00292049, 6.01525, -25.2893, -6.08034
0.304805, 0.107355, -436.148, 27.8236, 2.79971, 0.00286835, 4.69072, -24.6214, -4.75123
0.336441, 0.109893, -420.578, 27.3866, 2.12501, 0.00281924, 3.44686, -23.8875, -3.5027
