x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00201, 0.00504149, -76.4492, 0.680881, 27.7149, 0.0046141, 7.83165, 28.7954, -8.79439
0.000199524, 0.0150013, -490.948, 9.25385, 34.97, 0.00511317, 32.9231, 27.5878, -36.6753
0.00609672, 0.0243641, -619.508, 17.2424, 33.8616, 0.00494046, 45.0475, 12.2425, -48.0168
0.0141419, 0.0330134, -616.826, 22.2884, 29.6527, 0.0046075, 45.7896, -0.753077, -47.5882
0.023731, 0.0412156, -606.122, 25.3815, 25.6309, 0.00433228, 43.0649, -9.36393, -44.2719
0.0346138, 0.0490994, -603.843, 27.5023, 22.4834, 0.00414133, 39.8516, -15.1766, -40.7224
0.0467079, 0.0567532, -602.259, 29.0828, 20.0533, 0.00401129, 36.8198, -19.3408, -37.4586
0.0600022, 0.0642257, -599.904, 30.2979, 18.1148, 0.00391442, 34.0042, -22.4757, -34.4921
0.0745122, 0.0715329, -598.094, 31.2431, 16.4935, 0.00383081, 31.3249, -24.9081, -31.7207
0.0901743, 0.0786299, -597.28, 31.976, 15.0636, 0.00375304, 28.7413, -26.836, -29.0793
0.10705, 0.085508, -596.88, 32.5228, 13.7328, 0.00367936, 26.2171, -28.3999, -26.5194
0.125306, 0.0921817, -596.054, 32.9109, 12.4406, 0.00360973, 23.7119, -29.6843, -23.9891
0.145005, 0.0986001, -594.386, 33.1597, 11.1607, 0.00354369, 21.2007, -30.7246, -21.4595
0.166217, 0.104699, -591.477, 33.2828, 9.87993, 0.00347994, 18.664, -31.5242, -18.9076
0.189014, 0.110402, -586.921, 33.2856, 8.5916, 0.0034168, 16.0895, -32.0682, -16.3194
0.213473, 0.115617, -580.275, 33.1611, 7.28896, 0.00335353, 13.4735, -32.3411, -13.6905
0.239677, 0.120238, -570.838, 32.8999, 5.97283, 0.0032903, 10.8368, -32.3247, -11.0396
0.267713, 0.124144, -558.157, 32.4836, 4.64427, 0.00322558, 8.19282, -31.9872, -8.38079
0.297674, 0.127195, -541.464, 31.8851, 3.30955, 0.00315633, 5.57394, -31.2736, -5.74437
0.329655, 0.12923, -519.936, 31.0622, 1.97883, 0.0030788, 3.02779, -30.1226, -3.17738
0.363765, 0.130064, -492.273, 29.92, 0.663852, 0.00298758, 0.618654, -28.4381, -0.743641
0.39852, 0.129608, -457.231, 28.4573, -0.535384, 0.00288343, -1.38786, -26.2472, 1.30212
0.432639, 0.128077, -416.666, 27.0674, -1.398, 0.00278878, -2.59815, -24.0471, 2.57104
0.466429, 0.125768, -382.945, 25.9673, -1.97963, 0.00271063, -3.37951, -22.1858, 3.37091
0.499916, 0.12279, -356.261, 25.0361, -2.43246, 0.00264342, -3.99876, -20.589, 3.98841
0.533066, 0.11918, -330.916, 24.1241, -2.82037, 0.00258064, -4.47719, -19.1031, 4.47028
0.565872, 0.114978, -305.802, 23.1843, -3.15439, 0.00251859, -4.83153, -17.671, 4.82887
0.59833, 0.11022, -281.287, 22.2192, -3.43749, 0.0024565, -5.07792, -16.2885, 5.07865
0.630434, 0.104935, -257.315, 21.2289, -3.67229, 0.00239362, -5.2264, -14.9504, 5.23036
0.662181, 0.0991512, -233.61, 20.2082, -3.85899, 0.00232885, -5.28147, -13.6488, 5.28904
0.693566, 0.0928947, -210.068, 19.1477, -3.99712, 0.0022608, -5.24899, -12.3752, 5.26004
0.72458, 0.0861885, -186.566, 18.0393, -4.08428, 0.00218829, -5.13058, -11.126, 5.14531
0.755212, 0.0790558, -163.096, 16.8724, -4.11741, 0.0021099, -4.92938, -9.89733, 4.94759
0.7855, 0.0715043, -139.583, 15.6339, -4.09188, 0.00202392, -4.6457, -8.68617, 4.66745
0.815485, 0.0635369, -116.043, 14.3027, -4.00091, 0.00192783, -4.27991, -7.48618, 4.30478
0.8451, 0.0551826, -92.5236, 12.8704, -3.83727, 0.00181964, -3.83427, -6.30509, 3.86224
0.874233, 0.0464897, -69.4165, 11.31, -3.58555, 0.00169572, -3.30911, -5.14132, 3.3386
0.903076, 0.0374106, -46.6576, 9.6774, -3.25712, 0.00155625, -2.7335, -4.04409, 2.76626
0.931624, 0.0279554, -25.9508, 7.70404, -2.76685, 0.00137736, -2.06291, -2.89136, 2.08686
0.959703, 0.0181875, -4.5244, 6.41936, -2.40055, 0.00122866, -1.54242, -2.16886, 1.59097
0.986837, 0.00763397, 5.59164, 2.3059, -1.5329, 0.000658834, -0.536363, -0.525546, 0.544235
-0.00623058, 0.00528989, -24.3303, 5.81956, 25.0539, 0.0141842, 24.0453, -17.7892, -22.708
-0.00404684, 0.0157218, -287.116, 16.4295, 29.0731, 0.0122774, 7.9112, -25.0364, -1.05063
0.00189381, 0.0255064, -437.054, 24.8964, 27.9098, 0.0103583, 1.09654, -15.8795, 5.5781
0.0100344, 0.0345271, -501.165, 29.6889, 25.8328, 0.00888801, 1.27313, -8.40965, 3.13877
0.0197559, 0.0430524, -532.546, 32.3041, 23.8644, 0.00777231, 2.18965, -4.90726, 0.509841
0.0307962, 0.0512149, -552.929, 33.8611, 21.9686, 0.00690287, 2.53833, -3.42889, -0.829371
0.0430639, 0.0591073, -565.466, 34.8338, 20.1404, 0.00627571, 2.52152, -2.79246, -1.36746
0.0565407, 0.0667833, -572.242, 35.4615, 18.4271, 0.00581542, 2.33314, -2.50827, -1.50468
0.0712368, 0.0742634, -576.168, 35.9079, 16.8419, 0.00542945, 2.06696, -2.36631, -1.43858
0.0870848, 0.0815073, -578.961, 36.269, 15.3698, 0.00509058, 1.79544, -2.28452, -1.29308
0.104144, 0.0885104, -581.086, 36.5816, 13.9764, 0.00480068, 1.56128, -2.24511, -1.13807
0.122577, 0.0952908, -582.15, 36.8458, 12.6231, 0.00456016, 1.36982, -2.23727, -0.998722
0.142448, 0.101801, -581.971, 37.0496, 11.2876, 0.0043635, 1.21133, -2.25442, -0.877434
0.163825, 0.10798, -580.31, 37.1768, 9.95406, 0.00420068, 1.07266, -2.28876, -0.767749
0.18678, 0.113753, -576.842, 37.2112, 8.61234, 0.00406287, 0.942839, -2.33349, -0.662252
0.211389, 0.119031, -571.173, 37.1361, 7.25436, 0.00395271, 0.817249, -2.39068, -0.558045
0.237736, 0.12371, -562.673, 36.9316, 5.8816, 0.00387464, 0.692232, -2.46119, -0.452676
0.265909, 0.12767, -550.888, 36.5789, 4.49602, 0.00382392, 0.563224, -2.54368, -0.342999
0.295999, 0.130773, -535.106, 36.0526, 3.10612, 0.00378984, 0.427099, -2.63297, -0.227704
0.328105, 0.132859, -514.524, 35.3244, 1.72554, 0.0037671, 0.28395, -2.73141, -0.10835
0.362334, 0.133744, -487.916, 34.3401, 0.373114, 0.00375984, 0.140012, -2.86552, 0.00603355
0.397202, 0.133337, -454.274, 33.0445, -0.827765, 0.00376521, 0.00847441, -3.03147, 0.0900715
0.431427, 0.131854, -415.422, 31.5833, -1.63606, 0.00376287, -0.0940601, -3.08215, 0.139187
0.465317, 0.129591, -382.29, 30.2366, -2.20078, 0.00374427, -0.207488, -2.9906, 0.220407
0.498898, 0.126657, -355.618, 29.059, -2.69561, 0.00371529, -0.321593, -2.8467, 0.325298
0.532137, 0.123091, -330.391, 27.963, -3.13638, 0.00368523, -0.414117, -2.71258, 0.415511
0.565027, 0.118932, -305.435, 26.9014, -3.51628, 0.00365961, -0.490764, -2.60241, 0.488695
0.597564, 0.114217, -281.06, 25.8577, -3.83961, 0.00363973, -0.557831, -2.51217, 0.5513
0.629743, 0.108974, -257.224, 24.8163, -4.11045, 0.00362491, -0.617417, -2.43714, 0.606063
0.661562, 0.103232, -233.661, 23.7626, -4.32883, 0.00361405, -0.670453, -2.37403, 0.653878
0.693014, 0.0970173, -210.26, 22.6846, -4.49567, 0.00360632, -0.718811, -2.32154, 0.696533
0.724092, 0.0903529, -186.905, 21.5716, -4.60872, 0.00360103, -0.763095, -2.27865, 0.734674
0.754785, 0.0832618, -163.581, 20.4128, -4.66598, 0.00359753, -0.804437, -2.24512, 0.769427
0.785132, 0.0757521, -140.214, 19.1945, -4.663, 0.00359497, -0.842933, -2.22085, 0.801003
0.815173, 0.0678264, -116.815, 17.8963, -4.59389, 0.0035925, -0.880014, -2.20662, 0.830599
0.844841, 0.0595138, -93.4309, 16.506, -4.45079, 0.00358814, -0.913322, -2.20175, 0.856744
0.874026, 0.0508629, -70.4458, 14.9867, -4.21687, 0.00358185, -0.947901, -2.20269, 0.882564
0.902918, 0.0418257, -47.7267, 13.3823, -3.9042, 0.00356203, -0.957363, -2.20189, 0.891375
0.931512, 0.0324126, -27.097, 11.3971, -3.4215, 0.00354629, -1.02222, -2.18739, 0.932954
0.959638, 0.0226868, -5.24317, 9.95828, -3.06445, 0.00347764, -0.822566, -2.11063, 0.813759
0.986815, 0.0121755, 3.74497, 5.89489, -1.94104, 0.00320115, -1.16481, -2.00355, 0.918362
-0.0113541, 0.00559148, 12.4534, 9.37993, 23.248, 0.0263038, 27.9595, -22.1179, -27.8772
-0.00920151, 0.0165965, -184.296, 16.1316, 27.1517, 0.0239923, -1.0409, -22.9402, -0.883971
-0.00320795, 0.0268934, -355.086, 22.304, 28.0077, 0.0209775, -11.1744, -8.32176, 7.65893
0.00504852, 0.036365, -453.449, 26.7995, 27.0303, 0.0182252, -9.89199, -0.38751, 6.92469
0.0149309, 0.0452826, -500.321, 29.9447, 25.2748, 0.0159261, -6.71495, 1.94336, 4.77311
0.0261627, 0.0537834, -526.539, 32.2175, 23.3325, 0.0140814, -4.0983, 2.17597, 2.86065
0.0386412, 0.0619655, -543.399, 33.8892, 21.4364, 0.012621, -2.22422, 1.7752, 1.4137
0.0523395, 0.0698885, -553.749, 35.1202, 19.6548, 0.0114501, -0.979476, 1.2174, 0.435663
0.0672615, 0.0775785, -560.229, 36.0423, 17.9948, 0.0104736, -0.214478, 0.688084, -0.16452
0.0833352, 0.0850007, -564.854, 36.7537, 16.4454, 0.00963616, 0.223204, 0.261837, -0.502562
0.100616, 0.0921555, -568.365, 37.3166, 14.973, 0.00890134, 0.45843, -0.0570702, -0.674625
0.119265, 0.0990654, -570.615, 37.7631, 13.5435, 0.00824603, 0.575797, -0.293083, -0.749209
0.139345, 0.105687, -571.436, 38.1069, 12.1374, 0.00765764, 0.624401, -0.469812, -0.767495
0.160922, 0.111963, -570.629, 38.3522, 10.7388, 0.00712754, 0.633499, -0.60779, -0.753529
