x,y,p,Ux,Uy,Rx,Ry,Rxy,viscosity
1.000286,0.001227,54.12359655624085,12.823367152258005,-1.4338377024977753,-0.2849532237417245,0.0038232721111816255,7.11768051403633,0.17980748576790528
0.999331,0.001592,51.266851016728225,12.254553188199484,-1.4394892930786178,-0.2828320350746082,0.003613407210403329,6.688077222001509,0.18539779546720814
0.996466,0.002682,42.72912706837566,10.558021936587425,-1.4563727321409896,-0.2753582876419639,0.0029846348969465686,5.405555833896673,0.20104108134229004
0.991703,0.004484,28.601030792294964,7.757597656012699,-1.4842969718273191,-0.2606905078353081,0.0019409760689647068,3.2860962866012238,0.22476958802614894
0.985054,0.006975,11.327487915249268,3.805379363129053,-1.529536265900185,-0.3451835453644659,0.0007875837526083277,0.4516369013424463,0.3531168447400488
0.976542,0.010124,8.455635224257701,4.963542452629325,-1.7873031646318165,-0.6393897898843918,0.000954180970657991,-0.05260262488894507,0.6601236936957069
0.966193,0.013893,5.720894157386278,6.719202711355897,-2.1060712820970418,-0.9761610845746749,0.001184883192127437,-0.49422128469298054,1.0119975623031225
0.954041,0.018237,-0.3771777167154742,7.550034864518785,-2.3687849692079768,-1.372850695581111,0.0013155518017437496,-1.3018061582338443,1.4160515885469083
0.940124,0.023102,-11.109654686796247,8.176261649542255,-2.551681474085951,-1.6340870752334067,0.0013883581264809521,-1.6722316992946116,1.6650661510222338
0.924489,0.028432,-23.039380247148912,8.73011220806187,-2.77242265689482,-1.9921704258210327,0.0014525977148640101,-2.3567324868636987,2.0172344328624865
0.907187,0.034162,-35.599572020551456,9.927328190087414,-3.0698867969202848,-2.3990406891629648,0.0015611276958457994,-3.0559652993151794,2.4294560275301618
0.888279,0.040228,-50.517446859548585,10.859700702340545,-3.3108922536397376,-2.819962014903245,0.0016445680838904433,-3.908014244113433,2.8503702853748747
0.867828,0.046559,-66.71956351497765,11.879743601839522,-3.52793932419533,-3.233016280811253,0.0017313031512256284,-4.7634715786481046,3.261630430167524
