1.000247  0.001236
0.999287  0.001568
0.996410  0.002563
0.991626  0.004207
0.984950  0.006480
0.976403  0.009354
0.966014  0.012794
0.953816  0.016758
0.939852  0.021200
0.924167  0.026066
0.906816  0.031300
0.887859  0.036843
0.867362  0.042630
0.845399  0.048599
0.822048  0.054684
0.797395  0.060818
0.771531  0.066936
0.744551  0.072973
0.716559  0.078866
0.687661  0.084553
0.657967  0.089975
0.627595  0.095075
0.596664  0.099800
0.565297  0.104100
0.533620  0.107928
0.501764  0.111244
0.469858  0.114011
0.438036  0.116199
0.406431  0.117782
0.374581  0.118612
0.343058  0.118411
0.312165  0.117191
0.282050  0.114987
0.252859  0.111847
0.224731  0.107832
0.197802  0.103016
0.172197  0.097481
0.148035  0.091323
0.125425  0.084639
0.104463  0.077536
0.085239  0.070121
0.067827  0.062502
0.052294  0.054786
0.038693  0.047074
0.027068  0.039463
0.017452  0.032041
0.009868  0.024883
0.004330  0.018056
0.000843  0.011611
-0.000596  0.005585
0.000000  0.000000
0.002569 -0.004993
0.007042 -0.009257
0.013382 -0.012801
0.021549 -0.015643
0.031491 -0.017807
0.043155 -0.019321
0.056480 -0.020221
0.071399 -0.020546
0.087845 -0.020344
0.105744 -0.019665
0.125023 -0.018565
0.145607 -0.017103
0.167418 -0.015345
0.190379 -0.013358
0.214413 -0.011211
0.239442 -0.008978
0.265388 -0.006732
0.292171 -0.004545
0.319711 -0.002491
0.347925 -0.000639
0.376729  0.000944
0.406188  0.002204
0.436631  0.003336
0.467352  0.004420
0.498236  0.005422
0.529170  0.006317
0.560036  0.007080
0.590717  0.007695
0.621095  0.008148
0.651050  0.008433
0.680464  0.008550
0.709220  0.008501
0.737202  0.008295
0.764296  0.007944
0.790390  0.007465
0.815376  0.006876
0.839148  0.006199
0.861606  0.005454
0.882654  0.004666
0.902201  0.003857
0.920161  0.003049
0.936455  0.002264
0.951011  0.001522
0.963763  0.000840
0.974654  0.000235
0.983633 -0.000279
0.990661 -0.000691
0.995704 -0.000991
0.998740 -0.001174
0.999753 -0.001236
