x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00181678, 0.00501568, -123.664, 1.09833, 29.0857, 0.00474715, 9.76288, 30.4295, -11.0106
0.000742556, 0.0148301, -543.871, 10.151, 35.7554, 0.00517105, 35.9346, 26.8295, -40.0234
0.00692903, 0.0239156, -665.653, 18.1997, 33.778, 0.0049214, 46.8435, 9.56093, -49.9755
0.01523, 0.0322072, -652.134, 23.055, 28.782, 0.00454246, 46.0101, -3.97233, -47.8352
0.0250528, 0.0399929, -630.788, 25.8798, 24.2353, 0.00424336, 42.0952, -12.4513, -43.2667
0.036148, 0.0474136, -619.265, 27.7687, 20.8143, 0.00406768, 38.3407, -18.01, -39.1549
0.0484336, 0.0545639, -609.821, 29.1739, 18.2764, 0.00396199, 35.0395, -21.9296, -35.6159
0.0618988, 0.0614968, -600.306, 30.2401, 16.322, 0.00387157, 31.9309, -24.7038, -32.3528
0.0765638, 0.0682355, -591.941, 31.0384, 14.7319, 0.00377854, 28.9445, -26.6493, -29.2751
0.0923751, 0.0747474, -585.232, 31.6195, 13.3559, 0.00368576, 26.1137, -28.0362, -26.3908
0.109371, 0.0810188, -579.488, 32.0088, 12.0895, 0.00359751, 23.4319, -29.0566, -23.6778
0.127705, 0.0870619, -573.644, 32.2377, 10.8725, 0.00351561, 20.8655, -29.8139, -21.0895
0.147455, 0.0928393, -567.351, 32.3303, 9.67747, 0.00343944, 18.375, -30.356, -18.5835
0.168688, 0.0982947, -560.137, 32.3052, 8.49316, 0.00336822, 15.9398, -30.6967, -16.135
0.191475, 0.103361, -551.629, 32.1748, 7.31612, 0.00330138, 13.5493, -30.8415, -13.7321
0.21589, 0.107959, -541.508, 31.9375, 6.14097, 0.00323735, 11.1878, -30.7792, -11.3589
0.242016, 0.111995, -529.16, 31.5863, 4.96851, 0.00317399, 8.85929, -30.4791, -9.01748
0.269938, 0.115364, -514.232, 31.1059, 3.80024, 0.00310868, 6.57002, -29.908, -6.71471
0.29975, 0.117945, -496.16, 30.4729, 2.64015, 0.00303944, 4.34389, -29.0335, -4.47351
0.33155, 0.119598, -474.24, 29.6552, 1.4966, 0.00296448, 2.21942, -27.8263, -2.3315
0.36545, 0.120162, -447.512, 28.5678, 0.374446, 0.00287891, 0.231661, -26.209, -0.324424
0.39998, 0.119576, -414.916, 27.2321, -0.636622, 0.00278447, -1.39595, -24.2271, 1.33513
0.433881, 0.11804, -378.708, 25.9798, -1.36242, 0.00269939, -2.38365, -22.2842, 2.36764
0.467461, 0.115808, -348.478, 24.9729, -1.85807, 0.00262826, -3.03448, -20.631, 3.03117
0.500744, 0.112972, -323.911, 24.1061, -2.24732, 0.00256634, -3.54955, -19.1988, 3.54445
0.5337, 0.10957, -300.548, 23.2565, -2.58145, 0.00250829, -3.94781, -17.8646, 3.9451
0.566325, 0.105638, -277.537, 22.3862, -2.86965, 0.00245114, -4.24437, -16.5829, 4.24465
0.598615, 0.101208, -255.125, 21.497, -3.11443, 0.00239419, -4.45215, -15.3484, 4.45486
0.630569, 0.096309, -233.243, 20.5895, -3.3179, 0.00233682, -4.57942, -14.1565, 4.58451
0.662181, 0.0909665, -211.693, 19.6568, -3.48133, 0.00227788, -4.63213, -12.9974, 4.63969
0.69345, 0.0852031, -190.31, 18.6905, -3.60438, 0.00221621, -4.61369, -11.8633, 4.62385
0.724367, 0.0790397, -169.006, 17.6816, -3.68555, 0.00215063, -4.52641, -10.7483, 4.53921
0.754922, 0.0724967, -147.727, 16.6216, -3.7222, 0.00208, -4.37159, -9.64942, 4.38707
0.785159, 0.065579, -126.419, 15.4968, -3.71109, 0.00200264, -4.15024, -8.56091, 4.16831
0.815114, 0.058289, -105.029, 14.2881, -3.6465, 0.00191639, -3.86079, -7.47636, 3.88134
0.844716, 0.0506542, -83.5931, 12.9876, -3.52255, 0.00181952, -3.50449, -6.4012, 3.52758
0.873861, 0.0427158, -62.4047, 11.5682, -3.32574, 0.00170871, -3.07906, -5.33056, 3.10348
0.902739, 0.0344286, -41.3176, 10.0758, -3.06546, 0.00158408, -2.60574, -4.30649, 2.63341
0.931345, 0.0258011, -21.7753, 8.2488, -2.6667, 0.00142415, -2.04097, -3.20553, 2.0615
0.959508, 0.0168896, -1.07937, 7.01677, -2.35793, 0.00130843, -1.59844, -2.52593, 1.64601
0.986762, 0.00720346, 9.37895, 2.98322, -1.66927, 0.00102908, -0.90459, -1.01232, 0.913408
-0.00603749, 0.00526409, -51.1963, 6.6584, 25.8852, 0.0141598, 23.8282, -20.4398, -21.7324
-0.00350421, 0.0155507, -320.097, 17.7154, 29.3385, 0.0122192, 6.91331, -26.2631, 0.651995
0.00272558, 0.0250581, -472.437, 26.3254, 27.8201, 0.0102967, 0.770774, -16.0899, 6.24129
0.0111219, 0.0337213, -533.356, 31.0451, 25.4693, 0.00883188, 1.6567, -8.33817, 2.82494
0.021077, 0.0418303, -558.265, 33.4504, 23.2154, 0.00771866, 2.90431, -4.90422, -0.266952
0.0323297, 0.0495298, -571.172, 34.7255, 21.0614, 0.0070778, 3.38419, -3.66361, -1.7398
0.0447889, 0.0569189, -576.367, 35.3949, 19.0271, 0.00663673, 3.34958, -3.18218, -2.26087
0.0584365, 0.0640555, -576.054, 35.7291, 17.1676, 0.00620606, 3.02011, -2.93968, -2.26734
