x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00111729, 0.00489973, -381.388, 2.83945, 35.2075, 0.00523366, 18.8928, 37.3956, -21.6887
0.00270709, 0.0141512, -805.121, 13.5277, 38.9259, 0.00531642, 47.6268, 22.5949, -53.2223
0.00992545, 0.0222197, -874.222, 21.1544, 32.4065, 0.00471124, 50.6898, -1.25119, -54.2519
0.0191038, 0.0292381, -800.329, 24.7142, 23.9364, 0.004258, 43.9042, -15.2696, -45.5705
0.0296967, 0.0355788, -730.829, 26.2888, 17.6421, 0.00401634, 37.0272, -22.6674, -37.8163
0.0414689, 0.0414278, -679.615, 27.2787, 13.7685, 0.00387147, 31.3804, -26.604, -31.754
0.0543461, 0.0469067, -636.242, 28.0284, 11.4283, 0.00374194, 26.6626, -28.3986, -26.8138
0.0683211, 0.0520904, -598.482, 28.532, 9.91142, 0.00361325, 22.734, -28.9189, -22.7877
0.0834159, 0.0570219, -566.896, 28.7861, 8.80053, 0.00348886, 19.4633, -28.779, -19.4914
0.0996637, 0.0617228, -540.546, 28.8345, 7.87358, 0.00337143, 16.6997, -28.3233, -16.7291
0.11702, 0.06618, -517.756, 28.7211, 7.02919, 0.00326334, 14.3293, -27.7196, -14.3644
0.13555, 0.0703972, -497.069, 28.486, 6.22952, 0.00316577, 12.2663, -27.0509, -12.3054
0.155411, 0.0743896, -477.598, 28.1734, 5.46636, 0.00307836, 10.445, -26.353, -10.4853
0.176668, 0.0781378, -459.104, 27.814, 4.74067, 0.00299938, 8.81673, -25.6362, -8.85701
0.199393, 0.0816163, -441.237, 27.4248, 4.05342, 0.00292695, 7.35035, -24.8954, -7.38886
0.22366, 0.0847948, -423.783, 27.0131, 3.40388, 0.00285971, 6.0215, -24.1281, -6.0575
0.249554, 0.0876374, -406.571, 26.5788, 2.78894, 0.00279686, 4.81108, -23.3335, -4.8444
0.277167, 0.0901037, -389.396, 26.1224, 2.20723, 0.0027381, 3.70942, -22.513, -3.73964
0.306599, 0.0921474, -372.212, 25.6407, 1.65534, 0.00268288, 2.70286, -21.6669, -2.73041
0.337961, 0.093716, -354.829, 25.1323, 1.13197, 0.00263091, 1.78673, -20.7954, -1.81134
0.371372, 0.0947514, -337.213, 24.5941, 0.636167, 0.00258181, 0.954285, -19.8984, -0.976284
0.405408, 0.0951951, -320.043, 24.0561, 0.183791, 0.00253721, 0.23003, -19.0197, -0.248835
0.43888, 0.095055, -303.835, 23.5308, -0.214313, 0.00249721, -0.37884, -18.1851, 0.362712
0.472073, 0.0943883, -288.37, 23.0142, -0.569623, 0.00246069, -0.898529, -17.3862, 0.884427
0.504979, 0.0932361, -273.568, 22.5094, -0.887993, 0.00242721, -1.34296, -16.6238, 1.33052
0.537596, 0.0916348, -259.468, 22.0234, -1.17498, 0.00239665, -1.72584, -15.9021, 1.71447
0.569913, 0.0896187, -246.219, 21.5796, -1.43427, 0.00236968, -2.05739, -15.2358, 2.04686
0.601941, 0.087195, -234.347, 21.1972, -1.68261, 0.00234682, -2.37657, -14.6412, 2.36447
0.633678, 0.0842728, -223.717, 20.698, -1.98311, 0.00231881, -2.78206, -13.9804, 2.759
0.665085, 0.080762, -209.598, 19.9935, -2.30481, 0.0022818, -3.14572, -13.1675, 3.12544
0.696149, 0.0766654, -192.585, 19.1337, -2.59839, 0.00223529, -3.41579, -12.2327, 3.40229
0.726862, 0.0720072, -174.387, 18.1757, -2.8437, 0.00218033, -3.5898, -11.2268, 3.58192
0.757248, 0.0668036, -155.304, 17.1308, -3.03379, 0.00211681, -3.66506, -10.1717, 3.66275
0.787331, 0.0610664, -135.273, 15.9859, -3.16295, 0.00204318, -3.63901, -9.07307, 3.64237
0.817072, 0.0548171, -114.396, 14.7279, -3.22232, 0.00195772, -3.50768, -7.93917, 3.51662
0.846411, 0.0480857, -92.9299, 13.3548, -3.20423, 0.00185898, -3.27322, -6.78827, 3.28751
0.875325, 0.0408951, -71.2931, 11.8356, -3.09346, 0.00174317, -2.93383, -5.62066, 2.95187
0.903935, 0.0332261, -49.4743, 10.223, -2.89741, 0.0016106, -2.51244, -4.49179, 2.536
0.932218, 0.0250952, -29.1397, 8.2642, -2.54228, 0.00143963, -1.97391, -3.28762, 1.99187
0.960051, 0.0165493, -7.75287, 6.88431, -2.24871, 0.00130938, -1.52865, -2.51591, 1.57508
0.986942, 0.0071113, 3.19336, 2.79242, -1.61359, 0.00102191, -0.864436, -0.971284, 0.873682
-0.00533864, 0.00514821, -203.589, 10.2364, 29.8326, 0.0139297, 21.6995, -30.5354, -16.131
-0.0015413, 0.0148722, -494.011, 23.0481, 30.7735, 0.0118087, 3.31004, -29.7848, 7.17205
0.00571983, 0.0233632, -643.298, 31.7603, 28.0183, 0.0098535, 1.70233, -15.7358, 6.14078
0.0149933, 0.0307537, -683.302, 35.5188, 24.3648, 0.00933402, 6.15585, -8.68766, -1.67657
0.0257184, 0.0374182, -677.025, 36.4944, 20.7447, 0.00903329, 9.01686, -6.57745, -6.93113
0.037648, 0.0435466, -653.935, 36.2484, 17.4722, 0.00862182, 9.13767, -6.17274, -8.31264
0.0506987, 0.049265, -623.603, 35.5209, 14.7196, 0.00805191, 7.7697, -5.89728, -7.50258
0.0648561, 0.0546529, -591.817, 34.6815, 12.5207, 0.00745284, 6.08717, -5.50112, -6.02622
0.0801368, 0.0597581, -562.562, 33.9306, 10.7827, 0.00688192, 4.61013, -5.04615, -4.59989
0.0965704, 0.0646069, -536.997, 33.3193, 9.37176, 0.00635347, 3.47423, -4.59341, -3.45772
0.114109, 0.0691899, -514.539, 32.8223, 8.18506, 0.00588846, 2.66428, -4.20003, -2.63011
0.132817, 0.0735146, -494.124, 32.385, 7.15004, 0.00549902, 2.09992, -3.88773, -2.05267
0.15285, 0.0775997, -474.932, 31.9618, 6.21856, 0.0051788, 1.69355, -3.6407, -1.63991
0.174272, 0.0814286, -456.703, 31.5299, 5.36342, 0.00491314, 1.38442, -3.43947, -1.32978
0.197154, 0.0849783, -439.105, 31.0766, 4.56945, 0.00468735, 1.13642, -3.26597, -1.08401
0.221572, 0.0882206, -421.903, 30.598, 3.8272, 0.00449204, 0.928903, -3.10989, -0.880343
0.247609, 0.0911216, -404.92, 30.0931, 3.12919, 0.00432226, 0.750862, -2.9673, -0.706787
0.275359, 0.0936425, -387.956, 29.5618, 2.47216, 0.00417427, 0.595727, -2.83443, -0.556191
0.304921, 0.0957384, -370.954, 29.0047, 1.85108, 0.00404536, 0.458854, -2.71059, -0.423689
0.336408, 0.0973581, -353.739, 28.4204, 1.26442, 0.00393305, 0.337628, -2.59383, -0.30661
0.369938, 0.0984444, -336.269, 27.8075, 0.710127, 0.00383596, 0.229234, -2.48387, -0.202074
0.404087, 0.0989377, -319.214, 27.1941, 0.206101, 0.00375439, 0.135784, -2.38023, -0.112639
0.437666, 0.0988446, -303.106, 26.602, -0.236775, 0.00368673, 0.0568861, -2.28788, -0.0372248
0.470958, 0.0982231, -287.719, 26.0249, -0.63263, 0.00362977, -0.0114946, -2.2038, 0.0283996
0.503959, 0.0971149, -272.98, 25.4621, -0.988297, 0.00358136, -0.0715144, -2.12552, 0.0862917
0.536665, 0.0955566, -258.923, 24.9155, -1.31057, 0.00353942, -0.125223, -2.0499, 0.138487
0.569066, 0.0935826, -245.686, 24.3909, -1.60495, 0.00350043, -0.175866, -1.96654, 0.188644
0.601173, 0.0912005, -233.684, 23.92, -1.89943, 0.00346311, -0.226467, -1.87059, 0.243432
0.632985, 0.0883196, -222.762, 23.4498, -2.27483, 0.00344509, -0.285013, -1.8235, 0.308639
0.664464, 0.0848499, -208.723, 22.8535, -2.65429, 0.00344981, -0.335298, -1.83282, 0.360263
0.695596, 0.0807941, -191.939, 22.1188, -2.98148, 0.00346767, -0.384436, -1.86764, 0.403172
0.726373, 0.076177, -173.952, 21.2751, -3.2519, 0.00348986, -0.436679, -1.90594, 0.446212
0.75682, 0.0710143, -155.077, 20.3308, -3.46552, 0.00351235, -0.490014, -1.94256, 0.490028
0.786962, 0.0653181, -135.26, 19.2808, -3.61803, 0.00353409, -0.543535, -1.97997, 0.533826
0.816759, 0.0591099, -114.601, 18.1161, -3.70005, 0.00355471, -0.597258, -2.02014, 0.577228
0.846151, 0.0524197, -93.3439, 16.8351, -3.7042, 0.00357227, -0.649004, -2.06324, 0.618913
0.875117, 0.0452704, -71.9043, 15.403, -3.61466, 0.00358669, -0.70366, -2.10854, 0.661861
0.903776, 0.0376428, -50.2146, 13.8646, -3.43909, 0.00358703, -0.737278, -2.15078, 0.691081
0.932106, 0.0295534, -30.0406, 11.9426, -3.09807, 0.00358917, -0.823311, -2.1821, 0.751291
0.959985, 0.0210492, -8.33331, 10.4842, -2.8222, 0.00354896, -0.672489, -2.15691, 0.669183
0.98692, 0.0116531, 1.47756, 6.56575, -1.96157, 0.0033378, -1.06306, -2.17965, 0.818281
-0.0104631, 0.00544992, -107.696, 12.2696, 26.6958, 0.0261874, 17.3502, -33.2284, -18.1297
-0.00669836, 0.0157476, -344.15, 20.4027, 29.3514, 0.0233042, -13.2358, -20.9161, 9.47634
