x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00111729, 0.00489973, -381.175, 2.8403, 35.2026, 0.0052332, 18.8912, 37.3869, -21.6861
0.00270709, 0.0141512, -804.894, 13.5275, 38.9226, 0.0053161, 47.6211, 22.5903, -53.2157
0.00992545, 0.0222197, -874.043, 21.154, 32.4054, 0.00471105, 50.6853, -1.2519, -54.2471
0.0191038, 0.0292381, -800.188, 24.714, 23.9366, 0.00425783, 43.9009, -15.2688, -45.5673
0.0296967, 0.0355788, -730.709, 26.2888, 17.6428, 0.00401618, 37.0249, -22.666, -37.8141
0.0414689, 0.0414278, -679.512, 27.2787, 13.7692, 0.00387132, 31.3788, -26.6024, -31.7525
0.0543461, 0.0469067, -636.152, 28.0284, 11.4288, 0.00374181, 26.6615, -28.3972, -26.8127
0.0683211, 0.0520904, -598.403, 28.5319, 9.91178, 0.00361311, 22.7329, -28.9174, -22.7867
0.0834159, 0.0570219, -566.826, 28.7861, 8.80076, 0.00348872, 19.4624, -28.7776, -19.4906
0.0996637, 0.0617228, -540.481, 28.8345, 7.87373, 0.0033713, 16.699, -28.322, -16.7284
0.11702, 0.06618, -517.696, 28.7211, 7.02929, 0.00326322, 14.3287, -27.7184, -14.3638
0.13555, 0.0703972, -497.014, 28.4859, 6.22959, 0.00316565, 12.2657, -27.0497, -12.3049
0.155411, 0.0743896, -477.547, 28.1734, 5.46641, 0.00307826, 10.4446, -26.352, -10.4849
0.176668, 0.0781378, -459.057, 27.8139, 4.74072, 0.00299928, 8.81642, -25.6352, -8.85671
0.199393, 0.0816163, -441.193, 27.4247, 4.05345, 0.00292686, 7.3501, -24.8945, -7.38862
0.22366, 0.0847948, -423.741, 27.013, 3.40391, 0.00285963, 6.02131, -24.1273, -6.05732
0.249554, 0.0876374, -406.532, 26.5787, 2.78897, 0.00279678, 4.81093, -23.3327, -4.84426
0.277167, 0.0901037, -389.36, 26.1223, 2.20725, 0.00273802, 3.7093, -22.5122, -3.73952
0.306599, 0.0921474, -372.178, 25.6406, 1.65536, 0.00268281, 2.70278, -21.6662, -2.73033
0.337961, 0.093716, -354.797, 25.1321, 1.13199, 0.00263085, 1.78669, -20.7947, -1.81131
0.371372, 0.0947514, -337.183, 24.5939, 0.636182, 0.00258174, 0.954258, -19.8977, -0.976262
0.405408, 0.0951951, -320.015, 24.0559, 0.183807, 0.00253714, 0.230032, -19.019, -0.24884
0.43888, 0.095055, -303.808, 23.5305, -0.214295, 0.00249715, -0.378816, -18.1844, 0.362687
0.472073, 0.0943883, -288.345, 23.0139, -0.569603, 0.00246063, -0.898485, -17.3855, 0.884383
0.504979, 0.0932361, -273.544, 22.509, -0.887969, 0.00242715, -1.3429, -16.6231, 1.33046
0.537596, 0.0916348, -259.445, 22.0231, -1.17495, 0.00239658, -1.72576, -15.9014, 1.71439
0.569913, 0.0896187, -246.198, 21.5792, -1.43424, 0.00236962, -2.05729, -15.2351, 2.04677
