x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00111729, 0.00489973, -342.336, 2.98248, 34.2697, 0.00515577, 18.577, 35.8443, -21.2269
0.00270709, 0.0141512, -764.222, 13.4611, 38.3156, 0.00526034, 46.5438, 21.7971, -52.0225
0.00992545, 0.0222197, -842.874, 21.0516, 32.1988, 0.00467668, 49.8239, -1.35371, -53.3655
0.0191038, 0.0292381, -776.171, 24.6504, 23.9779, 0.00422573, 43.2675, -15.0847, -44.9476
0.0296967, 0.0355788, -710.523, 26.2538, 17.766, 0.00398395, 36.5483, -22.356, -37.3576
0.0414689, 0.0414278, -662.229, 27.2465, 13.8871, 0.00384069, 31.0201, -26.2549, -31.4148
0.0543461, 0.0469067, -621.391, 27.9886, 11.5142, 0.00371346, 26.3867, -28.0589, -26.5559
0.0683211, 0.0520904, -585.57, 28.4816, 9.96254, 0.00358409, 22.4951, -28.5796, -22.5616
0.0834159, 0.0570219, -555.39, 28.7308, 8.82681, 0.00345876, 19.2491, -28.4377, -19.2855
0.0996637, 0.0617228, -530.138, 28.7729, 7.88435, 0.00334198, 16.5134, -27.9893, -16.5481
0.11702, 0.06618, -508.285, 28.6555, 7.0318, 0.00323562, 14.1717, -27.4013, -14.2104
0.13555, 0.0703972, -488.412, 28.4173, 6.22813, 0.00313963, 12.1333, -26.7466, -12.1749
0.155411, 0.0743896, -469.656, 28.1009, 5.46294, 0.00305333, 10.3323, -26.0578, -10.3742
0.176668, 0.0781378, -451.789, 27.7362, 4.73614, 0.00297526, 8.72137, -25.3478, -8.76284
0.199393, 0.0816163, -434.48, 27.3407, 4.04828, 0.00290373, 7.27059, -24.6135, -7.30998
0.22366, 0.0847948, -417.53, 26.9221, 3.39852, 0.00283728, 5.95569, -23.8518, -5.99233
0.249554, 0.0876374, -400.776, 26.4805, 2.78371, 0.00277506, 4.75784, -23.0616, -4.79162
0.277167, 0.0901037, -384.021, 26.0166, 2.20247, 0.00271675, 3.66767, -22.2441, -3.69819
0.306599, 0.0921474, -367.224, 25.5271, 1.65143, 0.00266185, 2.67191, -21.4003, -2.69965
0.337961, 0.093716, -350.204, 25.0108, 1.12926, 0.00261007, 1.76605, -20.5304, -1.79074
0.371372, 0.0947514, -332.928, 24.4648, 0.635025, 0.00256104, 0.943522, -19.6349, -0.965517
0.405408, 0.0951951, -316.074, 23.9194, 0.184467, 0.0025164, 0.228531, -18.7573, -0.247266
0.43888, 0.095055, -300.155, 23.3876, -0.211666, 0.00247629, -0.371907, -17.9242, 0.355894
0.472073, 0.0943883, -284.961, 22.8652, -0.564877, 0.0024396, -0.883768, -17.127, 0.869811
0.504979, 0.0932361, -270.414, 22.3552, -0.881094, 0.00240591, -1.32094, -16.3665, 1.30868
0.537596, 0.0916348, -256.552, 21.8646, -1.16589, 0.0023751, -1.69704, -15.6471, 1.68587
0.569913, 0.0896187, -243.529, 21.4166, -1.42299, 0.00234789, -2.02228, -14.9832, 2.01197
0.601941, 0.087195, -231.86, 21.0303, -1.66905, 0.00232476, -2.33507, -14.3909, 2.32323
0.633678, 0.0842728, -221.418, 20.5295, -1.96673, 0.00229653, -2.73248, -13.7346, 2.70987
0.665085, 0.080762, -207.561, 19.8266, -2.28541, 0.00225941, -3.08867, -12.9305, 3.06881
0.696149, 0.0766654, -190.878, 18.9717, -2.57633, 0.00221295, -3.35308, -12.0085, 3.33989
0.726862, 0.0720072, -173.047, 18.0217, -2.81966, 0.00215826, -3.5236, -11.019, 3.51593
0.757248, 0.0668036, -154.366, 16.9877, -3.00868, 0.00209525, -3.59784, -9.98345, 3.59567
0.787331, 0.0610664, -134.771, 15.8574, -3.13788, 0.00202245, -3.57366, -8.90744, 3.57702
0.817072, 0.0548171, -114.356, 14.618, -3.19868, 0.00193819, -3.44726, -7.79895, 3.45609
0.846411, 0.0480857, -93.3666, 13.2669, -3.18355, 0.00184108, -3.22076, -6.67539, 3.23481
0.875325, 0.0408951, -72.1965, 11.7736, -3.07752, 0.00172741, -2.8922, -5.53657, 2.90993
0.903935, 0.0332261, -50.8242, 10.1874, -2.88724, 0.00159738, -2.48313, -4.4349, 2.50621
0.932218, 0.0250952, -30.8416, 8.25998, -2.53953, 0.00142922, -1.95782, -3.25752, 1.97533
0.960051, 0.0165493, -9.79054, 6.89585, -2.24461, 0.0012915, -1.50953, -2.48232, 1.5536
0.986942, 0.0071113, 1.12447, 2.8498, -1.62567, 0.00083768, -0.715281, -0.803624, 0.722309
-0.00533864, 0.00514821, -177.818, 10.1203, 29.0802, 0.0139365, 21.3776, -29.6444, -16.0797
-0.0015413, 0.0148722, -465.44, 22.6437, 30.0872, 0.0118181, 3.08116, -29.4744, 7.20225
0.00571983, 0.0233632, -616.77, 31.3014, 27.4436, 0.00984864, 1.22902, -15.7618, 6.57085
0.0149933, 0.0307537, -659.536, 35.1151, 23.925, 0.00922547, 5.44556, -8.63301, -0.953207
0.0257184, 0.0374182, -655.86, 36.166, 20.4406, 0.00889652, 8.25528, -6.41689, -6.10976
0.037648, 0.0435466, -635.542, 35.9911, 17.2785, 0.0084842, 8.48824, -5.93157, -7.59874
0.0506987, 0.049265, -607.898, 35.324, 14.5996, 0.0079202, 7.28173, -5.62846, -6.96362
0.0648561, 0.0546529, -578.299, 34.5274, 12.4434, 0.00730823, 5.73, -5.22701, -5.6337
0.0801368, 0.0597581, -550.666, 33.7979, 10.7281, 0.00673009, 4.35196, -4.78409, -4.3193
0.0965704, 0.0646069, -526.338, 33.1985, 9.33057, 0.0062099, 3.29269, -4.36301, -3.26279
0.114109, 0.0691899, -504.894, 32.7072, 8.15175, 0.00575821, 2.53527, -4.00137, -2.49296
0.132817, 0.0735146, -485.346, 32.2724, 7.12188, 0.00537942, 2.0049, -3.71414, -1.95251
0.15285, 0.0775997, -466.904, 31.8498, 6.19434, 0.00506718, 1.62158, -3.48668, -1.56459
0.174272, 0.0814286, -449.327, 31.4173, 5.34255, 0.00480908, 1.32951, -3.30244, -1.27259
