x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00111729, 0.00489973, -372.544, 2.87676, 35.0007, 0.00521671, 18.8356, 37.0479, -21.5945
0.00270709, 0.0141512, -795.903, 13.5221, 38.7943, 0.00530494, 47.4107, 22.4136, -52.9761
0.00992545, 0.0222197, -867.138, 21.1427, 32.3676, 0.00470462, 50.5262, -1.28305, -54.0823
0.0191038, 0.0292381, -794.913, 24.7132, 23.9558, 0.00425224, 43.7956, -15.2438, -45.4658
0.0296967, 0.0355788, -726.334, 26.2968, 17.6811, 0.00401088, 36.9556, -22.6211, -37.7506
0.0414689, 0.0414278, -675.804, 27.29, 13.8063, 0.00386658, 31.3348, -26.5561, -31.7144
0.0543461, 0.0469067, -633.016, 28.0403, 11.4582, 0.00373758, 26.6331, -28.357, -26.7894
0.0683211, 0.0520904, -595.712, 28.5437, 9.93295, 0.00360877, 22.7101, -28.8808, -22.7676
0.0834159, 0.0570219, -564.462, 28.7992, 8.8159, 0.00348429, 19.443, -28.744, -19.4736
0.0996637, 0.0617228, -538.372, 28.8481, 7.88482, 0.00336715, 16.6838, -28.2929, -16.7149
0.11702, 0.06618, -515.802, 28.7354, 7.03796, 0.00325955, 14.3178, -27.695, -14.3541
0.13555, 0.0703972, -495.307, 28.501, 6.23679, 0.00316242, 12.2582, -27.0314, -12.2983
0.155411, 0.0743896, -476.008, 28.1891, 5.47261, 0.00307537, 10.4395, -26.3375, -10.4805
0.176668, 0.0781378, -457.666, 27.83, 4.74611, 0.00299672, 8.81319, -25.6242, -8.85407
0.199393, 0.0816163, -439.936, 27.441, 4.05814, 0.00292464, 7.34837, -24.887, -7.38739
0.22366, 0.0847948, -422.606, 27.0293, 3.40795, 0.00285771, 6.02061, -24.1228, -6.05704
0.249554, 0.0876374, -405.508, 26.5949, 2.79241, 0.00279513, 4.81089, -23.3308, -4.84459
0.277167, 0.0901037, -388.438, 26.1384, 2.21013, 0.0027366, 3.70963, -22.5124, -3.74018
0.306599, 0.0921474, -371.351, 25.6566, 1.65773, 0.0026816, 2.70329, -21.6682, -2.73113
0.337961, 0.093716, -354.058, 25.148, 1.13388, 0.00262983, 1.78722, -20.7982, -1.81209
0.371372, 0.0947514, -336.527, 24.6096, 0.63764, 0.00258089, 0.954697, -19.9025, -0.976926
0.405408, 0.0951951, -319.434, 24.0713, 0.184862, 0.00253643, 0.230277, -19.0246, -0.249286
0.43888, 0.095055, -303.294, 23.5458, -0.213596, 0.00249655, -0.378795, -18.1908, 0.362489
0.472073, 0.0943883, -287.892, 23.0289, -0.569217, 0.00246013, -0.898702, -17.3923, 0.884442
0.504979, 0.0932361, -273.148, 22.5239, -0.887861, 0.00242674, -1.34337, -16.6303, 1.33078
0.537596, 0.0916348, -259.101, 22.0378, -1.17509, 0.00239625, -1.72647, -15.9089, 1.71496
0.569913, 0.0896187, -245.903, 21.5937, -1.4346, 0.00236935, -2.05823, -15.2428, 2.04758
0.601941, 0.087195, -234.08, 21.2112, -1.68313, 0.00234655, -2.37764, -14.6483, 2.36541
0.633678, 0.0842728, -223.5, 20.712, -1.98383, 0.00231859, -2.78343, -13.9877, 2.76023
0.665085, 0.080762, -209.43, 20.0075, -2.30578, 0.00228163, -3.14745, -13.175, 3.12703
0.696149, 0.0766654, -192.466, 19.1479, -2.59965, 0.00223516, -3.41789, -12.2403, 3.40424
0.726862, 0.0720072, -174.316, 18.1902, -2.8453, 0.00218026, -3.5923, -11.2345, 3.58428
0.757248, 0.0668036, -155.28, 17.1457, -3.03577, 0.0021168, -3.66799, -10.1797, 3.66555
0.787331, 0.0610664, -135.298, 16.0013, -3.16536, 0.00204324, -3.6424, -9.08127, 3.64563
0.817072, 0.0548171, -114.466, 14.7441, -3.22521, 0.00195788, -3.51158, -7.94763, 3.52039
0.846411, 0.0480857, -93.0441, 13.3718, -3.20768, 0.00185925, -3.2776, -6.79692, 3.29178
0.875325, 0.0408951, -71.4463, 11.8534, -3.09753, 0.00174358, -2.93864, -5.6294, 2.95661
0.903935, 0.0332261, -49.6614, 10.2412, -2.90209, 0.00161117, -2.51756, -4.50029, 2.54107
0.932218, 0.0250952, -29.3488, 8.28338, -2.54779, 0.00144051, -1.97931, -3.29608, 1.99729
0.960051, 0.0165493, -7.9818, 6.90173, -2.25407, 0.00131079, -1.53403, -2.52405, 1.5805
0.986942, 0.0071113, 2.97383, 2.80962, -1.61965, 0.00102471, -0.870184, -0.9781, 0.879494
-0.00533864, 0.00514821, -197.621, 10.2176, 29.6647, 0.0139333, 21.6306, -30.3505, -16.1222
-0.0015413, 0.0148722, -487.462, 22.9675, 30.6209, 0.0118133, 3.25423, -29.7273, 7.18431
0.00571983, 0.0233632, -637.267, 31.6695, 27.893, 0.0098526, 1.59076, -15.7462, 6.24224
0.0149933, 0.0307537, -677.931, 35.4426, 24.2723, 0.00931153, 5.98979, -8.68154, -1.50527
0.0257184, 0.0374182, -672.285, 36.4377, 20.6839, 0.00900519, 8.83982, -6.54669, -6.73738
0.037648, 0.0435466, -649.856, 36.2101, 17.4366, 0.00859375, 8.98741, -6.12261, -8.14486
0.0506987, 0.049265, -620.154, 35.4982, 14.7005, 0.00802414, 7.65631, -5.83924, -7.37546
0.0648561, 0.0546529, -588.883, 34.6703, 12.5108, 0.00742163, 6.00379, -5.44105, -5.93309
0.0801368, 0.0597581, -560.016, 33.9259, 10.7774, 0.00684902, 4.54965, -4.98815, -4.53314
