x,y,p,Ux,Uy,Rx,Ry,Rxy,viscosity
1.000416,0.001189,51.53369897871556,13.700392104448126,-2.53299021755766,0.744776945563461,0.0044730834064486075,8.523703703840734,-0.8508987992928879
0.999474,0.001665,51.729382898075606,13.17595120814132,-2.6069589926974013,0.4926715070154661,0.0044477569556457845,8.187027026555821,-0.6585438374915218
0.996651,0.003085,38.391336837943825,10.610092389541308,-2.212459120825578,0.4421108589335296,0.003604554221120866,6.553507923891763,-0.5636028812416418
0.991952,0.005427,16.42649753396948,6.390837447154457,-1.5625750402581202,0.3665277085309146,0.0022046127371738006,3.8588831676828663,-0.4141391099527357
0.985389,0.008653,-9.183004223903684,0.9132482959699791,-0.7413456468105686,0.03119778053354938,0.0008280823596443231,0.5748322999205038,-0.015530782011569322
0.976977,0.012714,6.507816570709075,6.4277785131040295,-1.5441156682074322,-0.4014646168828254,0.002730511177140341,0.7791960415256081,0.19240072428472899
0.966738,0.017544,-6.317694991538753,5.7747085578905395,-1.9399346623826392,-0.43569514327343073,0.0015442085579021989,0.35877585560608877,0.39289383472292205
0.954696,0.023067,-19.836943713009575,5.222042337438101,-2.1935114627363057,-0.7471751834688345,0.0009290824737443601,-0.3656918749621849,0.7905219685962196
0.940882,0.029197,-31.98256610112086,6.01349529656253,-2.4738405396438554,-1.15351070202361,0.0011013086790428316,-0.81279096816111,1.1889174391860087
0.925333,0.035835,-46.8491364053833,6.900917244505217,-2.8256211280813064,-1.769403379138151,0.0012609133442410738,-1.648056168122849,1.8050469792694075
0.908091,0.042878,-62.5411336956339,8.639866600760017,-3.3739264666901407,-2.502688967358001,0.00147918708484475,-2.597708762196547,2.5493195158984197
0.889203,0.050212,-83.72076646328752,10.073866619021066,-3.7596348286039523,-3.2280609637538653,0.0016211180972393487,-3.750231839709545,3.2729159129520955
0.868725,0.057721,-106.64758458516025,11.6754067359428,-4.104317547431609,-3.936692728079188,0.001764135177447878,-4.989602069046914,3.9773250830044082
0.846718,0.065284,-131.3836228305315,13.37509635791577,-4.375270143225057,-4.611748226266651,0.0019038339477034664,-6.358675174314245,4.6462967642521695
0.823249,0.072777,-158.00564851005967,15.11282615132596,-4.516103127004446,-5.159026187279524,0.002036256241425221,-7.847128501509278,5.182946618951324
0.798393,0.080079,-185.77861381656186,16.72183959325089,-4.5275077358641775,-5.5737714793008415,0.002152904167677842,-9.453892531573096,5.585269304793834
0.772233,0.087066,-213.513561154137,18.283363278946478,-4.418173936326832,-5.814203805007407,0.0022601422259479692,-11.100808631781927,5.811677495433457
0.744859,0.09362,-240.66467975314367,19.773269000780008,-4.185815654180805,-5.853807368687867,0.002356760596892861,-12.757549248625672,5.836388315328546
0.716367,0.099627,-266.8016542003468,21.176349518383763,-3.833388025549495,-5.674178808748348,0.0024422239439537818,-14.38696001263936,5.641573101778013
0.686862,0.104977,-291.37742985187685,22.467906929044247,-3.368878865550176,-5.265835281708757,0.0025155174210948865,-15.934081366898383,5.217144554002579
0.656458,0.109571,-312.5056981551885,23.580009416335642,-2.814393511787545,-4.628319848465988,0.002574198900279473,-17.304773886561716,4.565224495429461
0.625273,0.113316,-326.4585317226349,24.389941561594078,-2.2208904252826773,-3.7790785401703473,0.0026150247534207647,-18.366821589008772,3.7186761945416773
0.593577,0.116141,-335.4284392993022,24.85356363548589,-1.6991086128697994,-2.9544521796737135,0.00263956997966891,-19.098278261908437,2.9118083232234424
0.561961,0.118305,-346.5372710422805,25.1806768769593,-1.2673853293067259,-2.292830790834915,0.0026583886253909238,-19.729246412022466,2.252388677985563
0.530039,0.119921,-359.62591978647146,25.59417256484403,-0.824785923331886,-1.6199451751755074,0.002682798293471596,-20.453359676232523,1.5769584949244821
0.497943,0.120956,-373.45875068523594,26.057773993000506,-0.3482591178872111,-0.8752106469903502,0.002711324356638173,-21.22358074462977,0.8290362856303365
0.465808,0.121382,-387.60134621263916,26.531025635342083,0.1629663330224827,-0.05108364298194591,0.002742407954097556,-22.002259184909228,0.0006720074928759368
0.43377,0.121178,-401.8246779260082,26.99850037624527,0.7110689074114831,0.8602256685244363,0.002775578665374978,-22.76942604221165,-0.9157210075887517
0.401969,0.120331,-415.9858174614322,27.450776476199884,1.2966993524864843,1.863423145345887,0.002810732222964726,-23.510434177904038,-1.9248162195457166
0.370541,0.118834,-430.0411871626968,27.88181092137859,1.9284112742407218,2.9805400502949415,0.0028483904682656282,-24.220988921610704,-3.048369660462075
0.339624,0.11669,-444.00005904518486,28.29342847044294,2.590199443875651,4.193373897949925,0.0028894968876248665,-24.89189296486225,-4.2656305177695355
0.309354,0.113907,-457.65097601216496,28.673123492639377,3.2913870210485037,5.5086168983216615,0.002933715377026233,-25.500446487450194,-5.585991709302558
0.279865,0.110505,-470.9854930711225,29.021097388539744,4.0337402783081835,6.935253679279214,0.0029817692761586914,-26.04152914796144,-7.017721213155365
0.251288,0.106508,-484.10968250395274,29.33438807535754,4.817878964579146,8.476967759385818,0.0030342674538055034,-26.506843089687987,-8.565062032178774
0.223749,0.101953,-497.06776570476785,29.612534513191726,5.64621676910161,10.144975960111365,0.003092191620981898,-26.89116131193458,-10.238889121765844
0.197369,0.09688,-509.9750311994393,29.85148647207655,6.519601726554729,11.950114663500912,0.0031564995472338777,-27.18836655274983,-12.049930298046403
0.172262,0.09134,-522.7508688175147,30.041460310013044,7.426770419303787,13.892802900748796,0.0032273475379553723,-27.374646657600053,-13.998632784439788
0.148538,0.085388,-536.6372131441115,30.1756003468147,8.404643428808704,16.066756084062405,0.0033091242208406818,-27.475915398005682,-16.178389455228846
0.126297,0.079086,-551.346788775744,30.21803013985499,9.43042823970942,18.46709177240748,0.003401693865685262,-27.452424086322445,-18.58541610982455
0.105631,0.072499,-567.3391030418964,30.12270567393979,10.508606214481937,21.163125899356455,0.0035093078864078114,-27.286383131857626,-21.291433662223433
0.086626,0.065696,-585.6804777644935,29.837418023220053,11.669867603025327,24.244445512180334,0.0036355131011566568,-26.913704837750373,-24.394263733737716
0.069356,0.058747,-607.8591392884764,29.30788695742637,13.010552646038159,27.771171719368258,0.003775247301428554,-26.117739762386968,-27.97673793099552
