x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00153144, 0.00502163, -284.878, 1.24567, 32.9612, 0.00503666, 12.7041, 35.5837, -14.852
0.00156453, 0.014703, -713.637, 11.3312, 38.303, 0.0053315, 41.7296, 27.3052, -46.7667
0.00822584, 0.023469, -800.005, 19.3477, 33.9319, 0.00489706, 49.6944, 6.19165, -53.1112
0.0169555, 0.0313488, -748.106, 23.6413, 27.0866, 0.00443107, 45.7573, -8.03432, -47.5361
0.0271669, 0.0386622, -698.795, 25.8901, 21.5618, 0.00417275, 40.6432, -16.2615, -41.6625
0.0386117, 0.0455738, -665.746, 27.3595, 17.8331, 0.00403955, 36.2698, -21.3508, -36.8933
0.0512089, 0.0521953, -638.114, 28.4514, 15.3539, 0.00393007, 32.3377, -24.4479, -32.7116
0.0649487, 0.0585952, -613.256, 29.2381, 13.6176, 0.00380895, 28.7118, -26.1504, -28.9442
0.0798521, 0.0648116, -592.279, 29.7621, 12.295, 0.00368077, 25.4393, -26.9888, -25.6059
0.0959551, 0.0708612, -575.066, 30.0731, 11.1861, 0.00356002, 22.5564, -27.3797, -22.6955
0.113212, 0.0767177, -560.461, 30.2194, 10.1849, 0.00345538, 20.035, -27.5635, -20.1611
0.131686, 0.0823795, -547.279, 30.2372, 9.24033, 0.00336589, 17.7922, -27.6335, -17.9108
0.15154, 0.0878635, -534.787, 30.1628, 8.32981, 0.00328717, 15.7426, -27.6108, -15.855
0.172844, 0.0931417, -522.723, 30.0223, 7.44799, 0.00321572, 13.8352, -27.4961, -13.9421
0.19567, 0.0981782, -510.808, 29.832, 6.59336, 0.00314968, 12.0423, -27.2891, -12.1434
0.220097, 0.10293, -498.835, 29.5991, 5.76381, 0.00308836, 10.3459, -26.9946, -10.4412
0.246212, 0.107347, -486.585, 29.3247, 4.95652, 0.00303136, 8.73356, -26.6149, -8.8232
