1.000416  0.001189
0.999474  0.001665
0.996651  0.003085
0.991952  0.005427
0.985389  0.008653
0.976977  0.012714
0.966738  0.017544
0.954696  0.023067
0.940882  0.029197
0.925333  0.035835
0.908091  0.042878
0.889203  0.050212
0.868725  0.057721
0.846718  0.065284
0.823249  0.072777
0.798393  0.080079
0.772233  0.087066
0.744859  0.093620
0.716367  0.099627
0.686862  0.104977
0.656458  0.109571
0.625273  0.113316
0.593577  0.116141
0.561961  0.118305
0.530039  0.119921
0.497943  0.120956
0.465808  0.121382
0.433770  0.121178
0.401969  0.120331
0.370541  0.118834
0.339624  0.116690
0.309354  0.113907
0.279865  0.110505
0.251288  0.106508
0.223749  0.101953
0.197369  0.096880
0.172262  0.091340
0.148538  0.085388
0.126297  0.079086
0.105631  0.072499
0.086626  0.065696
0.069356  0.058747
0.053887  0.051722
0.040277  0.044690
0.028573  0.037716
0.018816  0.030862
0.011036  0.024181
0.005254  0.017721
0.001485  0.011520
-0.000266  0.005607
0.000000  0.000000
0.002239 -0.005147
0.006400 -0.009686
0.012459 -0.013619
0.020381 -0.016946
0.030127 -0.019675
0.041650 -0.021810
0.054896 -0.023363
0.069807 -0.024347
0.086317 -0.024779
0.104357 -0.024679
0.123855 -0.024072
0.144735 -0.022987
0.166915 -0.021457
0.190314 -0.019520
0.214846 -0.017217
0.240424 -0.014593
0.266958 -0.011696
0.294355 -0.008577
0.322521 -0.005287
0.351359 -0.001880
0.380769  0.001593
0.410650  0.005079
0.440896  0.008532
0.471402  0.011904
0.502057  0.015155
0.532752  0.018249
0.563372  0.021153
0.593804  0.023844
0.623417  0.026165
0.652559  0.027829
0.681262  0.028840
0.709412  0.029222
0.736895  0.029014
0.763594  0.028264
0.789392  0.027026
0.814175  0.025367
0.837830  0.023357
0.860243  0.021071
0.881310  0.018588
0.900926  0.015987
0.918995  0.013349
0.935424  0.010749
0.950131  0.008262
0.963038  0.005956
0.974079  0.003893
0.983194  0.002127
0.990335  0.000704
0.995464 -0.000339
0.998552 -0.000975
0.999584 -0.001189
