x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00153144, 0.00502163, 25.5939, 3.03817, 24.5989, 0.00437561, 12.0015, 23.1688, -12.8427
0.00156453, 0.014703, -366.715, 10.9432, 31.5087, 0.00473885, 32.9158, 18.9026, -36.559
0.00822584, 0.023469, -520.644, 18.3844, 30.3767, 0.00452687, 41.4707, 3.84276, -44.4746
0.0169555, 0.0313488, -530.971, 22.9249, 25.9261, 0.00418985, 40.0443, -7.71451, -41.7654
0.0271669, 0.0386622, -515.469, 25.4424, 21.6339, 0.00391508, 35.995, -14.6183, -37.0353
0.0386117, 0.0455738, -505.002, 26.9945, 18.3705, 0.00372413, 32.0181, -18.7671, -32.7104
0.0512089, 0.0521953, -497.168, 28.0757, 15.9678, 0.00359827, 28.6431, -21.4472, -29.118
0.0649487, 0.0585952, -489.147, 28.8473, 14.1404, 0.00350419, 25.7358, -23.224, -26.0695
0.0798521, 0.0648116, -481.31, 29.3806, 12.682, 0.00342037, 23.1422, -24.3802, -23.391
0.0959551, 0.0708612, -474.353, 29.7264, 11.4546, 0.00334091, 20.7929, -25.1198, -20.9927
0.113212, 0.0767177, -468.258, 29.9255, 10.3711, 0.00326678, 18.656, -25.5881, -18.8261
0.131686, 0.0823795, -462.522, 30.0032, 9.37684, 0.0031986, 16.6935, -25.8742, -16.8444
0.15154, 0.0878635, -456.699, 29.9857, 8.43864, 0.0031358, 14.8609, -26.0232, -14.9983
0.172844, 0.0931417, -450.663, 29.8942, 7.54194, 0.00307736, 13.129, -26.0552, -13.2565
0.19567, 0.0981782, -444.27, 29.7442, 6.6792, 0.00302231, 11.4803, -25.9777, -11.5995
0.220097, 0.10293, -437.531, 29.5462, 5.84399, 0.00297077, 9.90401, -25.8044, -10.0149
0.246212, 0.107347, -430.257, 29.3034, 5.03061, 0.00292336, 8.39387, -25.5471, -8.49583
0.274109, 0.111372, -422.217, 29.0175, 4.23685, 0.00287991, 6.94626, -25.2068, -7.03881
0.303894, 0.114937, -413.182, 28.683, 3.46169, 0.00283895, 5.55335, -24.772, -5.6387
0.335677, 0.117966, -403.052, 28.3, 2.70716, 0.00279933, 4.21782, -24.2338, -4.29809
0.36958, 0.120374, -391.882, 27.864, 1.97409, 0.00276048, 2.93913, -23.5912, -3.01728
0.40415, 0.122021, -380.409, 27.4087, 1.28407, 0.00272461, 1.76908, -22.8952, -1.84251
0.438173, 0.122868, -369.285, 26.9526, 0.656045, 0.00269251, 0.734683, -22.1873, -0.801902
0.471927, 0.122987, -358.516, 26.5001, 0.0766635, 0.00266367, -0.190928, -21.4761, 0.131161
0.505399, 0.122423, -348.077, 26.058, -0.461627, 0.00263786, -1.02214, -20.7716, 0.97095
0.538579, 0.121215, -337.803, 25.6347, -0.963748, 0.00261506, -1.7726, -20.0846, 1.72913
0.571442, 0.119404, -328.06, 25.2802, -1.43161, 0.00259725, -2.45289, -19.4553, 2.4162
0.604005, 0.116981, -320.11, 25.0206, -1.89652, 0.00258525, -3.15114, -18.9181, 3.11191
0.636249, 0.113766, -313.739, 24.5078, -2.48751, 0.00256103, -4.08743, -18.1706, 4.02247
0.668103, 0.109595, -298.756, 23.604, -3.12262, 0.00251822, -4.92953, -17.0493, 4.86979
0.699537, 0.104479, -277.836, 22.4352, -3.69995, 0.00245784, -5.56099, -15.6544, 5.5125
0.730552, 0.0984519, -254.851, 21.1191, -4.17769, 0.00238366, -5.97343, -14.1165, 5.9318
0.761153, 0.0915453, -230.681, 19.6928, -4.54229, 0.00229729, -6.16291, -12.5042, 6.12771
0.791315, 0.0837958, -205.166, 18.1454, -4.78373, 0.00219744, -6.12555, -10.8467, 6.09903
0.820988, 0.0752475, -178.345, 16.453, -4.89134, 0.0020817, -5.85872, -9.16574, 5.84555
0.850116, 0.0659533, -150.285, 14.5983, -4.85384, 0.00194751, -5.36732, -7.49263, 5.37391
