x,y,p,Ux,Uy,Rx,Ry,Rxy,viscosity
1.000468,0.00117,79.0489469876689,12.931652749495385,-1.9731839947575838,0.4523231255222453,0.003782641937010384,6.354536667092914,-0.4413498786611614
0.999528,0.001693,80.74369511257272,12.351990812702233,-2.0616144440610955,0.27028605461088767,0.0038107710599645014,6.034027442386869,-0.29679071520469635
0.996707,0.003237,55.31502976960479,10.030389338665318,-1.956848709223852,0.07129037515964665,0.0031275713136307646,4.60646597057086,-0.0808981903339211
0.991999,0.005731,14.41036567218704,6.315580930535562,-1.7874639501912917,-0.23060244066737628,0.001998082318342755,2.3053480954789136,0.25011454710769115
0.985392,0.009052,-29.834015794582314,2.2374823204854,-1.5863585242317675,-0.8105998609699228,0.0009557782387429241,-0.38608554947608975,0.847677893700293
0.976871,0.013035,-39.220322730732335,4.881298881494343,-2.0723534799511025,-1.4240653289043386,0.0011691284933081309,-1.496760686489275,1.456995275844482
0.966416,0.017466,-45.27030799190954,8.199249998591482,-2.602244863973546,-2.08309022799244,0.0014338012832879777,-2.5952456838950924,2.1124425828478834
0.954003,0.022087,-60.79953734778999,10.76487185416512,-2.764077871708257,-2.5118896989518955,0.0016302857558841055,-3.8967309865161,2.502542848213578
0.939605,0.026598,-78.75894304798173,12.944640402914558,-2.5916747666351867,-2.6944016983631225,0.0017865819068895988,-5.147006258493466,2.619863879957599
0.923196,0.030653,-89.88410070244132,14.220841583815272,-2.312720359681579,-2.6007967290803053,0.0018740116077799742,-6.372958980562072,2.5416934714859076
0.904759,0.033871,-91.00302826578717,15.399156261250724,-1.9010065193075134,-2.23037746091824,0.0019510203211827142,-7.12809253315923,2.214609563728685
0.885245,0.036292,-90.23930590021516,15.20175765316686,-1.6877775468561813,-1.9679911939968908,0.0019380963415006679,-7.02508676714331,1.9638555476239317
0.864451,0.038778,-95.6103540954609,15.271279364253136,-1.6086257283349745,-1.8741455859975744,0.001939786395544275,-7.142844650916111,1.873810685936445
0.842212,0.041347,-101.87194311622517,15.387873879642996,-1.584469097023227,-1.8357809505663705,0.001942670903593384,-7.348370469971618,1.8357641580314934
0.818615,0.043972,-108.11728726371325,15.5447842968595,-1.542970129795634,-1.7998890071288098,0.0019505828060436556,-7.574009225495463,1.8006734569887959
0.793752,0.046627,-115.43997995250419,15.767104681053347,-1.5081690889021206,-1.7714018260676252,0.001961908940441225,-7.8603469015060226,1.7730700273065694
0.76772,0.049285,-123.59880502962903,16.015879135877235,-1.4769348280962742,-1.7430038354237034,0.0019748972625272957,-8.191527879564518,1.745261402273686
0.740621,0.051921,-132.15637291659536,16.287684919108127,-1.4395985182453934,-1.7111746051520687,0.001989304078604844,-8.542633359218073,1.7139203787866415
0.712563,0.054508,-141.15297126954414,16.579708054519955,-1.3954782515431057,-1.6736703395683186,0.0020050950836463435,-8.914555239475742,1.6769583148934935
0.683655,0.057018,-150.6329528946044,16.88914222834141,-1.343986540618504,-1.628853761079314,0.0020222575227968505,-9.30804494838224,1.6327215698501862
0.654012,0.059426,-160.6523566257595,17.215236298355286,-1.2842405495055147,-1.5748155286573207,0.0020408975781275054,-9.725796450502383,1.5792197027332955
0.623752,0.061705,-171.2335249807973,17.558182948249,-1.2146527054324687,-1.5084235197716171,0.0020611882032608164,-10.170221179331662,1.513392506041922
0.592993,0.063827,-182.39764155525796,17.917026341149377,-1.1338782666229301,-1.4266751411969674,0.0020832620949035813,-10.642890705774018,1.432271018769035
0.561857,0.065765,-194.1776497716705,18.291246028125865,-1.0404762091954838,-1.3264319682607528,0.0021073016275154027,-11.14613422093246,1.3326960739884854
0.53047,0.067491,-206.6040313126053,18.680867434150862,-0.9326976796532593,-1.2037545569586876,0.002133549190649085,-11.682320977100547,1.2108002843328516
0.498954,0.068979,-219.7389898094869,19.086167315482115,-0.8085458289339481,-1.054470760731481,0.0021622566926784285,-12.254512401223533,1.062271226172427
0.467437,0.070203,-233.60762854970505,19.507240563000902,-0.665325731019515,-0.8726263958635083,0.002193700071647372,-12.865499087804231,0.8811717732699752
0.436044,0.071136,-248.21016153711076,19.942733992856766,-0.5005624229838712,-0.6516208382833902,0.002228111044907628,-13.51620274542911,0.6610431532764615
0.404901,0.071754,-263.5957000397418,20.39108019855809,-0.3120041961848913,-0.38524263128620484,0.002265747551770428,-14.207974952820798,0.3955757327392831
0.374132,0.072035,-279.80652292235953,20.85263411105506,-0.09687833378467972,-0.0662197637635206,0.002306902878758174,-14.941619229230643,0.07738266770927252
0.343861,0.07196,-297.3560837562368,21.340932107731767,0.1590155783866982,0.32627581666306116,0.0023539351506902495,-15.747306527603802,-0.3142680592909711
0.314209,0.071512,-315.67745596405354,21.837571887252246,0.44212715217958426,0.7930960493294885,0.0024053424425692633,-16.596162325212106,-0.7802368450633297
0.285296,0.070678,-335.0135608554227,22.34688419535587,0.7630379262893066,1.3507162218846978,0.002462318809695266,-17.497653164930895,-1.3366048719594086
0.257237,0.069448,-355.4940230524751,22.867413316976684,1.1255041895488465,2.0150750546477667,0.002525262903686823,-18.454583423905703,-1.999208581790358
0.230146,0.067819,-377.3047529946553,23.400097833513605,1.5347840561009465,2.8061913398768565,0.002594652559183405,-19.47088039731582,-2.7881188072076344
0.204131,0.065792,-400.59467946947706,23.945173638677783,1.9968656462609424,3.750467265887238,0.002671070420285382,-20.548097200530457,-3.7291806610008287
0.179296,0.063371,-425.2114274363074,24.49048320237196,2.507545393922345,4.882856755003342,0.0027547958468274944,-21.675567538965105,-4.85644222680957
0.155741,0.060567,-452.68727355073474,25.0443259835474,3.09252843308784,6.264078568228362,0.002849823016908705,-22.908612496734946,-6.228363960131794
0.133559,0.057395,-482.7938077545434,25.565691633707445,3.730430267062327,7.931273117313367,0.002956867326886092,-24.223969301726807,-7.879767847750959
0.112839,0.053876,-516.2083935937935,25.99281299830322,4.404930099928151,9.952314583035243,0.003077061537226027,-25.609109020754847,-9.875243693705054
0.093663,0.050032,-554.1004310289968,26.248533907731613,5.099824238592866,12.410070677920597,0.003205911875205549,-26.97653887152328,-12.29008168277426
0.076107,0.04589,-599.126241388496,26.3172945176367,5.8514420645822085,15.409620183691011,0.0033333856902367084,-28.168923595491993,-15.230559098575457
0.06024,0.04148,-654.6136676346434,26.165951294729684,6.843299060159118,19.113815619444807,0.0034513559010297353,-28.905721591788357,-18.908048085232114
0.046123,0.036831,-720.4569271211337,25.729318271091202,8.522442413892925,23.814950453332933,0.0035654166589496926,-28.64393895107541,-23.70422045966141
0.033811,0.031975,-794.4732558681002,25.236895954021744,11.738222292867952,30.020518170934228,0.003715182171298767,-26.73113720149511,-30.22485959155597
0.023353,0.026942,-880.9942809245206,24.596288500818446,17.53711155084029,38.119659000979084,0.003965221281216891,-21.99520721796225,-39.14362114017639
0.014788,0.02176,-972.1147988900325,22.750576900518553,25.756793755585324,46.96458466695388,0.004358934527218009,-12.087127102202551,-49.74565479068168
0.008149,0.016455,-993.5189678324048,18.684290906643227,33.53755771758044,51.183432669858604,0.004840672547467366,4.1469083682199175,-55.93884966158258
0.003461,0.011048,-901.6711095717375,13.210329155797094,38.15217869346594,47.883532284271695,0.00519374885203266,20.293020901588164,-53.639520105402184
0.000742,0.005559,-639.8993268382942,6.205629991775033,37.88254943851189,30.80953918618853,0.005359061743658142,34.93347519361054,-35.111421732150916
0.0,0.0,-311.14712779920455,0.7817866377114107,32.64170527636992,13.915316005141504,0.004966278038446505,34.2701471945608,-16.039592856486518
0.001231,-0.005471,12.010153027013033,-2.220191701953363,23.929722299760186,1.713392497732758,0.004195879482157999,23.76573274755752,-1.8363226300396258
0.004424,-0.010699,233.43002068186127,-1.7009428203018593,13.746093175784395,0.22773645143802246,0.003291164136694471,10.912611844982022,0.2610058254896015
0.009563,-0.015671,322.7581780846847,0.6462007707134363,6.603254444391422,1.0478234710259704,0.0026541388364051655,6.180371373474068,-0.7086954295438802
0.016628,-0.020376,349.84410916535757,4.081278566348859,0.6785263199468485,2.7913096018861747,0.0021126730639939866,3.648134589912139,-2.7829602581907333
0.02559,-0.024796,329.46209127444234,7.677610854828524,-2.936504580413986,3.766471713341349,0.0017402360913111093,3.714402218953516,-4.035789717858401
0.036412,-0.028915,290.41355841060533,11.040935460545054,-4.512528906337515,3.9158902759920373,0.0015301905493815217,4.642491175506815,-4.2164286993436
0.04905,-0.032713,251.74001238198775,13.809274941342682,-4.769799248862558,3.89466406629772,0.0015176917183195755,6.057012331968348,-4.150595559414839
0.063454,-0.036171,218.81597695376732,15.927386664478188,-4.433606595854908,3.9819105279057263,0.001685099979372908,8.114725347903471,-4.2095063855043335
0.079565,-0.03927,190.8220602112943,17.535678510263303,-3.903978764094309,3.7973443333514565,0.0018264743881509736,9.933671234455067,-3.998684423358791
0.09732,-0.041994,166.77151126470966,18.75937462280006,-3.3261598282267575,3.368197558712569,0.001909985106019871,11.255519496918573,-3.5424803238143547
0.116647,-0.044326,146.1908811310054,19.686081619973244,-2.75217175331853,2.811481074282043,0.0019494389716942426,12.123644086160652,-2.9593450147104803
0.137472,-0.046256,128.7411619963877,20.376719039694542,-2.2051849694152903,2.220918914689875,0.001965247881221839,12.674147745017512,-2.3456290071894887
0.159712,-0.047775,114.02886419309452,20.879405283417032,-1.694780961573651,1.6451519075484524,0.0019705853206427723,13.01757022716799,-1.750855003277783
0.18328,-0.048879,102.44394712656512,21.21878189677127,-1.2386325315480424,1.0936477643430205,0.001969121945669258,13.238999759303836,-1.1838371777909613
0.208084,-0.049569,92.50827852048704,21.441131589307485,-0.8128202652678935,0.603779988648354,0.0019652268255489075,13.31578446623411,-0.6809509287966893
0.234027,-0.049849,84.3001028186481,21.569604515873866,-0.4258428305684985,0.1612881254476088,0.001959784222217215,13.304594145131448,-0.22737422980543168
0.261009,-0.049731,77.60903019375799,21.621905602794783,-0.07732559107448199,-0.2331027051767825,0.001953959179317747,13.22777469909037,0.1764240196394874
0.288925,-0.049227,72.22783022571186,21.612017768832526,0.23459935308764007,-0.5812717978419872,0.0019481589055262401,13.098705542839287,0.532551934675061
0.317666,-0.048358,68.00812073222522,21.55215679716566,0.5111671372461124,-0.8843296613634317,0.001942975960671013,12.931353032143813,0.8425456680826306
0.347122,-0.047144,64.75336496669624,21.453684412909016,0.7548970964383631,-1.1476312380057958,0.0019404942593761708,12.747789008342863,1.1116186060056943
0.377178,-0.045613,62.33778068345722,21.326606575660108,0.9685698250143511,-1.3768785550289198,0.0019439354722659479,12.575845039218185,1.3458649491352028
0.407718,-0.04379,60.53054456185268,21.187399720846606,1.1643048928411155,-1.5744912112373257,0.0019524000225651125,12.404447205984994,1.5487040657248292
0.438622,-0.041706,59.68514288669966,21.02604796489581,1.3263890940532266,-1.7407475487143387,0.001960800841179695,12.230916016620775,1.719730437574117
0.469772,-0.039393,59.30449487646759,20.853753885447123,1.4649523646147171,-1.878723243667834,0.001968393355135094,12.039657370677133,1.8615697535969071
0.501046,-0.036881,59.34772924619274,20.671657017815512,1.582278200868909,-1.9911829366969456,0.00197477010255933,11.831721720576606,1.9772208574137422
0.532321,-0.034201,59.80345808885487,20.480852225956916,1.6803547790905835,-2.0809641176620186,0.001980474039961849,11.613606619925788,2.069724524552536
