1.000468  0.001170
0.999528  0.001693
0.996707  0.003237
0.991999  0.005731
0.985392  0.009052
0.976871  0.013035
0.966416  0.017466
0.954003  0.022087
0.939605  0.026598
0.923196  0.030653
0.904759  0.033871
0.885245  0.036292
0.864451  0.038778
0.842212  0.041347
0.818615  0.043972
0.793752  0.046627
0.767720  0.049285
0.740621  0.051921
0.712563  0.054508
0.683655  0.057018
0.654012  0.059426
0.623752  0.061705
0.592993  0.063827
0.561857  0.065765
0.530470  0.067491
0.498954  0.068979
0.467437  0.070203
0.436044  0.071136
0.404901  0.071754
0.374132  0.072035
0.343861  0.071960
0.314209  0.071512
0.285296  0.070678
0.257237  0.069448
0.230146  0.067819
0.204131  0.065792
0.179296  0.063371
0.155741  0.060567
0.133559  0.057395
0.112839  0.053876
0.093663  0.050032
0.076107  0.045890
0.060240  0.041480
0.046123  0.036831
0.033811  0.031975
0.023353  0.026942
0.014788  0.021760
0.008149  0.016455
0.003461  0.011048
0.000742  0.005559
0.000000  0.000000
0.001231 -0.005471
0.004424 -0.010699
0.009563 -0.015671
0.016628 -0.020376
0.025590 -0.024796
0.036412 -0.028915
0.049050 -0.032713
0.063454 -0.036171
0.079565 -0.039270
0.097320 -0.041994
0.116647 -0.044326
0.137472 -0.046256
0.159712 -0.047775
0.183280 -0.048879
0.208084 -0.049569
0.234027 -0.049849
0.261009 -0.049731
0.288925 -0.049227
0.317666 -0.048358
0.347122 -0.047144
0.377178 -0.045613
0.407718 -0.043790
0.438622 -0.041706
0.469772 -0.039393
0.501046 -0.036881
0.532321 -0.034201
0.563476 -0.031384
0.594389 -0.028460
0.624938 -0.025457
0.655005 -0.022402
0.684469 -0.019321
0.713216 -0.016236
0.741133 -0.013171
0.768107 -0.010147
0.794034 -0.007183
0.818809 -0.004298
0.842335 -0.001512
0.864517  0.001159
0.885268  0.003697
0.904258  0.006047
0.921132  0.007382
0.936702  0.007580
0.950824  0.006924
0.963360  0.005692
0.974186  0.004147
0.983192  0.002527
0.990289  0.001041
0.995408 -0.000145
0.998498 -0.000907
0.999532 -0.001170
