x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.000727667, 0.00478777, -611.685, 4.03257, 39.9954, 0.00561841, 26.5511, 43.2152, -30.6918
0.00379173, 0.0136357, -1032.54, 15.4708, 40.1645, 0.00532257, 54.2998, 18.8444, -60.7798
0.0115531, 0.0210528, -1044.78, 22.4405, 29.8502, 0.00459031, 51.6033, -8.34903, -55.2011
0.0211656, 0.0272798, -926.306, 24.8205, 19.2469, 0.00407378, 40.545, -21.6451, -41.7568
0.0321226, 0.0327353, -825.583, 25.4344, 12.4997, 0.00378099, 31.3371, -27.1576, -31.5816
0.0442047, 0.037628, -746.63, 25.8703, 8.99505, 0.00361594, 24.7856, -29.2766, -24.6829
0.057346, 0.0420902, -679.654, 26.2943, 7.22305, 0.00350054, 20.0544, -29.678, -19.839
0.0715442, 0.0462028, -624.204, 26.4581, 6.21065, 0.00338962, 16.4272, -29.0905, -16.2259
0.0868239, 0.0500144, -579.789, 26.4254, 5.48524, 0.00327316, 13.52, -28.0572, -13.3766
0.103223, 0.0535522, -543.077, 26.2587, 4.8431, 0.0031546, 11.1327, -26.8465, -11.0365
0.120703, 0.0568161, -511.123, 25.935, 4.22261, 0.00304123, 9.15047, -25.585, -9.08374
0.13932, 0.0598149, -482.325, 25.5039, 3.62456, 0.00293821, 7.48968, -24.3627, -7.44171
0.159225, 0.0625634, -455.801, 25.0171, 3.05704, 0.00284524, 6.07576, -23.1999, -6.04039
0.18049, 0.0650524, -431.015, 24.5083, 2.52822, 0.00276049, 4.86392, -22.0895, -4.83639
0.203186, 0.0672677, -407.607, 23.9926, 2.04108, 0.00268221, 3.81986, -21.022, -3.79733
0.227387, 0.0691919, -385.292, 23.475, 1.59518, 0.00260933, 2.91838, -19.9911, -2.89911
0.253177, 0.0708053, -363.882, 22.9572, 1.1885, 0.00254131, 2.13953, -18.9947, -2.12255
0.280649, 0.0720847, -343.25, 22.4374, 0.81714, 0.00247778, 1.46496, -18.0314, -1.44991
0.309903, 0.0730041, -323.217, 21.9126, 0.477669, 0.00241847, 0.881556, -17.0982, -0.867932
0.341053, 0.0735357, -303.651, 21.383, 0.168564, 0.00236322, 0.379977, -16.1943, -0.367328
0.374217, 0.0736495, -284.522, 20.848, -0.112122, 0.00231182, -0.0497635, -15.3193, 0.0614983
0.407985, 0.0733452, -266.56, 20.3364, -0.35529, 0.00226601, -0.401223, -14.5092, 0.411961
0.441186, 0.0726628, -250.192, 19.8558, -0.559343, 0.00222581, -0.679551, -13.778, 0.689237
0.474105, 0.0716472, -235.01, 19.3974, -0.733704, 0.00218989, -0.903424, -13.1077, 0.912149
0.506743, 0.0703362, -220.835, 18.9602, -0.883089, 0.00215761, -1.08321, -12.4911, 1.09116
0.539101, 0.0687618, -207.586, 18.5434, -1.01182, 0.00212844, -1.2286, -11.9226, 1.2357
0.571181, 0.06695, -195.15, 18.1439, -1.12394, 0.00210187, -1.34699, -11.3956, 1.35328
0.602984, 0.0649229, -183.402, 17.7599, -1.22201, 0.00207751, -1.44291, -10.9049, 1.44852
0.63451, 0.0626996, -172.283, 17.3897, -1.30842, 0.00205501, -1.52105, -10.4462, 1.52599
0.665759, 0.0602963, -161.725, 17.0329, -1.38492, 0.00203417, -1.58442, -10.0166, 1.58877
0.696729, 0.057727, -151.7, 16.69, -1.45334, 0.00201481, -1.63638, -9.61399, 1.64014
0.727452, 0.0549983, -142.169, 16.3586, -1.51614, 0.00199668, -1.68067, -9.23479, 1.68371
0.757946, 0.0521164, -133.067, 16.041, -1.57435, 0.0019798, -1.71822, -8.87842, 1.7207
0.788186, 0.0490909, -124.467, 15.7454, -1.63006, 0.00196449, -1.75297, -8.54833, 1.75473
0.818146, 0.0459284, -116.499, 15.4828, -1.68651, 0.00195143, -1.79042, -8.24993, 1.79096
0.84777, 0.0426389, -109.39, 15.2936, -1.75079, 0.00194217, -1.83893, -8.00382, 1.83834
0.877166, 0.0392274, -104.155, 15.2241, -1.81625, 0.001946, -1.9135, -7.86386, 1.91221
0.906287, 0.0353182, -103.153, 15.5062, -2.1019, 0.00196353, -2.29799, -7.88498, 2.27963
0.934816, 0.0294707, -101.926, 13.4077, -2.72372, 0.00182666, -3.03409, -6.38086, 2.9319
0.962288, 0.0206963, -65.5452, 9.28034, -3.03073, 0.00153014, -2.65291, -3.89468, 2.67595
0.987854, 0.00881852, -38.2032, 1.32927, -1.58186, 0.000890683, -0.825586, -0.599664, 0.860886
-0.00494952, 0.00503632, -345.134, 12.8652, 32.7722, 0.013722, 20.2107, -37.4102, -12.2497
-0.000457759, 0.014357, -651.753, 26.776, 33.002, 0.0114481, 2.91827, -30.3364, 8.91013
0.00734605, 0.022197, -798.787, 35.017, 29.0527, 0.0105935, 5.48951, -16.0372, 2.89044
0.0170535, 0.0287964, -827.351, 37.6608, 23.8563, 0.0101021, 12.745, -9.70836, -9.24015
0.0281427, 0.0345761, -796.21, 37.3944, 18.8964, 0.00958685, 15.3432, -9.10672, -14.7238
0.0403823, 0.0397485, -741.621, 36.0051, 14.7868, 0.00913786, 13.8538, -9.48625, -14.2956
0.0536971, 0.0444505, -682.527, 34.3633, 11.6847, 0.00874315, 10.9491, -9.30715, -11.6191
0.0680776, 0.0487677, -628.572, 32.928, 9.45866, 0.00828665, 8.09574, -8.66886, -8.67342
0.0835434, 0.0527535, -583.168, 31.7793, 7.82725, 0.00772999, 5.78347, -7.69564, -6.19057
0.100128, 0.0564395, -545.264, 30.8549, 6.56273, 0.0071368, 4.10782, -6.6646, -4.3775
0.11779, 0.0598297, -512.541, 30.1033, 5.53973, 0.00659547, 2.99127, -5.8289, -3.17098
0.136585, 0.0629365, -483.254, 29.4438, 4.67696, 0.00613938, 2.25419, -5.19405, -2.37774
0.156662, 0.0657781, -456.418, 28.8198, 3.92128, 0.0057594, 1.74315, -4.70296, -1.83222
0.178093, 0.0683483, -431.451, 28.2045, 3.2474, 0.00543675, 1.36708, -4.30459, -1.43501
0.200945, 0.0706352, -407.943, 27.5881, 2.64135, 0.00515667, 1.07583, -3.96669, -1.13045
0.225297, 0.0726237, -385.572, 26.9687, 2.09428, 0.00490963, 0.842457, -3.6706, -0.88817
0.251231, 0.0742959, -364.127, 26.3475, 1.59964, 0.00468962, 0.651542, -3.4058, -0.690772
0.278839, 0.0756304, -343.468, 25.726, 1.15088, 0.00449326, 0.493729, -3.1675, -0.527932
0.308224, 0.0766024, -323.418, 25.103, 0.743395, 0.0043183, 0.362962, -2.95277, -0.393255
0.339498, 0.0771855, -303.843, 24.4779, 0.374578, 0.00416246, 0.254186, -2.75769, -0.28141
0.372782, 0.0773506, -284.704, 23.8507, 0.0410614, 0.00402415, 0.163226, -2.58007, -0.187973
0.406664, 0.0770961, -266.74, 23.2488, -0.24812, 0.00390505, 0.0892012, -2.42049, -0.111483
0.439971, 0.0764609, -250.362, 22.6901, -0.491418, 0.00380415, 0.0305372, -2.28378, -0.0505777
0.47299, 0.0754907, -235.168, 22.1632, -0.699775, 0.00371777, -0.0167169, -2.16483, -0.00128449
0.505723, 0.0742237, -220.982, 21.6639, -0.878654, 0.00364346, -0.0551877, -2.05994, 0.0389907
0.53817, 0.0726922, -207.718, 21.1899, -1.03356, 0.00357925, -0.0870636, -1.96633, 0.0725287
0.570333, 0.0709225, -195.267, 20.7383, -1.16919, 0.00352378, -0.113729, -1.88261, 0.100714
0.602216, 0.0689369, -183.505, 20.306, -1.28823, 0.0034758, -0.136091, -1.80717, 0.124454
0.633817, 0.0667546, -172.371, 19.8909, -1.39364, 0.00343429, -0.155185, -1.73875, 0.144784
0.665138, 0.0643919, -161.8, 19.4915, -1.48744, 0.00339828, -0.171664, -1.67609, 0.162391
0.696175, 0.061863, -151.758, 19.1073, -1.57204, 0.00336688, -0.186156, -1.61781, 0.178005
0.726963, 0.0591744, -142.208, 18.7367, -1.65052, 0.00333956, -0.199333, -1.56376, 0.192283
0.757519, 0.0563327, -133.088, 18.3787, -1.72365, 0.00331541, -0.211453, -1.51217, 0.205492
0.787817, 0.0533471, -124.463, 18.0374, -1.79436, 0.00329307, -0.22329, -1.4605, 0.218553
0.817832, 0.0502245, -116.457, 17.7178, -1.86723, 0.00327133, -0.236501, -1.40556, 0.23308
0.84751, 0.0469749, -109.29, 17.4421, -1.95137, 0.00324399, -0.255015, -1.33654, 0.253011
0.876957, 0.0436033, -103.818, 17.2697, -2.06858, 0.00324252, -0.30063, -1.24386, 0.30502
0.906127, 0.0397341, -101.499, 17.3852, -2.50478, 0.00317109, -0.315187, -1.02405, 0.362911
0.934703, 0.0339273, -98.6793, 16.6364, -3.55195, 0.00330314, -0.524349, -1.39822, 0.589244
0.962221, 0.0251946, -64.4469, 14.3487, -4.21646, 0.00340843, -0.764893, -2.45796, 0.862001
0.987832, 0.0133597, -41.4078, 6.84635, -2.64132, 0.00318278, -2.03692, -2.75059, 1.65718
