x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00161593, 0.00498351, 96.7864, 3.31628, 22.2833, 0.00414545, 11.2352, 20.0714, -11.6764
0.00130565, 0.0146381, -279.242, 10.6314, 29.8509, 0.00460765, 30.5095, 17.5907, -33.6563
0.00778796, 0.0234295, -449.78, 17.9481, 29.6004, 0.00448289, 39.7674, 4.17234, -42.5744
0.016345, 0.0313465, -479.054, 22.7073, 25.9359, 0.00420084, 39.5305, -7.0175, -41.2465
0.0263971, 0.0387005, -477.299, 25.5055, 22.1013, 0.00395155, 36.2527, -14.1262, -37.344
0.037698, 0.0456439, -476.611, 27.2872, 19.022, 0.00376938, 32.6469, -18.6182, -33.409
0.0501668, 0.0522781, -476.361, 28.5312, 16.6353, 0.00363393, 29.3097, -21.5795, -29.8577
0.0637927, 0.0586618, -474.681, 29.4178, 14.7331, 0.0035246, 26.288, -23.58, -26.6929
0.0785959, 0.0648224, -472.159, 30.0373, 13.1533, 0.00343298, 23.5608, -24.9738, -23.8767
0.0945423, 0.0707416, -469.521, 30.4523, 11.7826, 0.00335527, 21.0848, -25.9804, -21.3462
0.11165, 0.0764043, -466.724, 30.7009, 10.5421, 0.00328739, 18.7975, -26.7166, -19.0239
0.13005, 0.0818179, -463.371, 30.8103, 9.37685, 0.00322534, 16.6297, -27.2372, -16.8318
0.14984, 0.0869576, -459.111, 30.8001, 8.25746, 0.00316632, 14.5378, -27.5608, -14.7215
0.171085, 0.0917757, -453.686, 30.6869, 7.17207, 0.00310851, 12.5032, -27.6904, -12.6718
0.193853, 0.0962148, -446.998, 30.4811, 6.11403, 0.00305052, 10.516, -27.6256, -10.6715
0.218218, 0.100206, -438.926, 30.1827, 5.07571, 0.00299119, 8.57032, -27.3611, -8.7134
0.244262, 0.103672, -429.081, 29.7881, 4.05462, 0.00293098, 6.67904, -26.8987, -6.80811
0.272071, 0.10652, -417.171, 29.2866, 3.04878, 0.00287079, 4.85144, -26.2458, -4.96605
0.301739, 0.108647, -402.605, 28.6617, 2.06138, 0.00280977, 3.10394, -25.3874, -3.204
0.333365, 0.109935, -384.905, 27.8912, 1.10016, 0.00274502, 1.45837, -24.2927, -1.54424
0.367067, 0.110246, -363.441, 26.9054, 0.167326, 0.00267144, -0.0688937, -22.896, -0.0044739
0.401385, 0.109542, -337.634, 25.745, -0.662771, 0.00259193, -1.30554, -21.2591, 1.25443
0.435082, 0.108009, -309.825, 24.676, -1.26108, 0.00252108, -2.06937, -19.6872, 2.04931
0.468468, 0.105857, -286.848, 23.8105, -1.68019, 0.0024619, -2.59115, -18.3462, 2.57987
0.50156, 0.103166, -268.156, 23.0617, -2.01788, 0.00241079, -3.01105, -17.1806, 3.00106
0.534335, 0.0999713, -250.335, 22.3301, -2.31392, 0.00236313, -3.34287, -16.0951, 3.33889
0.56679, 0.0963072, -232.511, 21.5802, -2.57593, 0.00231628, -3.59644, -15.0494, 3.60023
0.598924, 0.0922041, -214.569, 20.8058, -2.80272, 0.0022691, -3.77847, -14.0326, 3.78903
0.630735, 0.0876886, -196.543, 20.0081, -2.99412, 0.00222114, -3.89583, -13.0413, 3.91129
0.662222, 0.0827833, -178.335, 19.1814, -3.14578, 0.00217135, -3.95137, -12.0689, 3.96796
0.69338, 0.0775086, -160.311, 18.3333, -3.2566, 0.00211964, -3.9512, -11.1199, 3.96513
0.724205, 0.0718838, -142.692, 17.4659, -3.32559, 0.00206561, -3.90048, -10.1963, 3.90838
0.754685, 0.0659267, -125.82, 16.583, -3.35801, 0.00200915, -3.80721, -9.30082, 3.80814
0.784872, 0.0596391, -109.538, 15.6722, -3.35832, 0.00194905, -3.67315, -8.42509, 3.6691
0.814796, 0.0530242, -93.6206, 14.7129, -3.33097, 0.00188357, -3.49755, -7.55664, 3.49308
0.844381, 0.0461074, -77.5979, 13.6821, -3.27615, 0.00181051, -3.27573, -6.68606, 3.27689
0.873534, 0.0389224, -61.1959, 12.5346, -3.18363, 0.0017261, -2.9966, -5.79365, 3.00822
0.902441, 0.0314279, -43.7882, 11.2814, -3.05324, 0.00162897, -2.66387, -4.90128, 2.69111
0.931095, 0.0236306, -26.2721, 9.68169, -2.81723, 0.00149942, -2.22953, -3.8861, 2.26448
0.959329, 0.0155797, -6.31195, 8.46278, -2.59101, 0.0013927, -1.8263, -3.17863, 1.8933
0.986693, 0.00676843, 6.08899, 4.60411, -2.16562, 0.000986441, -1.07936, -1.35297, 1.10585
-0.00583681, 0.00523194, 111.152, 7.4609, 19.7906, 0.0142154, 20.7066, -15.8919, -19.946
-0.00294156, 0.0153588, -129.203, 16.2486, 24.1092, 0.0122781, 5.49377, -23.4423, 0.374707
0.00358391, 0.0245723, -294.034, 23.9908, 23.459, 0.0103194, -1.16018, -15.3415, 7.36459
0.0122362, 0.032861, -374.944, 28.6213, 21.5166, 0.008791, -0.706821, -8.16628, 4.97166
0.0224207, 0.0405385, -412.371, 31.1076, 19.6019, 0.00762332, 0.663999, -4.67773, 1.94177
0.033879, 0.0477609, -433.064, 32.4767, 17.8137, 0.00671344, 1.34753, -3.19446, 0.263251
0.0465213, 0.0546341, -445.438, 33.2638, 16.1297, 0.00598573, 1.52416, -2.52179, -0.481827
0.0603296, 0.0612216, -451.941, 33.7179, 14.5726, 0.00540793, 1.47149, -2.18725, -0.760299
0.0753188, 0.0675555, -454.686, 33.984, 13.1493, 0.00496664, 1.337, -2.01686, -0.820958
0.091451, 0.073622, -455.389, 34.1492, 11.8423, 0.00463204, 1.1894, -1.93195, -0.791349
0.108741, 0.0794102, -454.881, 34.2521, 10.6236, 0.00437273, 1.05709, -1.89847, -0.732804
0.12732, 0.084931, -453.231, 34.2995, 9.46192, 0.00416657, 0.944898, -1.89811, -0.669495
0.147281, 0.0901629, -450.317, 34.2835, 8.33655, 0.00399869, 0.847958, -1.91908, -0.607816
0.168691, 0.0950612, -446.009, 34.193, 7.23661, 0.0038568, 0.757518, -1.95045, -0.544987
0.191616, 0.0995711, -440.251, 34.0214, 6.15432, 0.00373176, 0.666787, -1.9844, -0.477036
0.216132, 0.103626, -432.969, 33.7625, 5.08195, 0.00361829, 0.573292, -2.01777, -0.40302
0.24232, 0.10715, -423.845, 33.4074, 4.01975, 0.00352221, 0.477938, -2.05237, -0.324934
0.270265, 0.110052, -412.608, 32.9466, 2.96947, 0.00345306, 0.381904, -2.0946, -0.244871
0.300063, 0.112231, -398.712, 32.3634, 1.93975, 0.00340798, 0.284997, -2.14349, -0.164524
