x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00161593, 0.00498351, -170.507, 1.63603, 30.3425, 0.00485892, 12.0138, 31.7539, -13.5642
0.00130565, 0.0146381, -593.624, 11.1071, 36.4027, 0.00520572, 38.9026, 25.5573, -43.3233
0.00778796, 0.0234295, -707.947, 19.1222, 33.4492, 0.00487379, 48.1758, 6.48955, -51.4383
0.016345, 0.0313465, -683.294, 23.7137, 27.646, 0.0044483, 45.5926, -7.31675, -47.4159
0.0263971, 0.0387005, -651.194, 26.2484, 22.6036, 0.0041643, 40.8592, -15.5849, -41.9744
0.037698, 0.0456439, -630.363, 27.91, 18.9612, 0.00401822, 36.712, -20.9063, -37.4513
0.0501668, 0.0522781, -612.705, 29.1403, 16.3749, 0.00391872, 33.004, -24.4354, -33.4966
0.0637927, 0.0586618, -596.016, 30.0504, 14.4595, 0.00381595, 29.5062, -26.6557, -29.8454
0.0785959, 0.0648224, -581.434, 30.6917, 12.9425, 0.00370537, 26.2361, -27.987, -26.4918
0.0945423, 0.0707416, -569.216, 31.1094, 11.6465, 0.00359662, 23.2402, -28.7783, -23.4522
0.11165, 0.0764043, -558.444, 31.337, 10.4645, 0.00349602, 20.5039, -29.2471, -20.6912
0.13005, 0.0818179, -548.123, 31.4078, 9.33623, 0.00340568, 17.9719, -29.513, -18.1435
0.14984, 0.0869576, -537.634, 31.352, 8.23632, 0.0033254, 15.5959, -29.6282, -15.7557
0.171085, 0.0917757, -526.554, 31.1946, 7.1581, 0.00325302, 13.3406, -29.6004, -13.4896
0.193853, 0.0962148, -514.62, 30.9498, 6.09927, 0.00318539, 11.1765, -29.4171, -11.315
0.218218, 0.100206, -501.523, 30.6172, 5.0562, 0.00311952, 9.08252, -29.056, -9.21088
0.244262, 0.103672, -486.793, 30.1914, 4.02963, 0.00305386, 7.0613, -28.4994, -7.17844
0.272071, 0.10652, -470.156, 29.6598, 3.01938, 0.00298749, 5.1162, -27.738, -5.22209
0.301739, 0.108647, -451.114, 29.0044, 2.02803, 0.00291942, 3.26337, -26.7564, -3.35684
0.333365, 0.109935, -429.141, 28.2015, 1.06192, 0.00284782, 1.52623, -25.534, -1.60565
0.367067, 0.110246, -403.534, 27.1779, 0.121659, 0.0027681, -0.0794514, -24.0064, 0.0146844
0.401385, 0.109542, -373.506, 25.9704, -0.715126, 0.00268287, -1.37299, -22.2323, 1.33322
0.435082, 0.108009, -341.427, 24.8503, -1.31569, 0.00260658, -2.16522, -20.5297, 2.15837
0.468468, 0.105857, -314.44, 23.9323, -1.73224, 0.00254182, -2.69866, -19.0693, 2.69987
0.50156, 0.103166, -291.894, 23.1265, -2.06243, 0.00248469, -3.11942, -17.7899, 3.11892
0.534335, 0.0999713, -270.421, 22.3362, -2.34592, 0.00243097, -3.44392, -16.5971, 3.44496
0.56679, 0.0963072, -249.396, 21.5326, -2.58999, 0.00237836, -3.68524, -15.4558, 3.68831
0.598924, 0.0922041, -228.993, 20.7178, -2.79699, 0.00232629, -3.85457, -14.3613, 3.85923
0.630735, 0.0876886, -209.143, 19.89, -2.96962, 0.00227405, -3.96017, -13.3067, 3.96631
0.662222, 0.0827833, -189.631, 19.0413, -3.10934, 0.00222057, -4.00663, -12.2818, 4.0144
0.69338, 0.0775086, -170.299, 18.1641, -3.21587, 0.00216482, -3.99644, -11.2789, 4.006
0.724205, 0.0718838, -151.077, 17.2516, -3.28811, 0.00210585, -3.9317, -10.2933, 3.94312
0.754685, 0.0659267, -131.925, 16.2944, -3.3247, 0.00204252, -3.81436, -9.3197, 3.82757
0.784872, 0.0596391, -112.727, 15.2792, -3.32295, 0.00197336, -3.64387, -8.35194, 3.65899
0.814796, 0.0530242, -93.436, 14.1893, -3.27829, 0.00189648, -3.41889, -7.38336, 3.43581
0.844381, 0.0461074, -74.0597, 13.0176, -3.18617, 0.00181039, -3.13965, -6.41756, 3.15852
0.873534, 0.0389224, -54.812, 11.735, -3.03488, 0.00171194, -2.80231, -5.44582, 2.82217
0.902441, 0.0314279, -35.464, 10.3825, -2.83203, 0.00160136, -2.42146, -4.50543, 2.44443
0.931095, 0.0236306, -17.2751, 8.7063, -2.51184, 0.00145772, -1.95629, -3.46927, 1.97279
0.959329, 0.0155797, 2.42225, 7.55824, -2.24884, 0.00134575, -1.56245, -2.79841, 1.60394
0.986693, 0.00676843, 12.9496, 3.70609, -1.74313, 0.000918917, -0.839507, -1.07478, 0.842312
-0.00583681, 0.00523194, -76.7066, 7.59421, 26.6026, 0.0141269, 23.3275, -23.0232, -20.4415
-0.00294156, 0.0153588, -350.919, 19.0319, 29.4475, 0.0121463, 5.79755, -27.3768, 2.47059
0.00358391, 0.0245723, -505.406, 27.746, 27.6312, 0.0102225, 0.555765, -16.1834, 6.73166
0.0122362, 0.032861, -562.824, 32.3256, 24.9981, 0.00874127, 2.20677, -8.22569, 2.27541
0.0224207, 0.0405385, -581.166, 34.4546, 22.4401, 0.00792924, 3.87881, -5.1228, -1.27619
0.033879, 0.0477609, -586.351, 35.3914, 20.0144, 0.00750906, 4.4907, -4.11818, -2.92269
0.0465213, 0.0546341, -583.668, 35.7216, 17.7774, 0.0070836, 4.30793, -3.71486, -3.3354
0.0603296, 0.0612216, -575.913, 35.7495, 15.7932, 0.00658303, 3.72707, -3.45991, -3.09886
0.0753188, 0.0675555, -566.396, 35.667, 14.06, 0.00606332, 3.05484, -3.24647, -2.61763
0.091451, 0.073622, -557.024, 35.5723, 12.5323, 0.00558583, 2.46222, -3.06344, -2.12798
0.108741, 0.0794102, -548.061, 35.4866, 11.1548, 0.00518046, 2.0009, -2.92228, -1.72318
0.12732, 0.084931, -539.052, 35.3936, 9.87509, 0.00485708, 1.65669, -2.82809, -1.41279
0.147281, 0.0901629, -529.612, 35.2685, 8.65877, 0.0046106, 1.39679, -2.77606, -1.17649
0.168691, 0.0950612, -519.439, 35.0887, 7.48675, 0.00442266, 1.18849, -2.75172, -0.987515
0.191616, 0.0995711, -508.307, 34.8394, 6.34661, 0.00427334, 1.00823, -2.74069, -0.824725
0.216132, 0.103626, -495.935, 34.5083, 5.22901, 0.00414849, 0.843394, -2.73485, -0.676598
0.24232, 0.10715, -481.889, 34.0834, 4.13252, 0.00404224, 0.687944, -2.7301, -0.537577
0.270265, 0.110052, -465.887, 33.5551, 3.0558, 0.00395483, 0.539017, -2.72901, -0.404949
0.300063, 0.112231, -447.465, 32.9079, 2.0023, 0.00388599, 0.395256, -2.73314, -0.277987
0.331814, 0.113571, -426.108, 32.127, 0.980373, 0.00383325, 0.256702, -2.74399, -0.157157
0.365635, 0.113933, -401.156, 31.1724, -0.00560427, 0.00379739, 0.126552, -2.78245, -0.0480715
0.400066, 0.113279, -372.017, 30.0242, -0.85725, 0.00377465, 0.0167034, -2.83392, 0.0301431
0.433869, 0.111794, -340.903, 28.8082, -1.43737, 0.00374871, -0.0686575, -2.80763, 0.0831003
0.467355, 0.109688, -314.198, 27.6981, -1.86062, 0.00371202, -0.15807, -2.6981, 0.15479
0.500541, 0.107041, -291.645, 26.7121, -2.2312, 0.00366994, -0.24224, -2.5653, 0.234957
0.533405, 0.10389, -270.233, 25.7877, -2.55853, 0.00363019, -0.309534, -2.44639, 0.301752
0.565944, 0.100269, -249.292, 24.8923, -2.84012, 0.00359658, -0.364818, -2.34794, 0.355547
0.598158, 0.0962077, -228.963, 24.0139, -3.07967, 0.00356937, -0.412315, -2.26534, 0.400895
0.630044, 0.0917341, -209.183, 23.1414, -3.28143, 0.00354757, -0.453722, -2.19512, 0.439981
0.661602, 0.0868703, -189.744, 22.2627, -3.44721, 0.0035303, -0.490095, -2.13556, 0.473786
0.692828, 0.0816371, -170.49, 21.3677, -3.57693, 0.00351691, -0.522414, -2.08547, 0.503178
0.723717, 0.0760536, -151.348, 20.4481, -3.67006, 0.00350678, -0.551464, -2.04379, 0.529001
0.754258, 0.0701377, -132.276, 19.4951, -3.72607, 0.00349948, -0.578057, -2.01057, 0.552082
0.784504, 0.0638913, -113.162, 18.4961, -3.74244, 0.00349443, -0.602425, -1.9862, 0.57266
0.814484, 0.0573177, -93.9577, 17.4345, -3.71476, 0.00349118, -0.625442, -1.97121, 0.591375
0.844123, 0.0504421, -74.6674, 16.3023, -3.63835, 0.00348825, -0.645444, -1.96556, 0.607221
0.873327, 0.0432984, -55.5081, 15.0658, -3.50092, 0.00348617, -0.667521, -1.96843, 0.623448
0.902282, 0.0358453, -36.2032, 13.7644, -3.31082, 0.00347536, -0.670695, -1.97699, 0.626755
0.930984, 0.0280894, -18.1166, 12.128, -2.99941, 0.00347163, -0.724604, -1.99023, 0.660694
0.959264, 0.0200799, 1.88113, 10.9586, -2.75398, 0.00343298, -0.568361, -1.96911, 0.569652
0.986672, 0.0113103, 11.3847, 7.39622, -2.05753, 0.00318112, -0.888442, -2.03519, 0.682185
-0.0109607, 0.00553358, -20.8902, 10.6325, 24.1885, 0.0263631, 24.2633, -26.9798, -24.4594
-0.00809722, 0.0162338, -232.298, 17.8586, 27.6573, 0.0238351, -5.77931, -22.7007, 3.1685
