x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00161593, 0.00498351, -170.105, 1.6383, 30.3322, 0.00485812, 12.0133, 31.7381, -13.5621
0.00130565, 0.0146381, -593.174, 11.1066, 36.3942, 0.00520495, 38.8911, 25.546, -43.3101
0.00778796, 0.0234295, -707.581, 19.121, 33.4445, 0.00487328, 48.1646, 6.48619, -51.4265
0.016345, 0.0313465, -683.003, 23.7127, 27.6441, 0.00444798, 45.5847, -7.31644, -47.4078
0.0263971, 0.0387005, -650.944, 26.2476, 22.6033, 0.00416389, 40.852, -15.5825, -41.9671
0.037698, 0.0456439, -630.142, 27.9091, 18.9616, 0.00401773, 36.7052, -20.9022, -37.4446
0.0501668, 0.0522781, -612.508, 29.1394, 16.3754, 0.00391824, 32.9982, -24.4308, -33.4909
0.0637927, 0.0586618, -595.84, 30.0494, 14.4599, 0.00381553, 29.5016, -26.6512, -29.841
0.0785959, 0.0648224, -581.274, 30.6906, 12.9427, 0.00370501, 26.2324, -27.9829, -26.4882
0.0945423, 0.0707416, -569.068, 31.1083, 11.6465, 0.0035963, 23.2372, -28.7744, -23.4492
0.11165, 0.0764043, -558.307, 31.3359, 10.4644, 0.00349574, 20.5014, -29.2435, -20.6889
0.13005, 0.0818179, -547.994, 31.4068, 9.33617, 0.00340543, 17.9699, -29.5097, -18.1416
0.14984, 0.0869576, -537.513, 31.351, 8.23626, 0.00332515, 15.5942, -29.6248, -15.754
0.171085, 0.0917757, -526.44, 31.1937, 7.15803, 0.00325278, 13.3392, -29.5972, -13.4882
0.193853, 0.0962148, -514.513, 30.9488, 6.09921, 0.00318515, 11.1753, -29.4138, -11.3138
0.218218, 0.100206, -501.422, 30.6162, 5.05615, 0.0031193, 9.0816, -29.0529, -9.20996
0.244262, 0.103672, -486.698, 30.1904, 4.02959, 0.00305366, 7.06062, -28.4965, -7.17777
0.272071, 0.10652, -470.066, 29.6588, 3.01935, 0.00298729, 5.1157, -27.7352, -5.2216
0.301739, 0.108647, -451.03, 29.0034, 2.02802, 0.00291923, 3.26306, -26.7538, -3.35653
0.333365, 0.109935, -429.062, 28.2006, 1.06194, 0.00284764, 1.5261, -25.5315, -1.60552
0.367067, 0.110246, -403.46, 27.1769, 0.121703, 0.00276792, -0.0794204, -24.004, 0.0146518
0.401385, 0.109542, -373.439, 25.9694, -0.715058, 0.0026827, -1.37284, -22.23, 1.33306
0.435082, 0.108009, -341.365, 24.8494, -1.3156, 0.0026064, -2.16498, -20.5275, 2.15812
0.468468, 0.105857, -314.383, 23.9314, -1.73215, 0.00254165, -2.69837, -19.0673, 2.69957
0.50156, 0.103166, -291.84, 23.1256, -2.06232, 0.00248453, -3.11908, -17.7881, 3.11857
0.534335, 0.0999713, -270.371, 22.3352, -2.3458, 0.0024308, -3.44352, -16.5952, 3.44456
0.56679, 0.0963072, -249.349, 21.5317, -2.58986, 0.0023782, -3.68484, -15.4541, 3.68789
0.598924, 0.0922041, -228.95, 20.7169, -2.79685, 0.00232613, -3.85412, -14.3596, 3.85878
0.630735, 0.0876886, -209.103, 19.889, -2.96947, 0.00227389, -3.9597, -13.3051, 3.96583
0.662222, 0.0827833, -189.595, 19.0404, -3.10918, 0.00222042, -4.00617, -12.2804, 4.01394
0.69338, 0.0775086, -170.266, 18.1632, -3.21569, 0.00216467, -3.99595, -11.2776, 4.00552
0.724205, 0.0718838, -151.048, 17.2507, -3.28793, 0.00210569, -3.93119, -10.292, 3.94262
0.754685, 0.0659267, -131.899, 16.2935, -3.32451, 0.00204237, -3.81388, -9.31852, 3.82709
0.784872, 0.0596391, -112.705, 15.2784, -3.32277, 0.00197321, -3.64341, -8.35086, 3.65852
0.814796, 0.0530242, -93.417, 14.1886, -3.27811, 0.00189633, -3.41844, -7.3824, 3.43536
0.844381, 0.0461074, -74.0443, 13.0169, -3.186, 0.00181025, -3.13924, -6.41671, 3.15811
0.873534, 0.0389224, -54.8001, 11.7344, -3.03473, 0.00171181, -2.80195, -5.44512, 2.82181
0.902441, 0.0314279, -35.4558, 10.382, -2.83189, 0.00160124, -2.42117, -4.50489, 2.44413
0.931095, 0.0236306, -17.2703, 8.70598, -2.51174, 0.00145761, -1.95607, -3.46886, 1.97256
0.959329, 0.0155797, 2.42347, 7.55796, -2.24875, 0.00134565, -1.56228, -2.79809, 1.60377
0.986693, 0.00676843, 12.9494, 3.70613, -1.74316, 0.000918856, -0.839452, -1.0747, 0.84226
-0.00583681, 0.00523194, -76.4267, 7.59389, 26.5938, 0.0141269, 23.3234, -23.0141, -20.4403
-0.00294156, 0.0153588, -350.6, 19.0282, 29.4405, 0.0121464, 5.79649, -27.3714, 2.46844
0.00358391, 0.0245723, -505.105, 27.741, 27.6255, 0.0102225, 0.552723, -16.1822, 6.73332
0.0122362, 0.032861, -562.556, 32.3207, 24.9933, 0.00874132, 2.2022, -8.22563, 2.2797
0.0224207, 0.0405385, -580.923, 34.4503, 22.4363, 0.00792771, 3.87333, -5.12152, -1.27104
0.033879, 0.0477609, -586.129, 35.3877, 20.0116, 0.00750704, 4.48529, -4.11649, -2.91723
0.0465213, 0.0546341, -583.467, 35.7185, 17.7753, 0.00708166, 4.30333, -3.71292, -3.33062
0.0603296, 0.0612216, -575.732, 35.7469, 15.7917, 0.00658135, 3.72355, -3.45794, -3.09518
0.0753188, 0.0675555, -566.233, 35.6649, 14.0588, 0.00606191, 3.05236, -3.24473, -2.61502
0.091451, 0.073622, -556.873, 35.5704, 12.5315, 0.00558465, 2.46051, -3.06182, -2.12623
0.108741, 0.0794102, -547.922, 35.4849, 11.1542, 0.00517945, 1.99965, -2.92084, -1.7219
0.12732, 0.084931, -538.923, 35.392, 9.87456, 0.00485611, 1.65568, -2.82669, -1.41175
0.147281, 0.0901629, -529.49, 35.267, 8.65834, 0.00460962, 1.396, -2.77479, -1.17568
0.168691, 0.0950612, -519.325, 35.0873, 7.48641, 0.0044217, 1.18784, -2.75043, -0.986873
0.191616, 0.0995711, -508.2, 34.8381, 6.34632, 0.00427244, 1.00773, -2.73958, -0.824228
0.216132, 0.103626, -495.834, 34.5071, 5.22878, 0.00414767, 0.843034, -2.73387, -0.676236
0.24232, 0.10715, -481.794, 34.0822, 4.13235, 0.00404149, 0.687686, -2.72919, -0.537319
0.270265, 0.110052, -465.797, 33.5539, 3.05567, 0.00395411, 0.538827, -2.72811, -0.404765
0.300063, 0.112231, -447.381, 32.9067, 2.00222, 0.0038853, 0.395127, -2.73234, -0.277869
0.331814, 0.113571, -426.029, 32.1259, 0.980329, 0.00383259, 0.256618, -2.74321, -0.15708
0.365635, 0.113933, -401.083, 31.1713, -0.00560966, 0.00379677, 0.12652, -2.78177, -0.0480383
0.400066, 0.113279, -371.949, 30.0231, -0.857222, 0.00377404, 0.0166932, -2.83329, 0.0301537
