1.000207 0.001243
0.999243 0.001544
0.996353 0.002442
0.991548 0.003928
0.984843 0.005982
0.976261 0.00858
0.965831 0.011689
0.953588 0.015273
0.939575 0.01929
0.923841 0.023692
0.90644 0.028428
0.887434 0.033447
0.866891 0.03869
0.844887 0.044102
0.8215 0.049624
0.796819 0.055197
0.770935 0.060763
0.743945 0.066264
0.715953 0.071643
0.687065 0.076846
0.657394 0.081819
0.627056 0.08651
0.59617 0.090871
0.56486 0.094856
0.53325 0.098423
0.50147 0.101531
0.469649 0.104147
0.437919 0.106239
0.406411 0.107783
0.37476 0.108652
0.343463 0.108612
0.312792 0.107669
0.282889 0.105849
0.253894 0.103188
0.225943 0.099734
0.199164 0.095547
0.173682 0.090694
0.149611 0.085254
0.127057 0.079308
0.106119 0.072946
0.086882 0.06626
0.069424 0.059342
0.053812 0.052285
0.0401 0.045177
0.028336 0.038103
0.018555 0.031139
0.010784 0.024355
0.005038 0.017808
0.001327 0.011546
-0.000349 0.005603
0 0
0.002322 -0.00511
0.006558 -0.009584
0.012675 -0.013429
0.020633 -0.016655
0.030388 -0.019278
0.041887 -0.021317
0.055073 -0.022799
0.069882 -0.023752
0.086248 -0.024211
0.104101 -0.024214
0.123368 -0.023804
0.143974 -0.023028
0.165842 -0.021939
0.188894 -0.020591
0.213051 -0.019043
0.238231 -0.017356
0.264352 -0.015592
0.291332 -0.013814
0.319084 -0.012086
0.34752 -0.010469
0.37655 -0.009022
0.406208 -0.007795
0.436748 -0.006626
0.46756 -0.005454
0.49853 -0.004309
0.52954 -0.003218
0.560474 -0.002207
0.591211 -0.001293
0.621634 -0.000491
0.651623 0.000188
0.68106 0.000739
0.709827 0.001162
0.737809 0.001459
0.764892 0.001637
0.790966 0.001706
0.815924 0.001676
0.839661 0.001563
0.862077 0.001381
0.88308 0.001144
0.902577 0.000869
0.920487 0.000571
0.936731 0.000263
0.951239 -0.00004
0.963945 -0.000328
0.974795 -0.000589
0.98374 -0.000815
0.990739 -0.000998
0.995761 -0.001133
0.998784 -0.001215
0.999793 -0.001243
