1.000468  0.001170
0.999532  0.001693
0.996725  0.003254
0.992053  0.005828
0.985527  0.009374
0.977160  0.013835
0.966973  0.019142
0.954988  0.025208
0.941235  0.031938
0.925746  0.039224
0.908562  0.046948
0.889727  0.054986
0.869294  0.063208
0.847319  0.071479
0.823869  0.079660
0.799014  0.087616
0.772834  0.095209
0.745417  0.102306
0.716858  0.108778
0.687260  0.114504
0.656736  0.119371
0.625406  0.123276
0.593561  0.126140
0.561861  0.128265
0.529845  0.129785
0.497649  0.130666
0.465409  0.130880
0.433264  0.130409
0.401353  0.129239
0.369817  0.127369
0.338795  0.124803
0.308427  0.121556
0.278849  0.117653
0.250193  0.113125
0.222587  0.108015
0.196155  0.102371
0.171013  0.096252
0.147271  0.089721
0.125030  0.082848
0.104384  0.075706
0.085416  0.068371
0.068202  0.060922
0.052807  0.053435
0.039288  0.045986
0.027691  0.038645
0.018055  0.031478
0.010408  0.024545
0.004771  0.017895
0.001155  0.011569
-0.000434  0.005598
0.000000  0.000000
0.002407 -0.005072
0.006730 -0.009473
0.012942 -0.013206
0.021009 -0.016277
0.030888 -0.018693
0.042532 -0.020466
0.055885 -0.021613
0.070886 -0.022150
0.087470 -0.022102
0.105567 -0.021495
0.125103 -0.020361
0.146001 -0.018735
0.168182 -0.016657
0.191563 -0.014172
0.216060 -0.011328
0.241586 -0.008175
0.268054 -0.004768
0.295372 -0.001164
0.323448  0.002581
0.352188  0.006408
0.381493  0.010262
0.411266  0.014087
0.441403  0.017831
0.471800  0.021446
0.502351  0.024890
0.532945  0.028123
0.563473  0.031116
0.593820  0.033843
0.623284  0.036131
0.652281  0.037658
0.680865  0.038429
0.708922  0.038478
0.736337  0.037848
0.762992  0.036596
0.788771  0.034790
0.813555  0.032505
0.837228  0.029825
0.859675  0.026840
0.880786  0.023642
0.900455  0.020326
0.918582  0.016987
0.935072  0.013714
0.949839  0.010596
0.962803  0.007715
0.973896  0.005143
0.983057  0.002946
0.990234  0.001179
0.995390 -0.000115
0.998495 -0.000905
0.999532 -0.001170
