x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.000980719, 0.00484125, -321.406, 3.7973, 33.8258, 0.00512307, 20.465, 34.2506, -23.0737
0.00307991, 0.0139158, -738.427, 14.2291, 37.5559, 0.00517496, 47.1441, 18.8037, -52.5423
0.0104691, 0.0217172, -821.82, 21.6304, 31.2134, 0.00456802, 49.0012, -4.27957, -52.5065
0.0197759, 0.0284078, -759.057, 25.0269, 22.8381, 0.00412304, 41.7545, -17.5461, -43.3962
0.0304739, 0.0343752, -693.68, 26.4648, 16.5525, 0.00388539, 34.6329, -24.3813, -35.39
0.0423342, 0.0398104, -643.821, 27.3405, 12.6653, 0.00374081, 28.8373, -27.8585, -29.1808
0.055285, 0.0448359, -601.317, 28.0032, 10.3134, 0.00361506, 24.0875, -29.2983, -24.2164
0.0693207, 0.0495248, -564.147, 28.4345, 8.7852, 0.00349304, 20.1947, -29.5524, -20.2322
0.0844635, 0.0539177, -532.667, 28.6191, 7.6624, 0.00337424, 16.9754, -29.183, -16.9899
0.100721, 0.058028, -506.005, 28.5879, 6.72534, 0.00326002, 14.2657, -28.5031, -14.2822
0.118071, 0.0618492, -482.659, 28.3868, 5.87355, 0.00315337, 11.9479, -27.6851, -11.9712
0.136605, 0.0653864, -461.163, 28.0585, 5.06795, 0.00305664, 9.93708, -26.8164, -9.96464
0.156453, 0.0686412, -440.64, 27.6463, 4.30073, 0.00296958, 8.16954, -25.9273, -8.19818
0.17768, 0.0715903, -420.804, 27.1822, 3.57477, 0.00288994, 6.60008, -25.019, -6.62799
0.200353, 0.0742036, -401.405, 26.6813, 2.89047, 0.00281554, 5.19588, -24.0842, -5.22178
0.224546, 0.0764456, -382.161, 26.1483, 2.24673, 0.00274511, 3.9357, -23.1185, -3.95859
0.250339, 0.0782751, -362.866, 25.5822, 1.64175, 0.00267789, 2.8038, -22.1206, -2.8233
0.277822, 0.0796445, -343.34, 24.9768, 1.07242, 0.00261308, 1.78681, -21.0871, -1.80288
0.307091, 0.0805007, -323.326, 24.3258, 0.538239, 0.00255007, 0.88018, -20.0139, -0.892306
0.338255, 0.0807841, -302.673, 23.6209, 0.0389553, 0.00248799, 0.0783577, -18.8977, -0.0864561
0.371434, 0.0804244, -281.111, 22.8296, -0.429448, 0.00242484, -0.626599, -17.7152, 0.622248
0.405204, 0.07944, -258.791, 22.0003, -0.83071, 0.00236362, -1.17185, -16.5239, 1.1748
0.438386, 0.0779526, -237.256, 21.2349, -1.12667, 0.00230873, -1.52859, -15.4295, 1.53922
0.471277, 0.0760606, -218.169, 20.5545, -1.3458, 0.00225973, -1.78159, -14.4564, 1.79278
0.503882, 0.0738144, -200.971, 19.9236, -1.52237, 0.00221509, -1.97408, -13.5775, 1.98399
0.536196, 0.0712464, -184.668, 19.308, -1.67149, 0.00217313, -2.11836, -12.76, 2.12787
0.568219, 0.0683845, -169, 18.6973, -1.79718, 0.00213286, -2.22199, -11.989, 2.23138
0.599953, 0.0652531, -153.954, 18.0886, -1.90211, 0.00209363, -2.29221, -11.257, 2.30134
0.631399, 0.0618729, -139.403, 17.4784, -1.98817, 0.00205489, -2.33287, -10.5571, 2.34187
0.662558, 0.0582621, -125.24, 16.8622, -2.0567, 0.00201598, -2.34735, -9.88279, 2.35632
0.693427, 0.0544356, -111.382, 16.2327, -2.10914, 0.00197615, -2.33894, -9.2267, 2.34783
0.724004, 0.0504064, -97.7039, 15.5846, -2.14526, 0.00193479, -2.30766, -8.58401, 2.31672
0.754285, 0.0461852, -84.172, 14.9096, -2.16538, 0.00189102, -2.25574, -7.94847, 2.26484
0.784336, 0.0417702, -70.6422, 14.1979, -2.16832, 0.00184389, -2.18167, -7.31413, 2.19108
0.814163, 0.0371666, -57.076, 13.4375, -2.15239, 0.00179212, -2.08529, -6.67422, 2.0949
0.843676, 0.0323926, -43.41, 12.6237, -2.11578, 0.00173488, -1.96539, -6.02914, 1.97553
0.872827, 0.0274615, -29.7141, 11.7252, -2.05208, 0.00166946, -1.81872, -5.36333, 1.82868
0.901778, 0.0223463, -15.6205, 10.775, -1.96548, 0.0015967, -1.64746, -4.7037, 1.65952
0.93052, 0.0170501, -1.96635, 9.55098, -1.81875, 0.00149919, -1.43, -3.92868, 1.43711
0.958904, 0.0116, 13.7019, 8.70654, -1.67054, 0.00142786, -1.20532, -3.41706, 1.23324
0.986522, 0.00544408, 23.1867, 5.42779, -1.63503, 0.00107264, -0.896404, -1.74943, 0.886918
