x,y,p,Ux,Uy,Rx,Ry,Rxy,viscosity
1.000084,0.001257,44.31583924933345,12.100755837647014,0.07603478146893927,-0.9107769816169364,0.0022936535255440615,3.073242587648284,1.0170139905948705
0.999106,0.001461,42.924627599107126,11.767626021449475,-0.011017205745757264,-0.9226417597451684,0.002217332784764143,2.8596963128701245,1.0199321209328296
0.996177,0.00207,38.760752189803824,10.772898522307576,-0.2710020235212093,-0.9584332195228012,0.0019889951437061654,2.222831383109963,1.0289173586720939
0.991307,0.003077,31.845084650265097,9.127409118684858,-0.7012063711799741,-1.0186773319681284,0.0016100095333714056,1.1715660877879321,1.0445569765471703
0.984515,0.004469,24.36532481429264,6.714561230233354,-1.368560358700857,-0.9659594373261895,0.0011768056526048527,-0.5786247288079374,0.9570457593425772
0.975825,0.006231,21.60678601210399,7.745643179213866,-1.3770987396388863,-1.0523136800408788,0.0012875313572036822,-1.02198504981771,1.0557142772574926
0.965269,0.008342,18.298550522526675,9.157506083701954,-1.3495317658321777,-1.1758765007379004,0.0014350077730141712,-1.4514170556520398,1.1933317227975275
0.952888,0.010778,13.476798882475494,9.724262685699056,-1.4504329597559076,-1.2705180541515408,0.0015024272182371388,-2.2938476867691673,1.2932151170653552
0.938727,0.013512,5.6364567002587505,10.139241968228577,-1.5262721434914046,-1.3824850292410495,0.001537571126255441,-2.558403541247315,1.39480595014452
0.922841,0.016514,-2.382854007455912,10.452837653214544,-1.6577230787974087,-1.4869449569119333,0.0015641578146666137,-3.1398262108845225,1.4944904005847124
0.905287,0.019752,-10.727637239649358,11.199403852069857,-1.7476844096733561,-1.6197592843037676,0.0016236439612219867,-3.614890557148935,1.6303294740218752
0.886134,0.023192,-19.911258637381792,11.708667004010735,-1.846870363949807,-1.7302469566803023,0.0016630896310965981,-4.221597403140258,1.7405655109140428
0.865454,0.026799,-29.765061587147162,12.273955205610596,-1.9256832235801429,-1.8411325851016975,0.0017055910470973707,-4.790888830373804,1.8506162219342341
0.843325,0.030537,-40.12617633125313,12.933317581621415,-1.979025125567344,-1.9512283566737998,0.0017535126905850393,-5.317105570464452,1.9608669380684325
0.819834,0.034369,-51.0030966254974,13.530660839301687,-2.021786351702784,-2.0450903691357207,0.0017953492838007343,-5.8882884977321615,2.0543714314791925
0.795069,0.03826,-62.288689204141065,14.121276034890958,-2.05389920241914,-2.1287089646826365,0.0018356166019610088,-6.4812647465711235,2.137812049215341
0.769127,0.042172,-73.98849166536044,14.715807212700744,-2.0700768657801327,-2.200540511366208,0.0018752177205372741,-7.077627843451534,2.2094585242185074
0.742109,0.046069,-86.08308388825223,15.308239406976481,-2.070504710415071,-2.258235310093989,0.0019138592588332816,-7.6819208620813235,2.2670051976381362
0.714119,0.049913,-98.56344226606672,15.897081483286756,-2.0553577813081523,-2.2999478348963796,0.0019516089884919921,-8.297910526145097,2.308655588142368
0.685266,0.05367,-111.45116330369483,16.482181243008274,-2.0246867370242114,-2.3241909927718183,0.001988658584077944,-8.929609077966182,2.332811105397268
0.655665,0.057302,-124.73986763147607,17.065032294181577,-1.9778300257257124,-2.3282176274464383,0.0020253339577367213,-9.580363491529369,2.336903748621311
0.625431,0.060775,-138.48722807258758,17.64665824818464,-1.9145151031110879,-2.310438461739225,0.0020619185948862763,-10.253864492081451,2.3191658913657482
0.594684,0.064054,-152.7226332163194,18.229971230714316,-1.833404085903104,-2.2672441863656454,0.002098897438828612,-10.955098513645426,2.2760996176760666
0.563545,0.067103,-167.492943525731,18.816114387244962,-1.7333395062524593,-2.195080723658464,0.002136659534382733,-11.68751952377836,2.204162849887737
0.532138,0.06989,-182.8446054093448,19.40550133466503,-1.6129705825623177,-2.0902024111557034,0.00217557622249234,-12.455621729405687,2.0994100573027943
0.500588,0.072381,-198.73757477978157,19.998767728555027,-1.470406905058973,-1.946505363843163,0.002216041479619682,-13.26338088297956,1.9561390554188784
0.469023,0.074547,-215.36340249042547,20.60363054235377,-1.3025094058831044,-1.7583225422782351,0.0022587432279493,-14.121289046458019,1.7690453851483772
0.437567,0.076358,-233.46119097603577,21.246421224700054,-1.0973061047147805,-1.5170001537449376,0.002304869243075546,-15.051990606585086,1.5271498076123633
0.40635,0.077787,-253.7996497251247,21.9666292644875,-0.8192655877789509,-1.1814365157697344,0.002356603689581216,-16.08894220998963,1.1843570753875219
