x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.000980719, 0.00484125, -321.413, 3.79727, 33.8259, 0.00512309, 20.465, 34.2509, -23.0738
0.00307991, 0.0139158, -738.435, 14.2291, 37.556, 0.00517497, 47.1442, 18.8039, -52.5426
0.0104691, 0.0217172, -821.826, 21.6304, 31.2134, 0.00456802, 49.0013, -4.27957, -52.5066
0.0197759, 0.0284078, -759.062, 25.0269, 22.838, 0.00412305, 41.7546, -17.5462, -43.3963
0.0304739, 0.0343752, -693.684, 26.4648, 16.5524, 0.00388539, 34.6329, -24.3813, -35.39
0.0423342, 0.0398104, -643.825, 27.3405, 12.6653, 0.00374082, 28.8374, -27.8586, -29.181
0.055285, 0.0448359, -601.32, 28.0032, 10.3134, 0.00361507, 24.0876, -29.2984, -24.2165
0.0693207, 0.0495248, -564.15, 28.4345, 8.78519, 0.00349304, 20.1947, -29.5524, -20.2322
0.0844635, 0.0539177, -532.67, 28.6191, 7.6624, 0.00337425, 16.9754, -29.1831, -16.9899
0.100721, 0.058028, -506.007, 28.5879, 6.72533, 0.00326002, 14.2657, -28.5031, -14.2822
0.118071, 0.0618492, -482.661, 28.3868, 5.87355, 0.00315337, 11.9479, -27.6851, -11.9712
0.136605, 0.0653864, -461.165, 28.0585, 5.06794, 0.00305664, 9.93708, -26.8164, -9.96463
0.156453, 0.0686412, -440.642, 27.6463, 4.30073, 0.00296958, 8.16954, -25.9273, -8.19818
0.17768, 0.0715903, -420.805, 27.1822, 3.57477, 0.00288994, 6.60008, -25.019, -6.62799
0.200353, 0.0742036, -401.407, 26.6813, 2.89047, 0.00281554, 5.19588, -24.0842, -5.22178
0.224546, 0.0764456, -382.162, 26.1483, 2.24673, 0.00274512, 3.93572, -23.1186, -3.95861
0.250339, 0.0782751, -362.867, 25.5822, 1.64175, 0.00267789, 2.8038, -22.1206, -2.8233
0.277822, 0.0796445, -343.341, 24.9768, 1.07242, 0.00261309, 1.78681, -21.0871, -1.80289
0.307091, 0.0805007, -323.327, 24.3258, 0.538238, 0.00255007, 0.88018, -20.0139, -0.892306
0.338255, 0.0807841, -302.674, 23.6209, 0.0389545, 0.00248799, 0.0783575, -18.8977, -0.0864557
0.371434, 0.0804244, -281.111, 22.8296, -0.429448, 0.00242484, -0.626599, -17.7152, 0.622248
0.405204, 0.07944, -258.792, 22.0003, -0.83071, 0.00236362, -1.17185, -16.5239, 1.1748
0.438386, 0.0779526, -237.257, 21.2349, -1.12668, 0.00230873, -1.52859, -15.4295, 1.53923
0.471277, 0.0760606, -218.17, 20.5545, -1.3458, 0.00225973, -1.78159, -14.4564, 1.79278
0.503882, 0.0738144, -200.971, 19.9236, -1.52237, 0.0022151, -1.97409, -13.5776, 1.984
0.536196, 0.0712464, -184.668, 19.308, -1.6715, 0.00217314, -2.11838, -12.76, 2.12789
0.568219, 0.0683845, -169.001, 18.6973, -1.79718, 0.00213286, -2.22199, -11.989, 2.23138
0.599953, 0.0652531, -153.954, 18.0886, -1.90211, 0.00209364, -2.29223, -11.2571, 2.30135
0.631399, 0.0618729, -139.404, 17.4784, -1.98817, 0.00205489, -2.33287, -10.5571, 2.34187
0.662558, 0.0582621, -125.241, 16.8622, -2.0567, 0.00201599, -2.34736, -9.88284, 2.35633
0.693427, 0.0544356, -111.383, 16.2327, -2.10914, 0.00197615, -2.33894, -9.2267, 2.34783
0.724004, 0.0504064, -97.7042, 15.5846, -2.14526, 0.00193479, -2.30766, -8.58401, 2.31672
0.754285, 0.0461852, -84.1722, 14.9096, -2.16538, 0.00189103, -2.25575, -7.94851, 2.26485
0.784336, 0.0417702, -70.6425, 14.1979, -2.16832, 0.00184389, -2.18167, -7.31413, 2.19108
0.814163, 0.0371666, -57.0762, 13.4375, -2.15239, 0.00179212, -2.08529, -6.67422, 2.0949
0.843676, 0.0323926, -43.4102, 12.6237, -2.11579, 0.00173488, -1.96539, -6.02914, 1.97553
0.872827, 0.0274615, -29.7142, 11.7252, -2.05208, 0.00166946, -1.81872, -5.36333, 1.82868
0.901778, 0.0223463, -15.6205, 10.775, -1.96548, 0.00159671, -1.64747, -4.70373, 1.65953
0.93052, 0.0170501, -1.96636, 9.55098, -1.81875, 0.0014992, -1.43001, -3.92871, 1.43712
0.958904, 0.0116, 13.7019, 8.70654, -1.67054, 0.00142786, -1.20532, -3.41706, 1.23324
0.986522, 0.00544408, 23.1867, 5.42779, -1.63503, 0.00107264, -0.896404, -1.74943, 0.886918
-0.00520226, 0.00508977, -155.115, 10.8946, 28.3516, 0.0139208, 20.2933, -30.5064, -14.7864
-0.00116887, 0.0146369, -441.319, 23.2637, 29.2341, 0.0118038, 2.08644, -29.561, 8.2944
0.00626294, 0.022861, -597.365, 31.7991, 26.5561, 0.00981495, 0.798931, -15.7498, 6.99344
0.0156648, 0.0299237, -644.543, 35.5138, 22.9446, 0.00923924, 5.41209, -8.9043, -0.979656
0.0264951, 0.0362152, -641.723, 36.442, 19.3391, 0.00889181, 8.34393, -6.89237, -6.31447
0.0385128, 0.0419299, -619.75, 36.1249, 16.0866, 0.00844986, 8.49606, -6.46844, -7.72672
0.0516371, 0.047195, -589.901, 35.3239, 13.3629, 0.0078898, 7.18608, -6.1235, -6.9643
0.0658552, 0.0520884, -558.392, 34.4203, 11.1935, 0.00732131, 5.58129, -5.65533, -5.55522
0.0811839, 0.0566552, -529.085, 33.6084, 9.47933, 0.00677446, 4.17428, -5.1362, -4.19215
0.0976269, 0.0609135, -503.133, 32.9398, 8.08996, 0.00625951, 3.1003, -4.64018, -3.1078
0.11516, 0.0648608, -480.058, 32.3829, 6.91977, 0.00580345, 2.34138, -4.2231, -2.32868
0.133871, 0.0685059, -458.788, 31.8792, 5.89517, 0.00542548, 1.81789, -3.90283, -1.7907
0.153892, 0.0718536, -438.519, 31.3804, 4.9715, 0.00511869, 1.44411, -3.65771, -1.41018
0.175283, 0.0748836, -418.942, 30.8621, 4.12509, 0.00486415, 1.1593, -3.45944, -1.12456
0.198114, 0.0775684, -399.798, 30.313, 3.34097, 0.00464721, 0.929507, -3.28934, -0.897314
0.222457, 0.0798745, -380.8, 29.7276, 2.61052, 0.00445991, 0.736785, -3.13725, -0.708863
0.248394, 0.0817628, -361.732, 29.1042, 1.92821, 0.00429729, 0.571054, -2.99821, -0.548093
0.276013, 0.0831872, -342.413, 28.4406, 1.28924, 0.00415591, 0.426769, -2.87059, -0.409068
0.305413, 0.0840961, -322.599, 27.7315, 0.692895, 0.00403306, 0.300405, -2.75254, -0.288242
