x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.000980719, 0.00484125, -320.164, 3.80142, 33.7948, 0.00512059, 20.4525, 34.2014, -23.0564
0.00307991, 0.0139158, -737.115, 14.2267, 37.536, 0.0051732, 47.1085, 18.7798, -52.5029
0.0104691, 0.0217172, -820.809, 21.6273, 31.2071, 0.00456697, 48.9744, -4.28173, -52.479
0.0197759, 0.0284078, -758.284, 25.0255, 22.8402, 0.0041221, 41.7362, -17.5399, -43.3785
0.0304739, 0.0343752, -693.038, 26.4647, 16.5574, 0.00388448, 34.6203, -24.3719, -35.3782
0.0423342, 0.0398104, -643.277, 27.3408, 12.67, 0.00373998, 28.8288, -27.8489, -29.1731
0.055285, 0.0448359, -600.857, 28.0034, 10.317, 0.00361426, 24.0812, -29.2891, -24.2108
0.0693207, 0.0495248, -563.753, 28.4346, 8.78761, 0.00349221, 20.1895, -29.5434, -20.2274
0.0844635, 0.0539177, -532.322, 28.619, 7.66391, 0.0033734, 16.9708, -29.1743, -16.9857
0.100721, 0.058028, -505.696, 28.5879, 6.7263, 0.00325923, 14.262, -28.4953, -14.2787
0.118071, 0.0618492, -482.382, 28.3869, 5.87422, 0.00315266, 11.9451, -27.6783, -11.9685
0.136605, 0.0653864, -460.913, 28.0587, 5.06847, 0.00305599, 9.9349, -26.8103, -9.96255
0.156453, 0.0686412, -440.415, 27.6466, 4.30117, 0.00296897, 8.16784, -25.9217, -8.19657
0.17768, 0.0715903, -420.6, 27.1825, 3.57515, 0.00288938, 6.59882, -25.014, -6.6268
0.200353, 0.0742036, -401.221, 26.6816, 2.8908, 0.00281502, 5.19496, -24.0796, -5.22091
0.224546, 0.0764456, -381.995, 26.1486, 2.24701, 0.00274464, 3.93507, -23.1145, -3.958
0.250339, 0.0782751, -362.717, 25.5825, 1.64198, 0.00267745, 2.80338, -22.1169, -2.82291
0.277822, 0.0796445, -343.206, 24.9771, 1.07262, 0.00261268, 1.78657, -21.0838, -1.80268
0.307091, 0.0805007, -323.207, 24.3261, 0.538404, 0.00254969, 0.880081, -20.011, -0.892235
0.338255, 0.0807841, -302.567, 23.6212, 0.0390927, 0.00248764, 0.0783709, -18.8952, -0.0864931
0.371434, 0.0804244, -281.018, 22.8299, -0.429336, 0.00242452, -0.626505, -17.7129, 0.622133
0.405204, 0.07944, -258.711, 22.0007, -0.830623, 0.00236332, -1.17171, -16.522, 1.17464
0.438386, 0.0779526, -237.187, 21.2354, -1.12661, 0.00230846, -1.52843, -15.4279, 1.53904
0.471277, 0.0760606, -218.11, 20.555, -1.34576, 0.00225948, -1.78142, -14.455, 1.7926
0.503882, 0.0738144, -200.921, 19.9242, -1.52236, 0.00221486, -1.97393, -13.5764, 1.98383
0.536196, 0.0712464, -184.627, 19.3088, -1.67151, 0.00217292, -2.11824, -12.7591, 2.12774
0.568219, 0.0683845, -168.967, 18.6983, -1.79722, 0.00213267, -2.22189, -11.9884, 2.23127
0.599953, 0.0652531, -153.928, 18.0897, -1.90218, 0.00209347, -2.29216, -11.2567, 2.30128
0.631399, 0.0618729, -139.385, 17.4797, -1.98828, 0.00205474, -2.33287, -10.557, 2.34186
0.662558, 0.0582621, -125.229, 16.8637, -2.05685, 0.00201586, -2.34741, -9.88292, 2.35637
0.693427, 0.0544356, -111.378, 16.2345, -2.10933, 0.00197606, -2.33909, -9.22714, 2.34796
0.724004, 0.0504064, -97.7058, 15.5867, -2.14551, 0.00193473, -2.30789, -8.5847, 2.31694
0.754285, 0.0461852, -84.1802, 14.912, -2.16569, 0.00189099, -2.25606, -7.94943, 2.26515
0.784336, 0.0417702, -70.6563, 14.2007, -2.16871, 0.00184389, -2.18208, -7.31535, 2.19148
0.814163, 0.0371666, -57.0955, 13.4406, -2.15286, 0.00179216, -2.08582, -6.67569, 2.09541
0.843676, 0.0323926, -43.4344, 12.6273, -2.11635, 0.00173497, -1.96604, -6.03091, 1.97617
0.872827, 0.0274615, -29.7422, 11.7292, -2.05275, 0.0016696, -1.81947, -5.36535, 1.82943
