x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.0009904, 0.00493725, -678.721, 2.15419, 41.2906, 0.00572532, 22.0786, 47.7622, -26.3262
0.00309663, 0.0141884, -1108.8, 14.0361, 42.0747, 0.00554463, 54.0949, 25.7519, -60.778
0.0105874, 0.0221668, -1104.88, 21.6263, 32.0939, 0.004847, 54.5952, -2.61675, -58.3081
0.0200337, 0.0290569, -976.01, 24.5729, 21.6601, 0.00433342, 44.9434, -17.6872, -46.3091
0.0308839, 0.0352402, -874.464, 25.6227, 14.9289, 0.00404152, 36.2852, -24.6681, -36.7004
0.0429037, 0.0409139, -798.353, 26.3477, 11.3373, 0.00387388, 29.854, -27.8938, -29.8969
0.0560209, 0.046207, -734.131, 26.9775, 9.4508, 0.00375026, 25.0027, -29.1046, -24.8946
0.0702309, 0.051199, -680.755, 27.3135, 8.32406, 0.00362705, 21.1234, -29.1128, -20.9968
0.0855581, 0.0559374, -638.077, 27.4304, 7.50163, 0.00349794, 17.9205, -28.5367, -17.8314
0.10204, 0.0604484, -603.002, 27.395, 6.77772, 0.0033695, 15.2375, -27.7068, -15.185
0.119706, 0.0647405, -572.549, 27.2006, 6.07834, 0.00324948, 12.9687, -26.7823, -12.9394
0.138549, 0.0688055, -545.312, 26.8995, 5.39985, 0.00314201, 11.031, -25.8587, -11.0174
0.158658, 0.0726472, -520.369, 26.5375, 4.74977, 0.00304599, 9.35456, -24.9567, -9.35067
0.180171, 0.0762697, -497.07, 26.1455, 4.13398, 0.0029592, 7.8851, -24.0737, -7.88668
0.203161, 0.0796561, -475.062, 25.7408, 3.55713, 0.00288002, 6.58922, -23.2061, -6.59361
0.227706, 0.0827846, -454.122, 25.3283, 3.01804, 0.00280708, 5.43752, -22.3502, -5.44358
0.253893, 0.08563, -433.974, 24.9088, 2.51463, 0.00273972, 4.41141, -21.5034, -4.41804
0.281816, 0.0881638, -414.479, 24.4817, 2.0441, 0.00267754, 3.49405, -20.6664, -3.50091
0.311581, 0.0903534, -395.499, 24.0449, 1.60323, 0.00262022, 2.67188, -19.8387, -2.67875
0.343299, 0.0921627, -376.891, 23.5989, 1.19044, 0.00256757, 1.93626, -19.0211, -1.94279
0.377091, 0.0935518, -358.621, 23.143, 0.803943, 0.00251935, 1.27755, -18.2139, -1.28382
0.411515, 0.0944574, -341.39, 22.702, 0.455601, 0.00247702, 0.710856, -17.4522, -0.716553
0.445368, 0.0948756, -325.593, 22.285, 0.152492, 0.00244055, 0.239199, -16.7539, -0.244343
0.478942, 0.0948651, -310.944, 21.8859, -0.116442, 0.00240862, -0.162768, -16.1057, 0.157748
0.512234, 0.0944655, -297.233, 21.5053, -0.356108, 0.00238065, -0.505908, -15.5033, 0.501183
0.545248, 0.0937105, -284.425, 21.1425, -0.571798, 0.00235605, -0.803145, -14.9429, 0.798362
0.577988, 0.0926277, -272.394, 20.7967, -0.767529, 0.0023344, -1.0622, -14.4204, 1.05738
0.610455, 0.0912414, -261.069, 20.4681, -0.946263, 0.00231539, -1.28957, -13.9332, 1.28467
0.642649, 0.0895724, -250.427, 20.1581, -1.11081, 0.00229883, -1.49132, -13.4799, 1.48624
0.674571, 0.0876383, -240.453, 19.8687, -1.2639, 0.00228463, -1.67282, -13.0599, 1.66746
0.70622, 0.0854529, -231.148, 19.6013, -1.40864, 0.00227274, -1.83976, -12.6727, 1.83391
0.737594, 0.0830281, -222.517, 19.3609, -1.5471, 0.0022633, -1.99549, -12.3198, 1.98914
0.768681, 0.0803753, -214.677, 19.1592, -1.68152, 0.00225682, -2.14492, -12.0091, 2.13799
0.799456, 0.0775047, -207.916, 18.9881, -1.8147, 0.00225393, -2.29659, -11.7423, 2.28826
0.829957, 0.0744194, -202.54, 18.9329, -1.94812, 0.00225901, -2.45762, -11.5807, 2.44805
0.860244, 0.0711183, -200.481, 18.8499, -2.12335, 0.00227394, -2.71253, -11.4816, 2.69411
0.890182, 0.0675996, -203.407, 20.0628, -2.27277, 0.00234827, -2.96012, -12.1701, 2.96606
0.91942, 0.0615825, -227.516, 17.7176, -3.57592, 0.00220568, -5.18887, -10.3554, 4.94134
0.946616, 0.0500707, -187.322, 7.17917, -3.03744, 0.00126758, -2.75007, -2.83744, 2.70196
0.970657, 0.0332772, -141.702, -4.81176, 2.49446, 0.000511483, 0.545854, 0.0458246, -0.442653
0.990962, 0.012904, -118.63, -4.08623, 2.15094, 0.00114557, 1.98645, 0.179979, -1.76671
-0.00521183, 0.00518572, -407.144, 11.2548, 34.5976, 0.0137623, 22.9598, -36.2422, -15.3285
-0.00115206, 0.0149094, -716.063, 25.7841, 35.0173, 0.0115071, 4.83319, -30.5333, 6.95994
0.00638134, 0.0233104, -850.629, 34.4613, 31.1275, 0.0106273, 6.17163, -15.8582, 2.36107
0.0159226, 0.0305726, -869.172, 37.4424, 26.1058, 0.0102466, 12.7954, -8.82604, -8.88803
0.026905, 0.0370798, -837.333, 37.5315, 21.3055, 0.00982652, 15.47, -7.77521, -14.4081
0.0390822, 0.043033, -786.876, 36.4972, 17.2406, 0.00939959, 14.2555, -8.15496, -14.3335
0.0523728, 0.0485655, -732.18, 35.1449, 14.0805, 0.00896853, 11.524, -8.18892, -11.9232
0.0667651, 0.0537619, -681.625, 33.9199, 11.7503, 0.00845058, 8.7282, -7.80278, -9.11571
