x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.0009904, 0.00493725, -691.013, 2.08264, 41.4884, 0.00574065, 22.0609, 48.1644, -26.3873
0.00309663, 0.0141884, -1121.83, 13.9859, 42.1807, 0.00555111, 54.1642, 25.974, -60.9134
0.0105874, 0.0221668, -1115.7, 21.5716, 32.08, 0.00484822, 54.5799, -2.52575, -58.3064
0.0200337, 0.0290569, -984.689, 24.492, 21.5664, 0.00433014, 44.8281, -17.6107, -46.1785
0.0308839, 0.0352402, -881.845, 25.5116, 14.8108, 0.00403481, 36.1145, -24.551, -36.5102
0.0429037, 0.0409139, -804.832, 26.2149, 11.2254, 0.00386643, 29.6758, -27.7399, -29.7018
0.0560209, 0.046207, -739.84, 26.8283, 9.35281, 0.00374243, 24.8299, -28.9188, -24.7081
0.0702309, 0.051199, -685.813, 27.1491, 8.23984, 0.00361809, 20.9562, -28.8943, -20.8197
0.0855581, 0.0559374, -642.641, 27.2529, 7.42915, 0.00348774, 17.7621, -28.2902, -17.6662
0.10204, 0.0604484, -607.201, 27.2032, 6.71356, 0.00335821, 15.0895, -27.4381, -15.0322
0.119706, 0.0647405, -576.453, 26.995, 6.0199, 0.00323708, 12.8306, -26.4947, -12.7976
0.138549, 0.0688055, -548.947, 26.6807, 5.34573, 0.00312843, 10.9024, -25.5534, -10.8857
0.158658, 0.0726472, -523.752, 26.3062, 4.6995, 0.00303122, 9.2356, -24.6347, -9.22899
0.180171, 0.0762697, -500.223, 25.9022, 4.08751, 0.00294324, 7.77619, -23.736, -7.77534
0.203161, 0.0796561, -478.005, 25.4858, 3.51459, 0.00286284, 6.49075, -22.8536, -6.49294
0.227706, 0.0827846, -456.872, 25.0617, 2.97956, 0.00278866, 5.34995, -21.9837, -5.35399
0.253893, 0.08563, -436.543, 24.6305, 2.48033, 0.00272007, 4.33515, -21.124, -4.33992
0.281816, 0.0881638, -416.878, 24.1915, 2.01412, 0.00265663, 3.4294, -20.275, -3.43454
0.311581, 0.0903534, -397.74, 23.7428, 1.57771, 0.00259804, 2.61917, -19.4363, -2.62445
0.343299, 0.0921627, -378.986, 23.2847, 1.16954, 0.00254409, 1.89572, -18.6086, -1.90076
0.377091, 0.0935518, -360.578, 22.8168, 0.787826, 0.00249455, 1.24937, -17.7925, -1.25425
0.411515, 0.0944574, -343.23, 22.3644, 0.444385, 0.0024509, 0.694706, -17.0232, -0.699147
0.445368, 0.0948756, -327.342, 21.9373, 0.146018, 0.00241318, 0.234276, -16.319, -0.238282
0.478942, 0.0948651, -312.62, 21.5288, -0.118311, 0.00238003, -0.157064, -15.666, 0.153086
0.512234, 0.0944655, -298.851, 21.1397, -0.353553, 0.00235089, -0.49024, -15.0601, 0.486472
0.545248, 0.0937105, -285.996, 20.7693, -0.564969, 0.00232516, -0.778034, -14.4972, 0.774148
0.577988, 0.0926277, -273.928, 20.4165, -0.756574, 0.00230243, -1.02817, -13.9731, 1.0242
0.610455, 0.0912414, -262.575, 20.0819, -0.931317, 0.00228238, -1.24711, -13.4852, 1.24302
0.642649, 0.0895724, -251.912, 19.7666, -1.09201, 0.00226483, -1.44087, -13.0321, 1.43657
0.674571, 0.0876383, -241.92, 19.4727, -1.24138, 0.0022497, -1.6148, -12.613, 1.61018
0.70622, 0.0854529, -232.602, 19.2018, -1.38252, 0.00223693, -1.7745, -12.2275, 1.76939
0.737594, 0.0830281, -223.958, 18.9589, -1.51753, 0.0022267, -1.92339, -11.877, 1.91776
0.768681, 0.0803753, -216.102, 18.7566, -1.64875, 0.00221951, -2.06627, -11.5695, 2.06006
0.799456, 0.0775047, -209.312, 18.5856, -1.77877, 0.00221594, -2.21135, -11.306, 2.2038
0.829957, 0.0744194, -203.885, 18.5299, -1.90928, 0.00222044, -2.36602, -11.1465, 2.35728
0.860244, 0.0711183, -201.7, 18.4511, -2.08103, 0.00223493, -2.61191, -11.0509, 2.5946
0.890182, 0.0675996, -204.381, 19.6456, -2.22938, 0.0023086, -2.85487, -11.7207, 2.86129
0.91942, 0.0615825, -227.641, 17.3819, -3.51749, 0.00217056, -5.015, -9.99214, 4.77844
0.946616, 0.0500707, -188.884, 7.06896, -2.99932, 0.00125151, -2.67546, -2.75192, 2.6296
0.970657, 0.0332772, -144.27, -4.68203, 2.41126, 0.000512245, 0.524717, 0.0429562, -0.422903
0.990962, 0.012904, -121.676, -4.01505, 2.1024, 0.00113208, 1.92244, 0.1758, -1.70975
-0.00521183, 0.00518572, -416.989, 11.2313, 34.7712, 0.013757, 23.0462, -36.3536, -15.35
-0.00115206, 0.0149094, -726.465, 25.7974, 35.1774, 0.0114966, 4.93744, -30.5328, 6.90439
0.00638134, 0.0233104, -860.405, 34.4704, 31.2367, 0.0106429, 6.36085, -15.8277, 2.19177
0.0159226, 0.0305726, -878.15, 37.4215, 26.1564, 0.0102617, 13.0536, -8.78348, -9.18171
0.026905, 0.0370798, -845.361, 37.4725, 21.3115, 0.00983763, 15.7197, -7.77223, -14.7109
0.0390822, 0.043033, -793.906, 36.4032, 17.2181, 0.00942061, 14.4698, -8.19555, -14.5936
0.0523728, 0.0485655, -738.31, 35.0219, 14.0429, 0.00899663, 11.6899, -8.24995, -12.1235
0.0667651, 0.0537619, -687.009, 33.7728, 11.7067, 0.00847795, 8.84443, -7.86347, -9.25554
0.0822782, 0.0586741, -643.644, 32.7631, 9.96031, 0.00786251, 6.46863, -7.12274, -6.75754
0.0989462, 0.0633329, -607.47, 31.9609, 8.58782, 0.00723381, 4.71187, -6.28985, -4.89112
0.116795, 0.0677509, -576.223, 31.3176, 7.46233, 0.00667509, 3.51817, -5.58744, -3.62293
0.135815, 0.0719236, -548.419, 30.761, 6.50143, 0.0062077, 2.71357, -5.03461, -2.77168
0.156095, 0.075858, -523.081, 30.2387, 5.653, 0.00581829, 2.1485, -4.59767, -2.17945
0.177773, 0.0795612, -499.515, 29.7213, 4.88599, 0.00548883, 1.72787, -4.23875, -1.74364
0.20092, 0.0830187, -477.319, 29.199, 4.18573, 0.00520471, 1.39833, -3.93156, -1.40577
0.225616, 0.0862111, -456.228, 28.6701, 3.54139, 0.00495578, 1.13083, -3.66117, -1.13365
0.251946, 0.0891149, -435.958, 28.1337, 2.94649, 0.00473587, 0.909368, -3.4188, -0.909566
0.280007, 0.0917033, -416.351, 27.591, 2.39546, 0.0045412, 0.723421, -3.19986, -0.722094
