x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.0009904, 0.00493725, -678.458, 2.15474, 41.2833, 0.00572473, 22.0745, 47.7494, -26.3217
0.00309663, 0.0141884, -1108.6, 14.0348, 42.0709, 0.00554424, 54.0853, 25.7469, -60.7688
0.0105874, 0.0221668, -1104.81, 21.6252, 32.094, 0.00484671, 54.5881, -2.61664, -58.3016
0.0200337, 0.0290569, -975.999, 24.5727, 21.6618, 0.0043332, 44.9391, -17.6856, -46.3051
0.0308839, 0.0352402, -874.479, 25.6232, 14.9306, 0.00404134, 36.2827, -24.6665, -36.698
0.0429037, 0.0409139, -798.392, 26.3483, 11.3385, 0.00387367, 29.852, -27.8918, -29.895
0.0560209, 0.046207, -734.194, 26.978, 9.4515, 0.00375002, 25.001, -29.1025, -24.8929
0.0702309, 0.051199, -680.832, 27.314, 8.3244, 0.0036268, 21.1218, -29.1108, -20.9952
0.0855581, 0.0559374, -638.164, 27.4309, 7.50178, 0.00349769, 17.9192, -28.5347, -17.83
0.10204, 0.0604484, -603.097, 27.3955, 6.77781, 0.00336926, 15.2365, -27.7049, -15.1838
0.119706, 0.0647405, -572.652, 27.2011, 6.07843, 0.00324924, 12.9677, -26.7804, -12.9384
0.138549, 0.0688055, -545.422, 26.9001, 5.39995, 0.0031418, 11.0303, -25.8572, -11.0167
0.158658, 0.0726472, -520.485, 26.5382, 4.74988, 0.00304579, 9.35403, -24.9554, -9.3501
0.180171, 0.0762697, -497.191, 26.1462, 4.13409, 0.00295902, 7.8847, -24.0726, -7.88626
0.203161, 0.0796561, -475.187, 25.7417, 3.55724, 0.00287985, 6.58893, -23.2053, -6.5933
0.227706, 0.0827846, -454.252, 25.3293, 3.01815, 0.00280693, 5.43734, -22.3496, -5.44338
0.253893, 0.08563, -434.108, 24.9099, 2.51474, 0.00273959, 4.41131, -21.5031, -4.41792
0.281816, 0.0881638, -414.616, 24.4829, 2.0442, 0.00267743, 3.494, -20.6664, -3.50084
0.311581, 0.0903534, -395.64, 24.0464, 1.60332, 0.00262014, 2.67187, -19.8392, -2.67874
0.343299, 0.0921627, -377.036, 23.6006, 1.19052, 0.00256751, 1.93628, -19.0218, -1.9428
0.377091, 0.0935518, -358.77, 23.145, 0.804008, 0.00251933, 1.27758, -18.2151, -1.28384
0.411515, 0.0944574, -341.543, 22.7043, 0.455644, 0.00247703, 0.710854, -17.4539, -0.716549
0.445368, 0.0948756, -325.749, 22.2878, 0.152507, 0.0024406, 0.23916, -16.7561, -0.244301
0.478942, 0.0948651, -311.104, 21.889, -0.116462, 0.0024087, -0.162865, -16.1083, 0.157849
0.512234, 0.0944655, -297.397, 21.5089, -0.356172, 0.00238077, -0.506096, -15.5064, 0.501369
0.545248, 0.0937105, -284.592, 21.1467, -0.571914, 0.00235622, -0.803433, -14.9466, 0.798649
0.577988, 0.0926277, -272.565, 20.8014, -0.767707, 0.00233462, -1.06261, -14.4247, 1.05778
0.610455, 0.0912414, -261.244, 20.4734, -0.946512, 0.00231566, -1.29012, -13.9381, 1.28522
0.642649, 0.0895724, -250.606, 20.1641, -1.11115, 0.00229916, -1.49205, -13.4854, 1.48697
0.674571, 0.0876383, -240.636, 19.8754, -1.26433, 0.00228502, -1.67373, -13.0661, 1.66837
0.70622, 0.0854529, -231.336, 19.6088, -1.40919, 0.00227319, -1.8409, -12.6796, 1.83504
0.737594, 0.0830281, -222.71, 19.3692, -1.54777, 0.00226382, -1.99686, -12.3274, 1.9905
0.768681, 0.0803753, -214.877, 19.1682, -1.6823, 0.00225743, -2.14656, -12.0176, 2.13963
0.799456, 0.0775047, -208.125, 18.9979, -1.81562, 0.00225464, -2.29858, -11.7517, 2.29024
0.829957, 0.0744194, -202.76, 18.9437, -1.94922, 0.00225984, -2.46003, -11.5912, 2.45045
0.860244, 0.0711183, -200.717, 18.8619, -2.12473, 0.00227491, -2.71558, -11.4935, 2.69714
0.890182, 0.0675996, -203.673, 20.0772, -2.27441, 0.00234942, -2.96388, -12.1844, 2.96983
0.91942, 0.0615825, -227.835, 17.7321, -3.57907, 0.00220697, -5.19633, -10.3696, 4.94858
0.946616, 0.0500707, -187.592, 7.18561, -3.04007, 0.00126834, -2.7543, -2.84179, 2.70613
0.970657, 0.0332772, -141.924, -4.81743, 2.49882, 0.000511388, 0.54657, 0.0457845, -0.443335
0.990962, 0.012904, -118.834, -4.09186, 2.1568, 0.00114607, 1.99106, 0.179346, -1.77129
-0.00521183, 0.00518572, -407.03, 11.2527, 34.5921, 0.0137625, 22.9578, -36.2347, -15.3285
-0.00115206, 0.0149094, -715.963, 25.78, 35.0119, 0.0115073, 4.83107, -30.5326, 6.96148
0.00638134, 0.0233104, -850.566, 34.4574, 31.1226, 0.0106266, 6.16533, -15.8593, 2.3677
0.0159226, 0.0305726, -869.138, 37.4394, 26.102, 0.0102456, 12.7864, -8.82613, -8.87809
0.026905, 0.0370798, -837.329, 37.5293, 21.303, 0.00982557, 15.4613, -7.77306, -14.3986
0.0390822, 0.043033, -786.903, 36.4957, 17.2392, 0.0093983, 14.2479, -8.1513, -14.3253
0.0523728, 0.0485655, -732.233, 35.1439, 14.0797, 0.00896694, 11.518, -8.18455, -11.9169
0.0667651, 0.0537619, -681.697, 33.9192, 11.7498, 0.0084489, 8.72377, -7.79849, -9.11108
