x,y,p,Ux,Uy,Rx,Ry,Rxy,viscosity
1.000891,0.000891,76.2328382867495,10.658997923926925,-6.498132330152982,0.06600950307624565,0.00612999119573831,7.664072527831056,-0.4126859579225517
0.999997,0.001975,79.73600623529744,8.905068489735283,-6.678179671726074,-1.71071719433768,0.006346126719091079,6.78155041485242,1.2009260164670212
0.997313,0.005172,100.73251662436525,9.947057210309733,-5.8410460271147855,0.04267472096771785,0.004460432376572729,5.903494666016429,-0.26039215202318555
0.992825,0.010309,-41.509460203713076,0.8749840593135128,-0.6187910425777634,1.401750679962717,0.0021390966485177153,1.9650390363032324,-1.3178051310722185
0.98651,0.017107,-68.50358389661957,-0.7598362905930596,2.2843787997861145,-0.8251150640883758,0.003557142517120022,-0.9136882896145386,-0.01837547976151291
0.978326,0.025182,-45.36858656967881,-0.0959990670556477,1.5497898775254773,-0.9055062998379989,0.0029942775250908116,-0.07585977074646744,0.7204834042102998
0.968199,0.03405,-130.07244843372195,-3.8169831203226083,2.0750113391332103,0.3800971319689821,0.0005680606908900835,-0.0501035125313853,-0.28722370784681733
0.95601,0.043125,-162.87603815839128,2.3998194639956063,-0.8164903977257773,-1.392638991764116,0.0009637145768601525,-1.6300205720181802,1.405737959197032
0.941582,0.051709,-185.41999417181208,9.017866946539026,-3.0935180915548752,-3.111747137803419,0.0014286258099515453,-4.083591801937093,3.0298840811761787
0.924692,0.058948,-212.08249442508708,15.583139060656993,-3.4358714004403144,-4.642702486019974,0.0020135291793719774,-8.779116149318984,4.436413375271093
0.905135,0.063799,-204.915931742836,18.531427091230213,-2.859949179445971,-3.996294629753822,0.0022440148045111082,-10.941629780468812,3.8765934336018706
0.885227,0.066284,-182.06014801812142,19.283597523969835,-2.090534147415163,-2.8017430508826306,0.0022804298315717937,-11.300097413924117,2.804291904208727
0.864402,0.068731,-180.01730453648545,18.439641010018065,-1.9865387013952522,-2.6294732932708365,0.002228707495813605,-10.820857769472067,2.6150705358948483
0.842121,0.071223,-185.23756216822673,18.578023441563804,-1.8768915688080914,-2.4900753742089115,0.0022306851637207445,-10.8644181451671,2.4783750020989115
0.81847,0.073726,-190.84464485232598,18.73899524341175,-1.771795497686997,-2.3566059059908184,0.0022322222159995076,-11.017362197544912,2.3483903127635046
0.79354,0.076208,-197.32409682262087,18.868849325780115,-1.6764308212777512,-2.2442789133382086,0.0022350161717361373,-11.211224716785178,2.2368922701185134
0.767429,0.078636,-204.39015145679193,19.051344944703764,-1.5752000491465366,-2.1273677571929515,0.0022408576486616966,-11.47261304797481,2.120965343812171
0.740238,0.080978,-211.37200212156606,19.229127854914395,-1.4588101883980797,-1.9968006192831007,0.002246715815010947,-11.750816451045669,1.9908995615675253
0.712073,0.083203,-220.13150922502354,19.46590520549706,-1.3461227787444636,-1.8657980118106443,0.0022572325660934487,-12.098840196602248,1.8602421019722906
0.683045,0.08528,-229.36927093074596,19.722130763459653,-1.2240948342367504,-1.72085785151932,0.0022692413933001663,-12.476710021762498,1.7156683653884883
0.653269,0.087178,-239.14536464781327,19.997262328719906,-1.091721042149346,-1.5601151010483592,0.002282960429611831,-12.884199255908939,1.555186586728114
0.622863,0.088869,-249.501536883631,20.29117862177581,-0.9472805252333876,-1.379999499037504,0.00229860064332463,-13.322274841683988,1.3752222845688826
0.591947,0.090324,-260.4556391907542,20.602891916639674,-0.7889097727230163,-1.1763952276345235,0.0023163313789695767,-13.791185756202376,1.1716861784429258
0.560645,0.091515,-272.0142051751476,20.930749421992253,-0.6148319025571625,-0.9448840541206469,0.0023363219875026323,-14.29103264520687,0.9401910530094948
0.529083,0.092415,-284.19247062180574,21.273297584492934,-0.42328486678483335,-0.6808660465055665,0.0023587765434851817,-14.822078212940362,0.6761807954529682
0.497389,0.092999,-297.0316572852138,21.62955518479538,-0.212248369652565,-0.37950566591811463,0.0023839337964221413,-15.385058699956032,0.3746806505870724
0.46569,0.093245,-310.5471259361643,21.99859004132863,0.0208361618364733,-0.03415152763584654,0.002412072491528381,-15.980803636427849,0.02907504958797137
0.434115,0.09313,-324.74184743488416,22.378649057891877,0.27843618189660874,0.3622493743023224,0.0024434346092530174,-16.608653460614,-0.36763082422119614
0.402794,0.092637,-339.6722496576669,22.76805741186014,0.5628646878553679,0.8166459238364729,0.002478294771017938,-17.268607312946333,-0.8225894717610189
0.371854,0.091749,-355.2866648872736,23.166321696704795,0.8762585635324879,1.3368893995324673,0.00251697901417891,-17.957941806974066,-1.3433585769837588
0.341423,0.090455,-371.618224355645,23.575109062768476,1.2201944046838455,1.9308072213767948,0.002560264527712418,-18.677076912338336,-1.9375810087670402
0.311625,0.088747,-388.85003044532453,23.990672361683853,1.6002098775143523,2.6147869775397736,0.00260913194666621,-19.431886622372556,-2.6219533354541005
0.282585,0.086622,-407.41311200234674,24.417208382162812,2.030358311663358,3.4173129210964683,0.002665123175910041,-20.242168478335632,-3.4244674351726014
0.254421,0.08408,-426.76456142140876,24.843643097471432,2.495013289594422,4.331115948740959,0.0027270126915999366,-21.071542474233038,-4.33813465990514
0.227249,0.08113,-446.9483097410769,25.268255820800572,2.9978076512541,5.377791752844331,0.002795278222714868,-21.916935732051787,-5.384443466170939
0.201181,0.077782,-468.9844302692784,25.70132008802783,3.565229391974118,6.608972583422075,0.0028727252382836676,-22.815306382937084,-6.613906162289673
0.176324,0.074055,-492.77945680566063,26.133221511125743,4.189838352096605,8.043549026023497,0.002959469511359283,-23.74801701259026,-8.045139427830703
0.15278,0.069971,-518.6099013675514,26.55091513225756,4.871049106602277,9.725194666935515,0.0030574180703892588,-24.715588311818944,-9.719698196690771
0.130643,0.065557,-546.9530450954524,26.92089826215127,5.598996136032129,11.705859086900698,0.0031687582535705446,-25.715927262529547,-11.687299922484724
0.110002,0.060845,-578.5596851070951,27.18677452218345,6.357264789994856,14.052926261908066,0.003294946589388922,-26.728520115869863,-14.013132894843483
0.09094,0.055871,-614.7058671865277,27.27848433435414,7.136390301837125,16.851151906394325,0.003432823797170831,-27.665062322029577,-16.777005630777158
0.073533,0.050672,-658.0703153998954,27.173691766254933,7.989642894278759,20.197676554931466,0.003572601767702636,-28.34023061223968,-20.083509464157896
0.057847,0.045288,-711.6892228344119,26.822864503529775,9.114364181737875,24.210361215573872,0.003703653706537435,-28.40084327628911,-24.10652719820853
0.043944,0.039759,-774.7964793021982,26.155244459990655,10.952958734311848,29.093747903145207,0.00382845252460355,-27.22330894815717,-29.134186507531744
0.031876,0.034126,-845.7873298570784,25.380849510077127,14.342271578755101,35.258456165153525,0.00398532176667347,-24.121699929496728,-35.654012772808706
0.021689,0.028425,-932.8278492163569,24.337207571258254,20.26306468945747,42.91802620599525,0.0042287415140743224,-17.951073018641043,-44.14797580160219
0.01342,0.022694,-1030.861333784534,21.953395999156026,28.4499006034646,50.65660887886855,0.004625530386309279,-6.326947201874348,-53.66766620376481
0.007098,0.016961,-1056.8157657070926,17.28343734255578,35.914730270559104,52.537394592551145,0.005092380197316767,11.291982245373756,-57.55168379710335
0.002746,0.011255,-958.3899752767784,11.335080612297062,39.929910850141574,46.07745827920244,0.005396037643596906,27.358309921891255,-51.930647077547555
0.000378,0.005597,-693.396733492375,4.216622979977719,39.18634399139687,26.793561189319288,0.005477878172276394,40.07169301818646,-31.14910057679014
0.0,0.0,-344.74031937837464,-1.1974661794887362,33.376272900196525,9.046865613856433,0.004991709781536084,36.42797140869877,-11.053053255413616
0.001596,-0.005377,-5.798782895008609,-3.9305897910575536,24.361469974544796,-2.219030850541451,0.004158881243121717,24.00508636557742,2.262107704816334
0.005139,-0.010381,224.93362359776427,-2.969157163503757,14.124199072213676,-1.8146355102169958,0.003215475727814593,10.907315214351383,2.387427566577289
0.010615,-0.015003,325.2567421330459,-0.3542079241245587,6.90144679245637,-0.37481495180593205,0.0025394706936539696,5.783507319973132,0.793979955193693
0.017997,-0.019233,355.9038991340258,3.3431625146811332,1.1415782489203505,1.9315245468154738,0.001989003898311981,3.5150190139276942,-1.9033037900185024
0.027254,-0.023061,338.1824733337923,7.063644792465839,-2.2538195298415395,3.015803722768442,0.001624783568967741,3.757755018295791,-3.2898396981603
0.038347,-0.026475,301.6536153343004,10.4365275253135,-3.6247040819582668,3.250482364576757,0.0015017576099129173,5.061334961445094,-3.575252927068337
0.051229,-0.029464,265.24059961336104,13.181290709624738,-3.766095688381363,3.7379995315105643,0.001845340833688894,8.128834533779719,-4.091624696977618
0.065846,-0.032016,234.6459715739338,15.25927094089305,-3.3475541749030286,3.2910875395547725,0.001865234389816726,9.61020526110079,-3.574527091291478
0.082139,-0.034123,209.1969300505345,16.781929295051427,-2.7477044729735107,2.6295445743455232,0.0018425919168451614,10.454587997878242,-2.8506289822164814
0.100043,-0.035776,187.7577853294651,17.900278766038873,-2.1237555715278273,1.9584362532905661,0.0018280954148393162,11.024001043751056,-2.134142851291672
0.119485,-0.036972,169.75495199541342,18.716160051721424,-1.530079211312136,1.3246478539286328,0.001820850564514209,11.405609049824522,-1.4655366672608143
0.140389,-0.037709,154.80153824467868,19.298633479322422,-0.9867478803417996,0.7442691457091992,0.0018160912034714742,11.633117141209318,-0.8580004336085907
0.162673,-0.037992,142.4989223911611,19.698938942815197,-0.4993433349392776,0.22240772339393045,0.00181284509158087,11.747482706350164,-0.3154901437410623
0.186252,-0.037826,132.5154870332515,19.95522938664546,-0.06537751472961247,-0.239474511310855,0.001810158178877906,11.770954520579767,0.16296111428472657
0.211033,-0.037225,125.2869279546699,20.08350512185254,0.3012034464256543,-0.6542187748226527,0.0018045018547954551,11.736652391130175,0.5908976324771044
0.236924,-0.036205,119.19723156512528,20.129547443860385,0.63281732210383,-0.9944275915242693,0.0017983828240970827,11.609646332494506,0.9421237042355592
0.263826,-0.034787,114.5212202576995,20.104827568654255,0.9209627991897953,-1.2814579266478212,0.001791393452621413,11.43102377721274,1.2384138918743284
0.291636,-0.032996,111.07251410701325,20.023204966911294,1.1683453819119014,-1.5188937873287622,0.0017841623791431437,11.214716703691618,1.4837022635437256
0.32025,-0.030862,108.67299502310132,19.89657849985617,1.3778201783997663,-1.711516253011375,0.0017772908208986366,10.9730242097191,1.6829591016038696
0.34956,-0.028416,107.15869336539521,19.735687490181004,1.5532138489612064,-1.867368935757898,0.001773353780446838,10.728903108445454,1.8443351728845376
0.379456,-0.025692,106.28707080265406,19.55087519386918,1.704409757350596,-1.9869183547725684,0.0017755376616802854,10.495172329015466,1.9686743405899267
0.409825,-0.022727,106.43487511221305,19.347098600759605,1.820551033806214,-2.083738130992678,0.0017800036390861937,10.27948408410315,2.070088231618871
0.440552,-0.019557,107.1249644894178,19.12834095852729,1.912316081539452,-2.1522802128656684,0.0017841186306226321,10.050155485385341,2.142657314043389
0.47152,-0.01622,108.28721077950945,18.897297356792386,1.981187275421052,-2.194211480259526,0.0017867596442186558,9.805154578501165,2.187938027293074
