1.000167  0.001249
0.999198  0.001518
0.996295  0.002320
0.991469  0.003647
0.984735  0.005481
0.976117  0.007801
0.965646  0.010579
0.953357  0.013782
0.939296  0.017372
0.923510  0.021309
0.906059  0.025547
0.887004  0.030040
0.866416  0.034738
0.844370  0.039593
0.820948  0.044551
0.796239  0.049564
0.770335  0.054578
0.743335  0.059543
0.715343  0.064411
0.686467  0.069130
0.656819  0.073655
0.626515  0.077939
0.595675  0.081938
0.564422  0.085609
0.532880  0.088914
0.501176  0.091816
0.469440  0.094281
0.437802  0.096279
0.406390  0.097785
0.374939  0.098691
0.343868  0.098810
0.313420  0.098140
0.283730  0.096699
0.254934  0.094510
0.227162  0.091611
0.200538  0.088046
0.175183  0.083869
0.151208  0.079140
0.128716  0.073927
0.107805  0.068303
0.088560  0.062343
0.071059  0.056125
0.055369  0.049728
0.041547  0.043226
0.029642  0.036692
0.019693  0.030193
0.011729  0.023789
0.005770  0.017531
0.001828  0.011461
-0.000093  0.005611
0.000000  0.000000
0.002067 -0.005217
0.006057 -0.009892
0.011942 -0.014028
0.019688 -0.017629
0.029250 -0.020704
0.040581 -0.023264
0.053626 -0.025324
0.068325 -0.026902
0.084613 -0.028020
0.102423 -0.028706
0.121682 -0.028988
0.142315 -0.028903
0.164245 -0.028488
0.187393 -0.027786
0.211676 -0.026843
0.237012 -0.025709
0.263312 -0.024434
0.290491 -0.023071
0.318456 -0.021674
0.347115 -0.020295
0.376371 -0.018987
0.406228 -0.017793
0.436865 -0.016589
0.467769 -0.015327
0.498824 -0.014038
0.529911 -0.012751
0.560912 -0.011489
0.591706 -0.010274
0.622175 -0.009123
0.652198 -0.008049
0.681657 -0.007062
0.710436 -0.006166
0.738418 -0.005365
0.765492 -0.004658
0.791547 -0.004042
0.816476 -0.003511
0.840178 -0.003061
0.862553 -0.002682
0.883509 -0.002367
0.902958 -0.002109
0.920818 -0.001899
0.937011 -0.001730
0.951470 -0.001595
0.964131 -0.001490
0.974939 -0.001409
0.983848 -0.001347
0.990819 -0.001302
0.995819 -0.001272
0.998829 -0.001255
0.999833 -0.001249
