x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00140882, 0.00494422, -217.44, 2.27832, 31.5008, 0.00495013, 14.5433, 32.7465, -16.4157
0.00188511, 0.0144231, -640.75, 12.1131, 36.915, 0.00521661, 41.7755, 23.7571, -46.5251
0.00866774, 0.022903, -747.05, 20.0187, 32.9231, 0.00479917, 49.0007, 3.10544, -52.3755
0.0174794, 0.0304279, -710.583, 24.277, 26.2857, 0.00434149, 44.6883, -10.7189, -46.4854
0.0277553, 0.0373343, -667.571, 26.4878, 20.7749, 0.00408777, 39.2854, -18.7068, -40.3193
0.0392533, 0.0437872, -637.249, 27.908, 16.9743, 0.00395812, 34.6523, -23.6438, -35.2901
0.0518947, 0.0498949, -611.443, 28.9553, 14.4017, 0.00385187, 30.4954, -26.6042, -30.8847
0.0656699, 0.0557206, -587.792, 29.7009, 12.5696, 0.00373365, 26.6818, -28.1589, -26.9276
0.0805993, 0.0612968, -567.265, 30.179, 11.1555, 0.00360762, 23.2489, -28.8308, -23.4249
0.0966654, 0.0666176, -549.952, 30.4339, 9.96138, 0.00348818, 20.2203, -29.0432, -20.366
0.113869, 0.0716682, -534.669, 30.5049, 8.87647, 0.00338364, 17.5538, -29.0389, -17.6847
0.132325, 0.0764533, -520.183, 30.4296, 7.84668, 0.0032931, 15.1603, -28.9066, -15.2815
0.152145, 0.0809596, -505.896, 30.2436, 6.85226, 0.0032122, 12.9619, -28.6603, -13.075
0.173391, 0.0851476, -491.504, 29.9714, 5.88778, 0.00313704, 10.9104, -28.2924, -11.0159
0.196133, 0.0889685, -476.663, 29.6254, 4.95132, 0.00306546, 8.98103, -27.7962, -9.07854
0.220445, 0.0923655, -461.061, 29.2099, 4.04244, 0.00299663, 7.16281, -27.1716, -7.25183
0.246406, 0.0952727, -444.44, 28.722, 3.16012, 0.00292986, 5.44865, -26.4173, -5.52907
0.274103, 0.0976144, -426.487, 28.1541, 2.30431, 0.0028641, 3.83787, -25.5259, -3.90926
0.303631, 0.0993037, -406.9, 27.4893, 1.47418, 0.00279773, 2.33039, -24.4818, -2.39256
0.335093, 0.100243, -385.152, 26.7108, 0.675059, 0.00272938, 0.943757, -23.2719, -0.995099
0.368608, 0.100316, -360.826, 25.7586, -0.0951748, 0.00265534, -0.320929, -21.8491, 0.28004
0.402728, 0.0995075, -333.428, 24.6797, -0.771982, 0.00257885, -1.32402, -20.279, 1.30167
0.436237, 0.0979839, -305.225, 23.6839, -1.26008, 0.00251045, -1.94884, -18.7973, 1.94916
0.469443, 0.0959153, -281.141, 22.8488, -1.60441, 0.00245143, -2.37638, -17.5131, 2.38156
0.502358, 0.0933705, -260.505, 22.1019, -1.87938, 0.0023987, -2.71181, -16.3761, 2.71534
0.534965, 0.0903838, -240.849, 21.3704, -2.1148, 0.00234907, -2.96868, -15.3163, 2.97306
0.567263, 0.0869879, -221.735, 20.6337, -2.3166, 0.00230084, -3.15886, -14.3081, 3.1644
0.599252, 0.0832104, -203.27, 19.8905, -2.48786, 0.00225333, -3.293, -13.3441, 3.2993
0.630931, 0.0790753, -185.316, 19.1378, -2.63079, 0.00220586, -3.37664, -12.4167, 3.38379
0.662299, 0.0746036, -167.706, 18.3691, -2.74656, 0.00215749, -3.41373, -11.5169, 3.42186
0.693354, 0.0698147, -150.32, 17.5791, -2.83523, 0.00210743, -3.40687, -10.6388, 3.41614
0.72409, 0.0647245, -133.106, 16.7578, -2.89718, 0.0020546, -3.35943, -9.7745, 3.36967
0.754498, 0.0593491, -115.926, 15.899, -2.93041, 0.00199822, -3.26997, -8.92073, 3.28154
0.784638, 0.0536888, -98.755, 14.9904, -2.93364, 0.00193687, -3.14055, -8.07038, 3.15327
0.814532, 0.0477462, -81.495, 14.015, -2.90351, 0.00186886, -2.96905, -7.21568, 2.98292
0.844096, 0.0415454, -64.1052, 12.9678, -2.83607, 0.00179302, -2.75424, -6.35963, 2.76962
0.873252, 0.035113, -46.7788, 11.8184, -2.7217, 0.00170629, -2.49283, -5.49019, 2.50876
0.90218, 0.0284119, -29.2026, 10.6041, -2.56662, 0.00160915, -2.19375, -4.64083, 2.21252
0.930873, 0.0214473, -12.4777, 9.08049, -2.31499, 0.00148176, -1.82167, -3.68382, 1.83462
0.959169, 0.0142603, 6.01433, 8.02396, -2.09626, 0.00138356, -1.48814, -3.05457, 1.52495
0.98663, 0.00632964, 16.4062, 4.34935, -1.76046, 0.00097978, -0.897174, -1.31422, 0.895946
-0.00562989, 0.00519267, -101.293, 8.61377, 27.2191, 0.0140743, 22.5344, -25.5186, -18.8228
-0.00236257, 0.0151439, -379.927, 20.3838, 29.4087, 0.0120509, 4.56757, -28.3064, 4.40704
0.00446306, 0.0240461, -535.802, 29.1098, 27.3213, 0.0101259, 0.432806, -16.1789, 7.09068
0.0133699, 0.0319428, -589.968, 33.4907, 24.3989, 0.00874245, 2.92755, -8.2423, 1.55056
0.0237781, 0.0391728, -601.641, 35.2847, 21.5228, 0.00828417, 5.11079, -5.54299, -2.57324
0.0354335, 0.045905, -598.625, 35.8425, 18.8243, 0.00794046, 5.74679, -4.72765, -4.33462
0.0482484, 0.0522519, -587.634, 35.8153, 16.4026, 0.00746858, 5.29464, -4.37107, -4.50589
0.062206, 0.0582816, -572.248, 35.5353, 14.3229, 0.00689029, 4.39635, -4.0699, -3.935
0.0773214, 0.0640313, -556.044, 35.1987, 12.5632, 0.00629243, 3.46781, -3.76868, -3.16629
0.0935732, 0.0694997, -540.933, 34.8963, 11.053, 0.00576676, 2.70808, -3.50445, -2.47971
0.11096, 0.0746759, -526.962, 34.6363, 9.72098, 0.00535297, 2.15196, -3.30703, -1.95752
