1.000151  0.000503
0.999181  0.000854
0.996273  0.001902
0.991438  0.003635
0.984694  0.006028
0.976063  0.009051
0.965577  0.012664
0.953273  0.016821
0.939195  0.021468
0.923394  0.026546
0.905927  0.031989
0.886858  0.037731
0.866257  0.043698
0.844201  0.049817
0.820773  0.056013
0.796059  0.062211
0.770154  0.068338
0.743155  0.074319
0.715168  0.080087
0.686299  0.085574
0.656661  0.090719
0.626369  0.095465
0.595544  0.099760
0.564308  0.103560
0.532784  0.106828
0.501102  0.109531
0.469388  0.111648
0.437772  0.113162
0.406385  0.114069
0.374984  0.114176
0.343972  0.113105
0.313586  0.110897
0.283962  0.107624
0.255235  0.103372
0.227534  0.098242
0.200982  0.092348
0.175697  0.085815
0.151787  0.078775
0.129353  0.071364
0.108487  0.063723
0.089273  0.055993
0.071786  0.048312
0.056090  0.040812
0.042242  0.033621
0.030290  0.026853
0.020273  0.020614
0.012222  0.014995
0.006158  0.010073
0.002097  0.005908
0.000045  0.002542
0.000000  0.000000
0.001929 -0.001655
0.005788 -0.002377
0.011555 -0.002191
0.019195 -0.001135
0.028670  0.000737
0.039933  0.003361
0.052931  0.006660
0.067604  0.010546
0.083886  0.014925
0.101710  0.019690
0.121000  0.024734
0.141678  0.029940
0.163666  0.035192
0.186879  0.040370
0.211232  0.045358
0.236639  0.050039
0.263012  0.054301
0.290259  0.058039
0.318290  0.061153
0.347011  0.063552
0.376326  0.065158
0.406233  0.065911
0.436895  0.066141
0.467822  0.065999
0.498898  0.065469
0.530006  0.064540
0.561026  0.063209
0.591837  0.061482
0.622321  0.059370
0.652356  0.056894
0.681826  0.054080
0.710612  0.050963
0.738598  0.047582
0.765673  0.043982
0.791726  0.040213
0.816651  0.036327
0.840346  0.032380
0.862711  0.028429
0.883655  0.024532
0.903090  0.020746
0.920934  0.017127
0.937112  0.013727
0.951554  0.010599
0.964199  0.007787
0.974993  0.005333
0.983889  0.003274
0.990849  0.001640
0.995842  0.000455
0.998846 -0.000262
0.999849 -0.000503
