x,y,p,Ux,Uy,Rx,Ry,Rxy,viscosity
1.000712,0.000445,58.589514378089646,7.901555122413551,-9.415412396822875,0.2679192745996485,0.00967140007536201,10.993779249236031,-0.7524864263657541
0.999802,0.002068,75.16999013149027,7.5743836015979,-9.970565771227616,-0.5239282749604961,0.008794142398432762,9.76589627771017,-0.17451731167249887
0.99707,0.006843,131.6801783369061,8.847064976190124,-11.022076649807833,0.015337683459965596,0.005567456376210974,2.215689820254857,0.02250543244532016
0.992516,0.014484,-126.8436578012678,-1.4488954477408686,0.4556735059209395,1.8531975878250695,0.0014656626724743032,0.1045599413088309,-1.4625571465250995
0.986135,0.024526,-28.178029404078973,0.8496355441397476,0.19127407733204382,1.472761786492952,0.006470069839242032,0.48675964419219914,-1.6770628385611812
0.977913,0.036337,-94.30163657406678,-2.849781877074568,3.0405948883735667,1.6944875089197438,0.0019424853370421603,-0.11725682939909061,-1.6590249163355486
0.967809,0.049129,-40.819611452735884,-0.7966187845632952,2.67098977823532,-1.7806114487787141,0.004125508312916877,-0.28895428866008,1.7235946711698507
0.955732,0.06198,-116.00394037331077,-0.41202721988729174,1.4919647906077174,-2.3686136147975363,0.002195075923253122,-1.6796492126152924,2.1933360595613416
0.941495,0.073828,-220.9452882106343,5.23580633132999,-1.144887722275472,-3.6057388515862963,0.0019077806309859367,-3.2012374958005485,3.357970802471729
0.924767,0.08341,-263.9108455289642,13.779712327076265,-3.3231899869687274,-3.2616558743622415,0.0019640907578902687,-6.608203828560198,3.129614683903348
0.905176,0.08909,-250.11978138321754,19.397118499427833,-2.3716148755108657,-3.662130588011309,0.0023424371012714484,-12.561422522716386,3.508183052868828
0.885225,0.090843,-219.95091860128514,18.697492218263243,-1.5732163177292637,-2.2931183861652222,0.0022402539753573446,-11.809041737250581,2.242686396935346
0.864396,0.092415,-212.11268561335282,18.709777822247286,-1.2014459798373875,-1.68093966590334,0.002235651478556799,-11.416031780266028,1.6703341058396957
0.842111,0.093956,-216.03441229159517,18.64091357652873,-1.118877304164076,-1.5615933372862723,0.0022323863606223027,-11.256013255120118,1.5450843763802962
0.818454,0.095435,-217.55065355227723,18.585889839148052,-0.9682022841556424,-1.3581225445348308,0.0022171150577210935,-11.233150088085905,1.344226141992892
0.793517,0.096821,-224.56998304500578,18.78077834548528,-0.8365065739613712,-1.2101149638269666,0.002224624323266559,-11.326097198556857,1.1978993500237523
0.767397,0.098081,-231.32438183126345,18.928451560721527,-0.7041733449277,-1.0532362734203962,0.002227634698526957,-11.458549178350518,1.0417519834904228
0.740195,0.099187,-238.10107604064063,19.06610577072163,-0.5661852213611277,-0.8848895234600527,0.002229678719038241,-11.620682066892217,0.8738173134597542
0.712019,0.100108,-245.0217168209292,19.201032390692138,-0.421786282914713,-0.7046055037940276,0.002231765071808726,-11.804564253319747,0.693859520768304
0.682978,0.100819,-252.1960737960099,19.33817992278392,-0.27013241690436957,-0.5120960668463752,0.0022345166956098243,-12.005726628112166,0.501502103690558
0.653187,0.101294,-259.62356188266233,19.478124752923733,-0.10989077961443149,-0.30500878071700005,0.0022382061227446647,-12.220447682734134,0.29457115004605283
0.622765,0.101509,-267.0607175842749,19.61292797596798,0.06141700410229443,-0.07891204645880918,0.002242433937608311,-12.438778287705146,0.068665882518152
0.591833,0.101443,-274.93276854172615,19.750020343369393,0.24272801965996021,0.16593349620934458,0.0022483237786267967,-12.670126462028943,-0.17605038020186226
0.560513,0.101077,-283.5069458765148,19.89516038440044,0.43063718359011516,0.4249573808419928,0.002256468837860666,-12.91906947873055,-0.4349243938259163
0.528933,0.100394,-292.3716959587966,20.03665823682965,0.6286721427518168,0.7041410381678445,0.002266207117231888,-13.17275196379841,-0.7138752039965716
0.49722,0.099381,-301.5680616064289,20.17349626773262,0.8373336484460464,1.0047303210186806,0.0022778112266374183,-13.430237607592113,-1.0143158266718133
0.465502,0.098028,-311.1045816484071,20.303700709584504,1.0572212880356866,1.3296899068765613,0.0022915632867603576,-13.69093944195609,-1.3389884630161133
0.433909,0.096326,-321.0016959472098,20.42471941679662,1.2881322648733995,1.6802911913267922,0.002307602251200399,-13.952640387180583,-1.6891852735635315
0.40257,0.094272,-331.318387427399,20.535109446916984,1.530134312176068,2.058871105497209,0.0023262441682068693,-14.215705956525975,-2.067204766581321
0.371614,0.091866,-342.009828194497,20.635136380131012,1.7826296887024902,2.466289885995763,0.0023479657553400965,-14.477683516585408,-2.473695021809785
0.341167,0.089112,-353.1075900703612,20.72261708081214,2.045441271160243,2.905052770426956,0.0023734827192627385,-14.738587077599146,-2.9110760733763006
0.311356,0.086018,-364.7890947801293,20.79328089151634,2.3189948582872226,3.3808569245819466,0.002403755993767746,-15.002993630661884,-3.3850800875509632
0.282304,0.082597,-377.19528664416964,20.845269764104316,2.602951836544209,3.8990192170611317,0.0024396029077108543,-15.274496271751914,-3.900905696141252
0.254131,0.078866,-390.4859688024333,20.87583860745638,2.89694910854727,4.4669258319154395,0.0024820631614436463,-15.55914317027539,-4.465795261018435
0.226953,0.074847,-404.84153055688625,20.881850579312257,3.2003293544845377,5.095827222534912,0.002533028200746444,-15.868457728404792,-5.090743829585737
0.200882,0.070565,-420.48455254820715,20.85965681988719,3.5118201278957226,5.804754720813853,0.002596396820536755,-16.227124268388568,-5.794262330660198
0.176025,0.066051,-437.7483299487807,20.806363975004285,3.8298767823445083,6.629599456429168,0.002680375156604327,-16.68909285189219,-6.611814887115525
0.152484,0.061339,-456.9931771627945,20.717118190844666,4.1514064710624705,7.640357888059235,0.0028004897410459774,-17.353455136010624,-7.611606718903658
0.130353,0.056465,-478.75443228664506,20.58424736061802,4.467875506529011,8.951716017280678,0.0029799844922836693,-18.37017601786126,-8.905095718796458
0.109722,0.05147,-502.13478477261623,20.384798716883775,4.7396746694312615,10.657888588868975,0.003229518641136233,-19.800052788272176,-10.580908492830085
0.090673,0.046395,-531.8065733256558,20.078965208960675,4.929448102412322,12.866532531450979,0.003528371245148569,-21.557853850107314,-12.717902937323945
0.073282,0.041282,-567.8383762454908,19.649645685288753,4.9190733984536426,14.956107695944638,0.0037051948656387614,-22.590195920252533,-14.661928343932605
0.057615,0.036175,-616.6144799709689,19.115910117814852,4.656657858779083,16.445225326669284,0.003645674491153155,-22.220109952687043,-15.927262706164125
0.043734,0.031116,-684.1874259481683,18.51687146921951,4.426604390596453,15.922862682532527,0.003111455831851537,-18.794601077936136,-15.292858955736772
0.031691,0.026145,-770.3197279549911,17.757927510185223,5.0374782790815935,19.247452265227217,0.0031350394760593266,-17.67042916076233,-18.428310896647012
0.02153,0.021301,-883.9376821185795,17.13551868718937,8.830131074724097,25.751038097329577,0.003550969301086588,-16.588312809686,-25.150081480375533
0.013289,0.016617,-1024.4931878236007,16.146794714419165,17.070807007102232,31.487159013875946,0.0036424919289485217,-8.739007155535928,-32.90580713767196
0.006998,0.012123,-1200.9089998294335,13.94574646726984,29.29040600099135,41.70499847360674,0.004256976534510126,3.290815669829238,-47.73599946284268
0.002678,0.007844,-1083.3737543766076,7.603629170965053,37.22848008707266,35.84766113771916,0.004998298784586537,25.630948652861715,-43.778930479279595
0.000343,0.003799,-889.8083554960623,2.324114119109888,40.652041583841935,27.89841210843004,0.005363237102455126,40.93980902710616,-36.331058742854175
0.0,0.0,-401.6117218715692,-1.754500792188758,32.263503352474274,15.25677649870783,0.006602746305434889,27.870588131105446,-18.540385393102472
0.00163,-0.003448,49.46868133682503,-5.831590281832461,23.964055525172476,-9.318864287633307,0.003986271516653686,20.003485953531122,12.084049218676984
0.005207,-0.006446,262.73624423176784,-3.9197381410113703,14.871929733846843,-8.194065684462291,0.0033396359062597804,12.345646778417375,11.01550365050792
0.010715,-0.00899,374.1131819304134,0.21607977170043047,5.528903249217867,-1.7051034314408715,0.0022843654529199385,4.830621412356654,3.0993196867502983
0.018127,-0.011081,360.5915852154716,4.045639054827383,0.5671431808574419,1.4958139824524257,0.0015931109112052263,4.582531752969588,-1.7632881670115292
0.027413,-0.012718,336.62315281691525,7.748622538933759,-2.271353604238334,1.6442156303938722,0.0012052464417636663,4.839595835169317,-2.1556990068968833
0.038533,-0.013905,295.1836976629156,11.096440474512244,-2.854000772994796,1.3567383037491447,0.0010458382383406305,5.4819580301545185,-1.7943560419968965
0.051439,-0.014644,259.8451452004626,13.639080753914094,-2.1737757556803006,0.7493868968268173,0.0010192956914608466,6.400080070516974,-1.0339548985931288
0.066078,-0.014941,234.1780807073894,15.344406928739081,-1.2536214810323139,0.369912323342386,0.0011630260367436148,7.560605944489261,-0.5585371653355001
0.08239,-0.014804,214.7089985769399,16.48465726160822,-0.48434528187121245,-0.09218514956848434,0.0013295404222328918,8.812088027237616,-0.0539638494206946
0.10031,-0.014243,198.83725615218867,17.27051613413288,0.10468335710589169,-0.5521392181484509,0.0014509697281125083,9.623005446372263,0.4341486133870129
0.119765,-0.013273,187.79795047140428,17.78642536989228,0.5418425958622525,-1.0073158296027096,0.0015145526562714597,10.093023340700316,0.9109572955180837
0.140678,-0.01191,177.54289893703702,18.130561648024493,0.9115830903000928,-1.3384268385377722,0.0015552659197957588,10.230503051718495,1.2628617465172889
0.162969,-0.010173,169.32018007357462,18.340243822840538,1.2164107064539755,-1.595905418201175,0.0015772952066378935,10.191877378435152,1.5371280022468694
0.186551,-0.008085,162.82806087461628,18.447119341839755,1.464999736690891,-1.7919230501134749,0.001590250035766676,10.062904639381598,1.7464889423196082
0.211332,-0.005674,157.79082143550198,18.475412067274668,1.664692882600662,-1.9384709782542093,0.0015985964267251546,9.88858853360434,1.903484568346932
0.23722,-0.002967,153.98164064886893,18.441750139476117,1.8218877119771137,-2.0418552531862657,0.0016029344406424738,9.680890383352033,2.0152373146402978
0.264115,3e-06,151.2335700517383,18.358222435973932,1.9423462939784941,-2.1084128322971676,0.0016038295151647051,9.448423944334365,2.08853970334371
0.291916,0.003204,149.40144505270314,18.235015277022164,2.02999960920743,-2.1426430549327273,0.00160265602291707,9.201288355234661,2.1284162982280104
0.320519,0.006598,148.33282393366534,18.081123499162334,2.089135568505094,-2.153039328574186,0.0016015945778369753,8.95510706928044,2.1432908205304573
0.349816,0.010151,147.91116776612358,17.90516397345655,2.1238888127598985,-2.147551568414946,0.0016041632917029877,8.729488953043472,2.1415379385092654
0.379697,0.013825,148.04420995044154,17.711865497025613,2.1378072173400615,-2.12812707689281,0.001609548480895847,8.518089671643349,2.1252950627055673
