x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00107587, 0.00499058, -311.937, 2.98385, 33.2182, 0.00504557, 17.8668, 34.1782, -20.5982
0.00287487, 0.0143804, -738.4, 13.1757, 37.4277, 0.00513888, 44.6589, 20.5898, -50.2709
0.0102872, 0.0225479, -827.355, 20.6638, 31.5382, 0.00456548, 47.698, -1.69366, -51.2991
0.0196898, 0.029662, -765.74, 24.2598, 23.4901, 0.00412396, 41.3158, -14.8216, -42.9765
0.0305156, 0.0360906, -701.377, 25.8579, 17.4075, 0.00388625, 34.8321, -21.6331, -35.5925
0.0425254, 0.0420276, -654.91, 26.8303, 13.6298, 0.00374459, 29.5573, -25.2024, -29.9095
0.0556456, 0.0476006, -616.914, 27.547, 11.3312, 0.00361913, 25.18, -26.8048, -25.3177
0.0698711, 0.0528891, -583.756, 28.0092, 9.83198, 0.00348918, 21.5057, -27.1916, -21.5472
0.0852265, 0.0579401, -555.637, 28.225, 8.73855, 0.00336274, 18.4455, -26.9622, -18.4628
0.10175, 0.0627795, -532.042, 28.2425, 7.84007, 0.0032473, 15.8902, -26.4757, -15.9104
0.119489, 0.0674192, -511.696, 28.1135, 7.03377, 0.00314429, 13.7201, -25.8931, -13.7475
0.138426, 0.0718468, -493.446, 27.8865, 6.28262, 0.00305307, 11.8498, -25.2744, -11.8813
0.158628, 0.0760598, -476.524, 27.5919, 5.57405, 0.00297168, 10.2101, -24.6397, -10.2437
0.180244, 0.0800655, -460.407, 27.2564, 4.90461, 0.00289854, 8.75354, -23.9938, -8.78728
0.203354, 0.0838472, -444.866, 26.8968, 4.27597, 0.00283209, 7.44804, -23.3371, -7.48201
0.228038, 0.0873821, -429.955, 26.5276, 3.6873, 0.00277148, 6.27232, -22.6739, -6.30544
0.254385, 0.0906436, -415.605, 26.1525, 3.13336, 0.00271595, 5.2058, -22.0064, -5.23652
0.28249, 0.0936, -401.677, 25.7713, 2.60807, 0.00266516, 4.2343, -21.3349, -4.25997
0.312458, 0.0962164, -387.742, 25.3774, 2.1103, 0.00261857, 3.34919, -20.6538, -3.36955
0.344403, 0.0984542, -373.686, 24.9705, 1.64117, 0.00257593, 2.54408, -19.9623, -2.56081
0.378446, 0.10027, -359.336, 24.5461, 1.20295, 0.00253677, 1.81193, -19.2578, -1.8291
0.41313, 0.101578, -345.656, 24.1391, 0.808711, 0.00250289, 1.17155, -18.5856, -1.19065
0.447243, 0.102361, -333.327, 23.7655, 0.463646, 0.00247454, 0.626879, -17.9711, -0.64724
0.481077, 0.102682, -322.315, 23.4259, 0.15439, 0.00245114, 0.153181, -17.4125, -0.173143
0.514635, 0.10258, -312.573, 23.1189, -0.130747, 0.00243219, -0.266363, -16.9065, 0.249808
0.547921, 0.10209, -303.467, 22.8341, -0.395792, 0.0024169, -0.63798, -16.4418, 0.627057
0.580934, 0.10124, -294.669, 22.5646, -0.64398, 0.00240448, -0.970515, -16.0079, 0.9655
0.613671, 0.100057, -285.725, 22.3004, -0.873943, 0.00239404, -1.26806, -15.594, 1.26662
0.646131, 0.0985596, -276.801, 22.0474, -1.08532, 0.00238552, -1.53616, -15.2015, 1.53504
0.678315, 0.0967672, -268.194, 21.8122, -1.27712, 0.00237901, -1.77983, -14.8362, 1.77494
0.710219, 0.0946947, -260.679, 21.6069, -1.45334, 0.00237583, -2.00886, -14.5155, 1.99763
0.741834, 0.0923548, -254.736, 21.4501, -1.61992, 0.0023775, -2.23387, -14.2574, 2.21491
0.773145, 0.0897596, -250.928, 21.3685, -1.78569, 0.00238577, -2.46565, -14.0846, 2.4403
0.804149, 0.0869185, -249.583, 21.3734, -1.96161, 0.00240242, -2.72227, -14.0133, 2.69239
0.834958, 0.0838265, -251.275, 21.587, -2.15453, 0.00243174, -3.01706, -14.125, 2.9862
0.865474, 0.0804991, -258.814, 21.8212, -2.42921, 0.00248448, -3.50774, -14.4235, 3.47233
0.895574, 0.0766901, -277.16, 24.0356, -2.87209, 0.00261386, -4.31813, -15.9439, 4.29512
0.924618, 0.069271, -316.652, 19.1415, -4.81741, 0.00228959, -7.64162, -11.5373, 7.2556
0.950854, 0.0553078, -244.414, 4.37775, -2.78429, 0.0010338, -2.21584, -1.66, 2.28274
0.973351, 0.036071, -191.62, -6.63672, 4.8322, 0.000677248, 1.61281, -0.0193006, -1.45808
0.991861, 0.0137385, -155.859, -4.72462, 3.19599, 0.00120416, 3.00561, -0.282983, -2.68724
-0.00529717, 0.00523902, -167.005, 9.72375, 28.3351, 0.0138272, 20.6966, -28.0546, -15.7102
-0.00137357, 0.0151013, -457.268, 22.0052, 29.361, 0.0116798, 2.95898, -28.4491, 7.11885
0.00608147, 0.0236913, -610.871, 30.5576, 26.6327, 0.00970701, 1.04568, -15.3614, 6.67424
0.0155791, 0.0311773, -653.941, 34.3108, 23.0786, 0.00903258, 4.99918, -8.37196, -0.574781
0.026537, 0.0379298, -649.582, 35.2975, 19.6789, 0.00866722, 7.59471, -6.08418, -5.5124
0.0387042, 0.0441461, -629.739, 35.0917, 16.6681, 0.00823232, 7.74861, -5.48057, -6.90798
0.0519978, 0.0499585, -604.085, 34.4379, 14.1444, 0.00765283, 6.58921, -5.09615, -6.30288
0.0664055, 0.0554513, -576.873, 33.6758, 12.1227, 0.00701246, 5.14484, -4.65699, -5.06819
0.0819468, 0.060676, -551.265, 32.979, 10.5186, 0.00641291, 3.89302, -4.21823, -3.87413
0.098656, 0.0656631, -528.582, 32.4044, 9.21334, 0.00589101, 2.94883, -3.82929, -2.93067
0.116577, 0.0704286, -508.615, 31.9329, 8.10958, 0.00544952, 2.27911, -3.50884, -2.24756
0.135692, 0.0749637, -490.643, 31.5207, 7.1472, 0.0050821, 1.81028, -3.25335, -1.76742
0.156066, 0.0792693, -474, 31.1299, 6.28743, 0.00477929, 1.47481, -3.05416, -1.42648
0.177846, 0.0833556, -458.17, 30.7329, 5.503, 0.00452843, 1.22159, -2.89263, -1.17226
0.201114, 0.0872082, -442.891, 30.3199, 4.78052, 0.00431766, 1.01887, -2.7552, -0.971486
0.225949, 0.0908069, -428.19, 29.8908, 4.10785, 0.00413686, 0.847386, -2.63031, -0.802544
0.252438, 0.0941266, -414.008, 29.4505, 3.47557, 0.00398005, 0.698831, -2.51485, -0.656319
0.28068, 0.0971374, -400.244, 28.9989, 2.87743, 0.00384347, 0.569595, -2.40712, -0.529278
0.310778, 0.0998058, -386.498, 28.5338, 2.3168, 0.00372502, 0.458533, -2.30749, -0.421777
0.342847, 0.102094, -372.63, 28.0514, 1.79486, 0.00362222, 0.36219, -2.21275, -0.330191
0.377009, 0.103961, -358.439, 27.551, 1.31184, 0.00353401, 0.276868, -2.12315, -0.250424
0.411806, 0.105318, -344.845, 27.0639, 0.875994, 0.00345945, 0.201153, -2.03597, -0.179223
0.446025, 0.106148, -332.557, 26.6123, 0.488787, 0.00339648, 0.133764, -1.95448, -0.113489
0.479959, 0.106513, -321.554, 26.1989, 0.134884, 0.00334244, 0.0725342, -1.87792, -0.0511824
0.513611, 0.106455, -311.808, 25.8218, -0.195436, 0.00329577, 0.0180843, -1.80645, 0.00572031
0.546986, 0.106007, -302.733, 25.4749, -0.499796, 0.00325628, -0.0274728, -1.74241, 0.0528134
