1.000968  0.000807
1.000083  0.002079
0.997426  0.005825
0.992986  0.011841
0.986740  0.019790
0.978646  0.029213
0.968625  0.039536
0.956538  0.050074
0.942158  0.060012
0.925166  0.068342
0.905260  0.073772
0.885221  0.076281
0.864385  0.078716
0.842090  0.081182
0.818421  0.083644
0.793470  0.086068
0.767332  0.088419
0.740110  0.090663
0.711909  0.092767
0.682842  0.094698
0.653021  0.096426
0.622567  0.097920
0.591599  0.099151
0.560242  0.100091
0.528622  0.100714
0.496868  0.100996
0.465109  0.100913
0.433474  0.100447
0.402094  0.099581
0.371098  0.098301
0.340614  0.096598
0.310769  0.094468
0.281687  0.091910
0.253488  0.088929
0.226290  0.085535
0.200206  0.081746
0.175342  0.077582
0.151801  0.073070
0.129679  0.068241
0.109065  0.063132
0.090042  0.057782
0.072683  0.052232
0.057058  0.046525
0.043226  0.040706
0.031239  0.034816
0.021141  0.028897
0.012969  0.022985
0.006752  0.017115
0.002510  0.011314
0.000258  0.005604
0.000000  0.000000
0.001715 -0.005341
0.005375 -0.010265
0.010961 -0.014765
0.018448 -0.018833
0.027802 -0.022460
0.038985 -0.025636
0.051947 -0.028351
0.066635 -0.030600
0.082989 -0.032373
0.100941 -0.033669
0.120421 -0.034485
0.141352 -0.034825
0.163652 -0.034695
0.187234 -0.034107
0.212009 -0.033077
0.237883 -0.031625
0.264758 -0.029776
0.292534 -0.027559
0.321107 -0.025006
0.350369 -0.022151
0.380212 -0.019033
0.410525 -0.015689
0.441193 -0.012160
0.472101 -0.008484
0.503132 -0.004699
0.534168 -0.000843
0.565091  0.003050
0.595783  0.006949
0.626123  0.010823
0.655996  0.014645
0.685283  0.018394
0.713870  0.022047
0.741644  0.025586
0.768495  0.028997
0.794316  0.032264
0.819003  0.035377
0.842457  0.038325
0.864583  0.041097
0.885292  0.043687
0.903757  0.045984
0.919161  0.045764
0.934149  0.042520
0.948289  0.036960
0.961152  0.029938
0.972411  0.022333
0.981843  0.014949
0.989302  0.008473
0.994689  0.003451
0.997944  0.000278
0.999032 -0.000807
