x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00107587, 0.00499058, -655.689, 1.71134, 40.826, 0.00568211, 20.2919, 47.4597, -24.3658
0.00287487, 0.0143804, -1087.06, 13.5671, 42.1312, 0.00556469, 53.0052, 27.1117, -59.5871
0.0102872, 0.0225479, -1086.69, 21.3173, 32.6667, 0.00489081, 54.7071, -0.868941, -58.4111
0.0196898, 0.029662, -961.708, 24.4906, 22.5513, 0.00438959, 45.88, -16.2028, -47.3154
0.0305156, 0.0360906, -864.336, 25.7329, 15.9181, 0.00410673, 37.6749, -23.593, -38.1795
0.0425254, 0.0420276, -792.55, 26.5764, 12.298, 0.00393931, 31.4109, -27.1663, -31.5331
0.0556456, 0.0476006, -732.141, 27.2741, 10.3418, 0.00381139, 26.5757, -28.6483, -26.5301
0.0698711, 0.0528891, -681.705, 27.6766, 9.1469, 0.00368526, 22.662, -28.8937, -22.58
0.0852265, 0.0579401, -641.261, 27.8509, 8.2691, 0.00355454, 19.4003, -28.5175, -19.3424
0.10175, 0.0627795, -607.979, 27.8634, 7.50381, 0.00342581, 16.6524, -27.8571, -16.6228
0.119489, 0.0674192, -579.155, 27.7158, 6.76983, 0.00330604, 14.3104, -27.0829, -14.3004
0.138426, 0.0718468, -553.359, 27.462, 6.06007, 0.00319936, 12.3002, -26.2914, -12.303
0.158628, 0.0760598, -529.8, 27.1453, 5.37935, 0.00310434, 10.5492, -25.5073, -10.5602
0.180244, 0.0800655, -507.758, 26.7953, 4.73209, 0.00301867, 9.00378, -24.7278, -9.01871
0.203354, 0.0838472, -486.908, 26.4279, 4.12168, 0.0029406, 7.62756, -23.9506, -7.6443
0.228038, 0.0873821, -466.989, 26.0508, 3.54885, 0.00286897, 6.39623, -23.1735, -6.41334
0.254385, 0.0906436, -447.84, 25.6646, 3.01057, 0.00280299, 5.28732, -22.3964, -5.30439
0.28249, 0.0936, -429.243, 25.267, 2.5033, 0.0027422, 4.28509, -21.6182, -4.30167
0.312458, 0.0962164, -411.036, 24.8569, 2.02485, 0.00268631, 3.37826, -20.8389, -3.39402
0.344403, 0.0984542, -393.134, 24.4353, 1.57384, 0.0026351, 2.55784, -20.0605, -2.57266
0.378446, 0.10027, -375.503, 24.0011, 1.14824, 0.00258833, 1.81446, -19.2837, -1.8285
0.41313, 0.101578, -358.797, 23.578, 0.761121, 0.00254738, 1.16725, -18.543, -1.17997
0.447243, 0.102361, -343.421, 23.1744, 0.420913, 0.00251214, 0.621231, -17.8569, -0.632797
0.481077, 0.102682, -329.093, 22.7874, 0.117392, 0.00248145, 0.15206, -17.2155, -0.162794
0.514635, 0.10258, -315.696, 22.4146, -0.156459, 0.00245454, -0.256276, -16.6139, 0.245996
0.547921, 0.10209, -303.059, 22.0574, -0.404351, 0.00243096, -0.611799, -16.0493, 0.602128
0.580934, 0.10124, -291.19, 21.7166, -0.630492, 0.00241031, -0.925222, -15.5204, 0.915804
0.613671, 0.100057, -280.019, 21.3922, -0.838597, 0.00239229, -1.20384, -15.0247, 1.19456
0.646131, 0.0985596, -269.498, 21.0851, -1.03165, 0.0023767, -1.45377, -14.5611, 1.44454
0.678315, 0.0967672, -259.623, 20.7976, -1.21233, 0.00236345, -1.68059, -14.1294, 1.67127
0.710219, 0.0946947, -250.421, 20.5339, -1.38346, 0.00235262, -1.88989, -13.7313, 1.88029
0.741834, 0.0923548, -241.96, 20.2992, -1.54789, 0.00234433, -2.08703, -13.369, 2.07693
0.773145, 0.0897596, -234.347, 20.1028, -1.70747, 0.00233923, -2.27638, -13.0519, 2.26578
0.804149, 0.0869185, -227.981, 19.9432, -1.8658, 0.00233856, -2.46994, -12.7873, 2.45767
0.834958, 0.0838265, -223.354, 19.9249, -2.02871, 0.00234678, -2.68015, -12.6509, 2.66593
0.865474, 0.0804991, -223.102, 19.9046, -2.23223, 0.0023714, -3.01116, -12.6121, 2.98835
0.895574, 0.0766901, -230.026, 21.374, -2.55831, 0.00245409, -3.55584, -13.5218, 3.53542
0.924618, 0.069271, -255.224, 16.2984, -4.06452, 0.00207764, -5.88767, -9.14548, 5.56013
0.950854, 0.0553078, -195.723, 2.87657, -1.85063, 0.000851107, -1.28463, -1.07441, 1.32659
0.973351, 0.036071, -155.171, -5.70166, 4.20083, 0.000607945, 1.33661, -0.00110599, -1.23167
0.991861, 0.0137385, -123.821, -3.56136, 2.1044, 0.00124969, 2.31872, -0.0468372, -2.00775
-0.00529717, 0.00523902, -396.32, 10.6403, 34.4597, 0.0137769, 23.479, -35.0848, -16.2235
-0.00137357, 0.0151013, -703.396, 25.1629, 34.9941, 0.0115377, 5.16638, -30.3525, 6.43016
0.00608147, 0.0236913, -835.178, 33.9465, 31.2566, 0.010527, 5.80259, -15.7291, 2.6563
0.0155791, 0.0311773, -852.702, 37.0878, 26.4623, 0.010165, 11.9235, -8.5573, -7.85323
0.026537, 0.0379298, -823.599, 37.3669, 21.871, 0.00978436, 14.5863, -7.2389, -13.2839
0.0387042, 0.0441461, -777.804, 36.5233, 17.9388, 0.00933905, 13.5617, -7.47337, -13.4282
0.0519978, 0.0499585, -727.629, 35.3329, 14.8347, 0.00886883, 11.0557, -7.50379, -11.2924
0.0664055, 0.0554513, -680.678, 34.2222, 12.5097, 0.00832979, 8.45608, -7.18397, -8.72949
0.0819468, 0.060676, -640.637, 33.3152, 10.7455, 0.007713, 6.25865, -6.56352, -6.45528
0.098656, 0.0656631, -607.022, 32.5951, 9.3466, 0.00709367, 4.61362, -5.85264, -4.72832
0.116577, 0.0704286, -577.928, 32.0217, 8.19053, 0.00654817, 3.48234, -5.24613, -3.53859
0.135692, 0.0749637, -551.99, 31.5292, 7.1983, 0.00609402, 2.71206, -4.76287, -2.73102
0.156066, 0.0792693, -528.396, 31.0695, 6.31821, 0.00571651, 2.16701, -4.37872, -2.16487
0.177846, 0.0833556, -506.409, 30.6126, 5.51863, 0.00539773, 1.75931, -4.0617, -1.7462
0.201114, 0.0872082, -485.655, 30.1476, 4.78336, 0.00512399, 1.43838, -3.7903, -1.42033
0.225949, 0.0908069, -465.848, 29.6719, 4.10316, 0.00488509, 1.17599, -3.5497, -1.15612
0.252438, 0.0941266, -446.805, 29.1867, 3.46998, 0.00467489, 0.956421, -3.33317, -0.936206
0.28068, 0.0971374, -428.311, 28.6916, 2.87814, 0.00448976, 0.770711, -3.13725, -0.750906
0.310778, 0.0998058, -410.203, 28.186, 2.32408, 0.00432684, 0.612136, -2.95883, -0.593263
0.342847, 0.102094, -392.392, 27.6709, 1.80496, 0.00418344, 0.47546, -2.79475, -0.457726
0.377009, 0.103961, -374.836, 27.1462, 1.31732, 0.004058, 0.356776, -2.6439, -0.340134
0.411806, 0.105318, -358.19, 26.6355, 0.87591, 0.00395152, 0.257053, -2.50715, -0.241842
0.446025, 0.106148, -342.868, 26.1553, 0.489548, 0.00386264, 0.175154, -2.38873, -0.161288
0.479959, 0.106513, -328.579, 25.6993, 0.145156, 0.00378733, 0.106038, -2.28347, -0.0930979
