x, y, p, Ux, Uy, viscosity(nut), Rx, Ry, Rxy
-0.00179559, 0.00509299, -270.024, 0.114164, 32.5645, 0.00498948, 9.25893, 35.7726, -11.1726
0.000838342, 0.0150359, -698.982, 10.0413, 38.4655, 0.00537645, 38.843, 30.6064, -43.6259
0.00714531, 0.0242376, -780.562, 18.2294, 34.9073, 0.0050186, 49.1857, 10.8666, -52.4685
0.0155805, 0.0326637, -733.682, 22.8514, 28.8045, 0.00456581, 46.9759, -3.47422, -48.7633
0.0255336, 0.0406003, -693.63, 25.4477, 23.7546, 0.00428769, 42.7848, -12.1109, -43.882
0.0367507, 0.0481985, -669.397, 27.2048, 20.2252, 0.00414833, 39.1237, -17.7195, -39.8471
0.0491488, 0.0555633, -649.14, 28.5257, 17.7804, 0.00404782, 35.7715, -21.4737, -36.246
0.0627173, 0.0627591, -630.734, 29.5171, 16.0082, 0.00394072, 32.5493, -23.9047, -32.8732
0.0774771, 0.0698214, -615.614, 30.2449, 14.6296, 0.00382622, 29.5229, -25.4632, -29.7678
0.0934636, 0.076763, -603.866, 30.7605, 13.4595, 0.00371442, 26.7462, -26.508, -26.952
0.110633, 0.0835491, -594.33, 31.1067, 12.3952, 0.00361338, 24.2277, -27.2572, -24.4114
0.129055, 0.0901757, -585.987, 31.3157, 11.3819, 0.00352581, 21.9257, -27.8385, -22.0965
0.148893, 0.0966602, -578.094, 31.4254, 10.3956, 0.00345079, 19.7849, -28.3064, -19.9459
0.170218, 0.102969, -570.478, 31.4628, 9.42894, 0.00338538, 17.7551, -28.6751, -17.9086
0.193105, 0.109058, -562.837, 31.4423, 8.47691, 0.00332644, 15.7977, -28.9354, -15.9442
0.217637, 0.114877, -554.851, 31.3699, 7.53711, 0.00327174, 13.8901, -29.0743, -14.0296
0.243905, 0.120364, -546.338, 31.2463, 6.6071, 0.00322021, 12.0199, -29.086, -12.1527
0.272006, 0.125451, -537.092, 31.0678, 5.68365, 0.00317161, 10.1816, -28.9688, -10.308
0.302047, 0.130054, -526.857, 30.8313, 4.76613, 0.00312594, 8.37782, -28.7208, -8.4978
0.334144, 0.134083, -515.526, 30.5327, 3.85301, 0.0030827, 6.60767, -28.3383, -6.72151
0.368417, 0.137428, -502.908, 30.1641, 2.94518, 0.00304112, 4.876, -27.8098, -4.98388
0.403395, 0.139898, -489.43, 29.7481, 2.07294, 0.00300231, 3.2562, -27.1673, -3.35471
0.437844, 0.141415, -475.633, 29.299, 1.26812, 0.00296637, 1.79902, -26.4463, -1.88869
0.472036, 0.142063, -461.629, 28.826, 0.520356, 0.00293284, 0.478923, -25.6654, -0.560966
0.505952, 0.141889, -447.656, 28.3458, -0.17461, 0.00290191, -0.716297, -24.8518, 0.640555
0.539575, 0.140934, -434.128, 27.8813, -0.824565, 0.00287422, -1.8071, -24.0367, 1.73558
0.572875, 0.139242, -421.786, 27.5102, -1.43042, 0.00285299, -2.80303, -23.2934, 2.73529
